InteractionID	ComplexName	Entry1	Entry2	Class	E1;E2
12383	Fake Complex 5595	P82350	Q925T6	Non interactor	P82350;Q925T6
12384	Fake Complex 5596	P97311	E9PZ36	Non interactor	P97311;E9PZ36
12385	Fake Complex 5597	Q8VIM5	P04441	Non interactor	Q8VIM5;P04441
12386	Fake Complex 5598	P70288	P42567	Non interactor	P70288;P42567
12387	Fake Complex 5599	P63330	P04235	Non interactor	P63330;P04235
12388	Fake Complex 5600	P11499	P52503	Non interactor	P11499;P52503
12389	Fake Complex 5601	Q80Y83	P31266	Non interactor	Q80Y83;P31266
12390	Fake Complex 5602	Q99K74	P25322	Non interactor	Q99K74;P25322
12391	Fake Complex 5603	P69744	Q9WV60	Non interactor	P69744;Q9WV60
12392	Fake Complex 5604	P42582	Q64373	Non interactor	P42582;Q64373
12393	Fake Complex 5605	P51943	P07356	Non interactor	P51943;P07356
12394	Fake Complex 5606	P51141	Q3U1U7	Non interactor	P51141;Q3U1U7
12395	Fake Complex 5607	Q8C5S7	Q60994	Non interactor	Q8C5S7;Q60994
12396	Fake Complex 5608	Q9CWU5	Q99J95	Non interactor	Q9CWU5;Q99J95
12397	Fake Complex 5609	P05480	O35245	Non interactor	P05480;O35245
12398	Fake Complex 5610	Q9JKK1	Q9CXW4	Non interactor	Q9JKK1;Q9CXW4
12399	Fake Complex 5611	Q9R1C0	P70275	Non interactor	Q9R1C0;P70275
12400	Fake Complex 5612	P15208	O70585	Non interactor	P15208;O70585
12401	Fake Complex 5613	O35309	Q9DAU1	Non interactor	O35309;Q9DAU1
12402	Fake Complex 5614	Q99L88	P70188	Non interactor	Q99L88;P70188
12403	Fake Complex 5615	Q9CWE6	Q61079	Non interactor	Q9CWE6;Q61079
12404	Fake Complex 5616	Q8BW22	Q9QUM4	Non interactor	Q8BW22;Q9QUM4
12405	Fake Complex 5617	P25799	Q99PF4	Non interactor	P25799;Q99PF4
12406	Fake Complex 5618	E9PZ36	P11499	Non interactor	E9PZ36;P11499
12407	Fake Complex 5619	Q62432	Q9Z2D6	Non interactor	Q62432;Q9Z2D6
12408	Fake Complex 5620	P82347	P53349	Non interactor	P82347;P53349
12409	Fake Complex 5621	Q9WV60	P70315	Non interactor	Q9WV60;P70315
12410	Fake Complex 5622	Q9CPP0	P70170	Non interactor	Q9CPP0;P70170
12411	Fake Complex 5623	Q63844	Q059U7	Non interactor	Q63844;Q059U7
12412	Fake Complex 5624	P54763	Q8C0J2	Non interactor	P54763;Q8C0J2
12413	Fake Complex 5625	O89090	Q91VB4	Non interactor	O89090;Q91VB4
12414	Fake Complex 5626	Q9Z0H3	Q3UVX5	Non interactor	Q9Z0H3;Q3UVX5
12415	Fake Complex 5627	Q99P87	Q99PF4	Non interactor	Q99P87;Q99PF4
12416	Fake Complex 5628	Q91ZD4	Q62209	Non interactor	Q91ZD4;Q62209
12417	Fake Complex 5629	O88574	Q61501	Non interactor	O88574;Q61501
12418	Fake Complex 5630	Q9ES97	P17433	Non interactor	Q9ES97;P17433
12419	Fake Complex 5631	Q8C180	Q64729	Non interactor	Q8C180;Q64729
12420	Fake Complex 5632	Q6P1F6	E9Q7X6	Non interactor	Q6P1F6;E9Q7X6
12421	Fake Complex 5633	P97496	Q9QXJ1	Non interactor	P97496;Q9QXJ1
12422	Fake Complex 5634	P97785	Q8C5S7	Non interactor	P97785;Q8C5S7
12423	Fake Complex 5635	P13405	Q9WUV0	Non interactor	P13405;Q9WUV0
12424	Fake Complex 5636	Q9JM63	P28738	Non interactor	Q9JM63;P28738
12425	Fake Complex 5637	Q60994	Q9DBM0	Non interactor	Q60994;Q9DBM0
12426	Fake Complex 5638	Q76MZ3	Q61626	Non interactor	Q76MZ3;Q61626
12427	Fake Complex 5639	Q9Z2X8	Q8K2Y9	Non interactor	Q9Z2X8;Q8K2Y9
12428	Fake Complex 5640	P04925	Q04447	Non interactor	P04925;Q04447
12429	Fake Complex 5641	Q62432	Q9CUN6	Non interactor	Q62432;Q9CUN6
12430	Fake Complex 5642	Q8C5S7	P35546	Non interactor	Q8C5S7;P35546
12431	Fake Complex 5643	P39429	P25801	Non interactor	P39429;P25801
12432	Fake Complex 5644	Q9R1M5	Q61062	Non interactor	Q9R1M5;Q61062
12433	Fake Complex 5645	Q76MZ3	P97471	Non interactor	Q76MZ3;P97471
12434	Fake Complex 5646	P42230	P35436	Non interactor	P42230;P35436
12435	Fake Complex 5647	O08609	Q60867	Non interactor	O08609;Q60867
12436	Fake Complex 5648	Q9WUK4	P37238	Non interactor	Q9WUK4;P37238
12437	Fake Complex 5649	P26450	Q76MZ3	Non interactor	P26450;Q76MZ3
12438	Fake Complex 5650	O35309	P63330	Non interactor	O35309;P63330
12439	Fake Complex 5651	P15919	Q80Z96	Non interactor	P15919;Q80Z96
12440	Fake Complex 5652	P35456	Q8VBX6	Non interactor	P35456;Q8VBX6
12441	Fake Complex 5653	Q9QUM9	Q9D5V5	Non interactor	Q9QUM9;Q9D5V5
12442	Fake Complex 5654	Q60598	P02463	Non interactor	Q60598;P02463
12443	Fake Complex 5655	P30728	Q62231	Non interactor	P30728;Q62231
12444	Fake Complex 5656	Q8CBW3	P82349	Non interactor	Q8CBW3;P82349
12445	Fake Complex 5657	Q6T264	Q62193	Non interactor	Q6T264;Q62193
12446	Fake Complex 5658	P28063	P13405	Non interactor	P28063;P13405
12447	Fake Complex 5659	Q9R244	P06537	Non interactor	Q9R244;P06537
12448	Fake Complex 5660	Q6IR34	O89090	Non interactor	Q6IR34;O89090
12449	Fake Complex 5661	P70281	P61965	Non interactor	P70281;P61965
12450	Fake Complex 5662	P02463	Q8R349	Non interactor	P02463;Q8R349
12451	Fake Complex 5663	Q62147	P35991	Non interactor	Q62147;P35991
12452	Fake Complex 5664	Q6S5J6	Q60631	Non interactor	Q6S5J6;Q60631
12453	Fake Complex 5665	P28738	Q99PW8	Non interactor	P28738;Q99PW8
12454	Fake Complex 5666	P63213	P0DP43	Non interactor	P63213;P0DP43
12455	Fake Complex 5667	O88983	O35387	Non interactor	O88983;O35387
12456	Fake Complex 5668	P82350	Q62147	Non interactor	P82350;Q62147
12457	Fake Complex 5669	Q9WTL8	Q7TMB8	Non interactor	Q9WTL8;Q7TMB8
12458	Fake Complex 5670	O70589	Q9WV60	Non interactor	O70589;Q9WV60
12459	Fake Complex 5671	P53566	Q6T264	Non interactor	P53566;Q6T264
12460	Fake Complex 5672	Q5DU00	Q64176	Non interactor	Q5DU00;Q64176
12461	Fake Complex 5673	Q8R015	Q9EQU3	Non interactor	Q8R015;Q9EQU3
12462	Fake Complex 5674	P11440	Q61771	Non interactor	P11440;Q61771
12463	Fake Complex 5675	Q9QYB2	P50538	Non interactor	Q9QYB2;P50538
12464	Fake Complex 5676	P22646	O70589	Non interactor	P22646;O70589
12465	Fake Complex 5677	O88738	Q9DAU1	Non interactor	O88738;Q9DAU1
12466	Fake Complex 5678	P31266	P82349	Non interactor	P31266;P82349
12467	Fake Complex 5679	P70662	O35387	Non interactor	P70662;O35387
12468	Fake Complex 5680	P08207	Q9ES97	Non interactor	P08207;Q9ES97
12469	Fake Complex 5681	Q7TSN7	Q9Z277	Non interactor	Q7TSN7;Q9Z277
12470	Fake Complex 5682	P35922	Q8C456	Non interactor	P35922;Q8C456
12471	Fake Complex 5683	Q99104	O70589	Non interactor	Q99104;O70589
12472	Fake Complex 5684	P41241	Q9JKK1	Non interactor	P41241;Q9JKK1
12473	Fake Complex 5685	Q8BUN5	Q9D2N4	Non interactor	Q8BUN5;Q9D2N4
12474	Fake Complex 5686	Q9Z1E3	P11942	Non interactor	Q9Z1E3;P11942
12475	Fake Complex 5687	P70340	P24369	Non interactor	P70340;P24369
12476	Fake Complex 5688	Q8BX51	P53349	Non interactor	Q8BX51;P53349
12477	Fake Complex 5689	P48542	Q91X96	Non interactor	P48542;Q91X96
12478	Fake Complex 5690	Q62165	P51943	Non interactor	Q62165;P51943
12479	Fake Complex 5691	P82349	P11531	Non interactor	P82349;P11531
12480	Fake Complex 5692	Q9D495	P42932	Non interactor	Q9D495;P42932
12481	Fake Complex 5693	Q8BUN5	P53566	Non interactor	Q8BUN5;P53566
12482	Fake Complex 5694	Q9JM52	P70315	Non interactor	Q9JM52;P70315
12483	Fake Complex 5695	O70237	Q69ZK9	Non interactor	O70237;Q69ZK9
12484	Fake Complex 5696	P98083	P10417	Non interactor	P98083;P10417
12485	Fake Complex 5697	Q01097	Q9Z207	Non interactor	Q01097;Q9Z207
12486	Fake Complex 5698	P31938	Q7TMS5	Non interactor	P31938;Q7TMS5
12487	Fake Complex 5699	Q64337	P99026	Non interactor	Q64337;P99026
12488	Fake Complex 5700	Q8BZQ7	P35601	Non interactor	Q8BZQ7;P35601
12489	Fake Complex 5701	P61620	P31750	Non interactor	P61620;P31750
12490	Fake Complex 5702	Q76MZ3	Q62312	Non interactor	Q76MZ3;Q62312
12491	Fake Complex 5703	P24161	O70343	Non interactor	P24161;O70343
12492	Fake Complex 5704	Q8VDL9	Q9WVH3	Non interactor	Q8VDL9;Q9WVH3
12493	Fake Complex 5705	Q9Z2D6	Q9R1E0	Non interactor	Q9Z2D6;Q9R1E0
12494	Fake Complex 5706	Q9Z2X8	P70340	Non interactor	Q9Z2X8;P70340
12495	Fake Complex 5707	Q7TPR4	Q01887	Non interactor	Q7TPR4;Q01887
12496	Fake Complex 5708	P07356	P63085	Non interactor	P07356;P63085
12497	Fake Complex 5709	Q01853	Q60631	Non interactor	Q01853;Q60631
12498	Fake Complex 5710	Q8BLY7	Q99P87	Non interactor	Q8BLY7;Q99P87
12499	Fake Complex 5711	P52912	O70439	Non interactor	P52912;O70439
12500	Fake Complex 5712	P48542	Q9ERI2	Non interactor	P48542;Q9ERI2
12501	Fake Complex 5713	P37913	P51141	Non interactor	P37913;P51141
12502	Fake Complex 5714	Q8BXK8	Q9JM63	Non interactor	Q8BXK8;Q9JM63
12503	Fake Complex 5715	Q61235	P97503	Non interactor	Q61235;P97503
12504	Fake Complex 5716	P51141	Q8BUN5	Non interactor	P51141;Q8BUN5
12505	Fake Complex 5717	Q9WTX6	P12367	Non interactor	Q9WTX6;P12367
12506	Fake Complex 5718	P30285	Q8R550	Non interactor	P30285;Q8R550
12507	Fake Complex 5719	P11983	O70258	Non interactor	P11983;O70258
12508	Fake Complex 5720	Q8BJ14	O35245	Non interactor	Q8BJ14;O35245
12509	Fake Complex 5721	P60202	Q9WU42	Non interactor	P60202;Q9WU42
12510	Fake Complex 5722	Q60838	P23819	Non interactor	Q60838;P23819
12511	Fake Complex 5723	Q924X6	Q60813	Non interactor	Q924X6;Q60813
12512	Fake Complex 5724	Q3ULA2	Q08122	Non interactor	Q3ULA2;Q08122
12513	Fake Complex 5725	P28076	Q60825	Non interactor	P28076;Q60825
12514	Fake Complex 5726	P70444	Q9CPP0	Non interactor	P70444;Q9CPP0
12515	Fake Complex 5727	P35991	Q60591	Non interactor	P35991;Q60591
12516	Fake Complex 5728	P61202	P57780	Non interactor	P61202;P57780
12517	Fake Complex 5729	Q62245	P98083	Non interactor	Q62245;P98083
12518	Fake Complex 5730	P63330	Q9DAU1	Non interactor	P63330;Q9DAU1
12519	Fake Complex 5731	Q64701	Q9Z138	Non interactor	Q64701;Q9Z138
12520	Fake Complex 5732	Q64373	Q8VGC6	Non interactor	Q64373;Q8VGC6
12521	Fake Complex 5733	Q7TSN7	Q62209	Non interactor	Q7TSN7;Q62209
12522	Fake Complex 5734	Q8VE73	P61809	Non interactor	Q8VE73;P61809
12523	Fake Complex 5735	Q91Y13	Q62245	Non interactor	Q91Y13;Q62245
12524	Fake Complex 5736	Q60610	Q02248	Non interactor	Q60610;Q02248
12525	Fake Complex 5737	Q60787	P49615	Non interactor	Q60787;P49615
12526	Fake Complex 5738	Q91XX6	Q5DU00	Non interactor	Q91XX6;Q5DU00
12527	Fake Complex 5739	Q9QUJ0	Q8BMV0	Non interactor	Q9QUJ0;Q8BMV0
12528	Fake Complex 5740	P42582	P31938	Non interactor	P42582;P31938
12529	Fake Complex 5741	Q61234	P29452	Non interactor	Q61234;P29452
12530	Fake Complex 5742	P82347	Q61090	Non interactor	P82347;Q61090
12531	Fake Complex 5743	Q9JM63	P97377	Non interactor	Q9JM63;P97377
12532	Fake Complex 5744	Q99KH6	Q64287	Non interactor	Q99KH6;Q64287
12533	Fake Complex 5745	P80313	O09106	Non interactor	P80313;O09106
12534	Fake Complex 5746	Q91V27	O70263	Non interactor	Q91V27;O70263
12535	Fake Complex 5747	Q91XX6	Q920F6	Non interactor	Q91XX6;Q920F6
12536	Fake Complex 5748	Q8K3Z0	P17156	Non interactor	Q8K3Z0;P17156
12537	Fake Complex 5749	P80316	O08614	Non interactor	P80316;O08614
12538	Fake Complex 5750	P53762	O09130	Non interactor	P53762;O09130
12539	Fake Complex 5751	O70585	Q62296	Non interactor	O70585;Q62296
12540	Fake Complex 5752	Q9Z188	Q61234	Non interactor	Q9Z188;Q61234
12541	Fake Complex 5753	P63330	Q7TPR4	Non interactor	P63330;Q7TPR4
12542	Fake Complex 5754	Q8K396	Q04207	Non interactor	Q8K396;Q04207
12543	Fake Complex 5755	Q80Y83	P84086	Non interactor	Q80Y83;P84086
12544	Fake Complex 5756	Q91XZ0	P52293	Non interactor	Q91XZ0;P52293
12545	Fake Complex 5757	Q62312	Q61390	Non interactor	Q62312;Q61390
12546	Fake Complex 5758	Q61771	P05132	Non interactor	Q61771;P05132
12547	Fake Complex 5759	Q9EQH3	Q00519	Non interactor	Q9EQH3;Q00519
12548	Fake Complex 5760	P49615	Q91Y13	Non interactor	P49615;Q91Y13
12549	Fake Complex 5761	P68369	Q8BUN5	Non interactor	P68369;Q8BUN5
12550	Fake Complex 5762	P51943	Q64261	Non interactor	P51943;Q64261
12551	Fake Complex 5763	Q61550	Q8CDG1	Non interactor	Q61550;Q8CDG1
12552	Fake Complex 5764	B7ZNG0	O09044	Non interactor	B7ZNG0;O09044
12553	Fake Complex 5765	Q9CPP0	P11881	Non interactor	Q9CPP0;P11881
12554	Fake Complex 5766	P17156	Q9Z0P7	Non interactor	P17156;Q9Z0P7
12555	Fake Complex 5767	Q64287	Q8BIA7	Non interactor	Q64287;Q8BIA7
12556	Fake Complex 5768	Q8VI33	Q9Z277	Non interactor	Q8VI33;Q9Z277
12557	Fake Complex 5769	P25911	O08609	Non interactor	P25911;O08609
12558	Fake Complex 5770	P07356	Q64514	Non interactor	P07356;Q64514
12559	Fake Complex 5771	Q9JKK1	O70343	Non interactor	Q9JKK1;O70343
12560	Fake Complex 5772	P51448	Q61880	Non interactor	P51448;Q61880
12561	Fake Complex 5773	Q9DBM0	Q61234	Non interactor	Q9DBM0;Q61234
12562	Fake Complex 5774	Q8BH43	Q9CUN6	Non interactor	Q8BH43;Q9CUN6
12563	Fake Complex 5775	Q62432	Q9CQR7	Non interactor	Q62432;Q9CQR7
12564	Fake Complex 5776	Q00651	Q64700	Non interactor	Q00651;Q64700
12565	Fake Complex 5777	P48301	Q8K2Y9	Non interactor	P48301;Q8K2Y9
12566	Fake Complex 5778	Q64261	Q60631	Non interactor	Q64261;Q60631
12567	Fake Complex 5779	Q9JLV5	P20664	Non interactor	Q9JLV5;P20664
12568	Fake Complex 5780	Q91XZ0	P13405	Non interactor	Q91XZ0;P13405
12569	Fake Complex 5781	Q99P87	Q9JM63	Non interactor	Q99P87;Q9JM63
12570	Fake Complex 5782	Q00899	Q60737	Non interactor	Q00899;Q60737
12571	Fake Complex 5783	P08113	Q99J83	Non interactor	P08113;Q99J83
12572	Fake Complex 5784	P31266	P97503	Non interactor	P31266;P97503
12573	Fake Complex 5785	P35456	Q7TMF3	Non interactor	P35456;Q7TMF3
12574	Fake Complex 5786	P27641	Q5SXC4	Non interactor	P27641;Q5SXC4
12575	Fake Complex 5787	P70340	Q8CE90	Non interactor	P70340;Q8CE90
12576	Fake Complex 5788	Q00519	Q9JM63	Non interactor	Q00519;Q9JM63
12577	Fake Complex 5789	P70339	Q01705	Non interactor	P70339;Q01705
12578	Fake Complex 5790	E9PZ36	Q64514	Non interactor	E9PZ36;Q64514
12579	Fake Complex 5791	Q8BVF7	O70589	Non interactor	Q8BVF7;O70589
12580	Fake Complex 5792	Q6ZQ88	P39053	Non interactor	Q6ZQ88;P39053
12581	Fake Complex 5793	Q60631	Q8K0U3	Non interactor	Q60631;Q8K0U3
12582	Fake Complex 5794	Q61982	Q60737	Non interactor	Q61982;Q60737
12583	Fake Complex 5795	Q80Z96	P22646	Non interactor	Q80Z96;P22646
12584	Fake Complex 5796	P29452	Q61696	Non interactor	P29452;Q61696
12585	Fake Complex 5797	P34152	Q9Z0H3	Non interactor	P34152;Q9Z0H3
12586	Fake Complex 5798	O35615	P30285	Non interactor	O35615;P30285
12587	Fake Complex 5799	Q9CW03	P63024	Non interactor	Q9CW03;P63024
12588	Fake Complex 5800	P97784	P70340	Non interactor	P97784;P70340
12589	Fake Complex 5801	P27467	Q9Z2X1	Non interactor	P27467;Q9Z2X1
12590	Fake Complex 5802	O88448	P05132	Non interactor	O88448;P05132
12591	Fake Complex 5803	Q61234	P70444	Non interactor	Q61234;P70444
12592	Fake Complex 5804	P82349	Q9ES64	Non interactor	P82349;Q9ES64
12593	Fake Complex 5805	P80206	Q9JHL0	Non interactor	P80206;Q9JHL0
12594	Fake Complex 5806	P11440	Q91ZD4	Non interactor	P11440;Q91ZD4
12595	Fake Complex 5807	P13405	P52431	Non interactor	P13405;P52431
12596	Fake Complex 5808	Q6S5J6	B2RUJ5	Non interactor	Q6S5J6;B2RUJ5
12597	Fake Complex 5809	Q9D8B7	Q60838	Non interactor	Q9D8B7;Q60838
12598	Fake Complex 5810	Q61286	Q62120	Non interactor	Q61286;Q62120
12599	Fake Complex 5811	Q8R015	Q08297	Non interactor	Q8R015;Q08297
12600	Fake Complex 5812	Q3UYI6	P42582	Non interactor	Q3UYI6;P42582
12601	Fake Complex 5813	Q3THK3	Q8BL80	Non interactor	Q3THK3;Q8BL80
12602	Fake Complex 5814	Q8C4M7	Q61315	Non interactor	Q8C4M7;Q61315
12603	Fake Complex 5815	Q9QZH6	Q7TMB8	Non interactor	Q9QZH6;Q7TMB8
12604	Fake Complex 5816	Q8CDG1	Q8BW22	Non interactor	Q8CDG1;Q8BW22
12605	Fake Complex 5817	Q9CW03	Q7TPR4	Non interactor	Q9CW03;Q7TPR4
12606	Fake Complex 5818	Q8BX51	P52431	Non interactor	Q8BX51;P52431
12607	Fake Complex 5819	Q91Y13	Q91Y13	Non interactor	Q91Y13;Q91Y13
12608	Fake Complex 5820	O88441	Q80VW5	Non interactor	O88441;Q80VW5
12609	Fake Complex 5821	Q9CWG9	P97471	Non interactor	Q9CWG9;P97471
12610	Fake Complex 5822	P09055	P10417	Non interactor	P09055;P10417
12611	Fake Complex 5823	P35441	Q62432	Non interactor	P35441;Q62432
12612	Fake Complex 5824	P17679	Q9CQR7	Non interactor	P17679;Q9CQR7
12613	Fake Complex 5825	Q04207	Q8K396	Non interactor	Q04207;Q8K396
12614	Fake Complex 5826	P35918	P99026	Non interactor	P35918;P99026
12615	Fake Complex 5827	P33611	Q3TXX3	Non interactor	P33611;Q3TXX3
12616	Fake Complex 5828	P05480	Q62432	Non interactor	P05480;Q62432
12617	Fake Complex 5829	Q91ZD4	Q00519	Non interactor	Q91ZD4;Q00519
12618	Fake Complex 5830	Q9QUM4	Q5DU00	Non interactor	Q9QUM4;Q5DU00
12619	Fake Complex 5831	O35245	P70168	Non interactor	O35245;P70168
12620	Fake Complex 5832	P20664	Q61937	Non interactor	P20664;Q61937
12621	Fake Complex 5833	Q91YE5	Q61501	Non interactor	Q91YE5;Q61501
12622	Fake Complex 5834	Q61140	Q01705	Non interactor	Q61140;Q01705
12623	Fake Complex 5835	P23708	Q9Z329	Non interactor	P23708;Q9Z329
12624	Fake Complex 5836	Q60838	Q6P7F1	Non interactor	Q60838;Q6P7F1
12625	Fake Complex 5837	Q3UPW8	A2AGH6	Non interactor	Q3UPW8;A2AGH6
12626	Fake Complex 5838	P70372	P27782	Non interactor	P70372;P27782
12627	Fake Complex 5839	Q80Y83	P82347	Non interactor	Q80Y83;P82347
12628	Fake Complex 5840	Q61097	P82347	Non interactor	Q61097;P82347
12629	Fake Complex 5841	Q9JHS3	Q99NH2	Non interactor	Q9JHS3;Q99NH2
12630	Fake Complex 5842	Q9R0B9	P62874	Non interactor	Q9R0B9;P62874
12631	Fake Complex 5843	Q62158	Q6GQX6	Non interactor	Q62158;Q6GQX6
12632	Fake Complex 5844	P97471	Q91YD5	Non interactor	P97471;Q91YD5
12633	Fake Complex 5845	Q01853	O35668	Non interactor	Q01853;O35668
12634	Fake Complex 5846	O08900	P48540	Non interactor	O08900;P48540
12635	Fake Complex 5847	O35654	Q01887	Non interactor	O35654;Q01887
12636	Fake Complex 5848	Q9DBM0	O08648	Non interactor	Q9DBM0;O08648
12637	Fake Complex 5849	O09130	O54918	Non interactor	O09130;O54918
12638	Fake Complex 5850	Q80U72	Q9EQ28	Non interactor	Q80U72;Q9EQ28
12639	Fake Complex 5851	P12265	Q811T9	Non interactor	P12265;Q811T9
12640	Fake Complex 5852	Q8BH43	Q61234	Non interactor	Q8BH43;Q61234
12641	Fake Complex 5853	Q8VHN7	Q60994	Non interactor	Q8VHN7;Q60994
12642	Fake Complex 5854	Q8BX51	P33610	Non interactor	Q8BX51;P33610
12643	Fake Complex 5855	Q920F6	P52946	Non interactor	Q920F6;P52946
12644	Fake Complex 5856	Q61626	Q61602	Non interactor	Q61626;Q61602
12645	Fake Complex 5857	Q99246	P62806	Non interactor	Q99246;P62806
12646	Fake Complex 5858	P61620	P80318	Non interactor	P61620;P80318
12647	Fake Complex 5859	P15806	Q80VW5	Non interactor	P15806;Q80VW5
12648	Fake Complex 5860	P97311	P35436	Non interactor	P97311;P35436
12649	Fake Complex 5861	P52293	P21784	Non interactor	P52293;P21784
12650	Fake Complex 5862	P11942	Q9ESU6	Non interactor	P11942;Q9ESU6
12651	Fake Complex 5863	Q9QY33	Q9R1E0	Non interactor	Q9QY33;Q9R1E0
12652	Fake Complex 5864	P60879	P14753	Non interactor	P60879;P14753
12653	Fake Complex 5865	O88700	P70188	Non interactor	O88700;P70188
12654	Fake Complex 5866	P70372	Q91XX7	Non interactor	P70372;Q91XX7
12655	Fake Complex 5867	A3KGF7	P12023	Non interactor	A3KGF7;P12023
12656	Fake Complex 5868	P97313	Q91ZR4	Non interactor	P97313;Q91ZR4
12657	Fake Complex 5869	P67871	Q99PW8	Non interactor	P67871;Q99PW8
12658	Fake Complex 5870	Q9Z2I9	O08785	Non interactor	Q9Z2I9;O08785
12659	Fake Complex 5871	Q9WU42	Q9JLQ0	Non interactor	Q9WU42;Q9JLQ0
12660	Fake Complex 5872	Q91ZR4	Q9CPQ5	Non interactor	Q91ZR4;Q9CPQ5
12661	Fake Complex 5873	P54276	O09130	Non interactor	P54276;O09130
12662	Fake Complex 5874	P17679	P56501	Non interactor	P17679;P56501
12663	Fake Complex 5875	O70343	P22091	Non interactor	O70343;P22091
12664	Fake Complex 5876	Q60520	P63094	Non interactor	Q60520;P63094
12665	Fake Complex 5877	P07356	Q8BIA7	Non interactor	P07356;Q8BIA7
12666	Fake Complex 5878	Q99P87	P53762	Non interactor	Q99P87;P53762
12667	Fake Complex 5879	P11942	Q61768	Non interactor	P11942;Q61768
12668	Fake Complex 5880	O35099	Q921G8	Non interactor	O35099;Q921G8
12669	Fake Complex 5881	Q9CZB6	Q80Y83	Non interactor	Q9CZB6;Q80Y83
12670	Fake Complex 5882	Q64514	Q80UV9	Non interactor	Q64514;Q80UV9
12671	Fake Complex 5883	Q9EQS3	P22646	Non interactor	Q9EQS3;P22646
12672	Fake Complex 5884	P45481	P26955	Non interactor	P45481;P26955
12673	Fake Complex 5885	Q921N8	Q8K3Z0	Non interactor	Q921N8;Q8K3Z0
12674	Fake Complex 5886	P22892	P70315	Non interactor	P22892;P70315
12675	Fake Complex 5887	Q3TXX3	Q61768	Non interactor	Q3TXX3;Q61768
12676	Fake Complex 5888	O88522	Q61771	Non interactor	O88522;Q61771
12677	Fake Complex 5889	P11983	O55222	Non interactor	P11983;O55222
12678	Fake Complex 5890	Q9CUN6	P98083	Non interactor	Q9CUN6;P98083
12679	Fake Complex 5891	P0DP43	Q9EQS3	Non interactor	P0DP43;Q9EQS3
12680	Fake Complex 5892	P39053	P63002	Non interactor	P39053;P63002
12681	Fake Complex 5893	P12367	Q60749	Non interactor	P12367;Q60749
12682	Fake Complex 5894	P05622	Q9DAC5	Non interactor	P05622;Q9DAC5
12683	Fake Complex 5895	P35564	O54943	Non interactor	P35564;O54943
12684	Fake Complex 5896	P49769	P82349	Non interactor	P49769;P82349
12685	Fake Complex 5897	O35625	Q60610	Non interactor	O35625;Q60610
12686	Fake Complex 5898	Q99MV1	P63330	Non interactor	Q99MV1;P63330
12687	Fake Complex 5899	P27467	Q02248	Non interactor	P27467;Q02248
12688	Fake Complex 5900	Q9JM63	Q9CQY1	Non interactor	Q9JM63;Q9CQY1
12689	Fake Complex 5901	Q9D8B7	O09106	Non interactor	Q9D8B7;O09106
12690	Fake Complex 5902	P48542	O08648	Non interactor	P48542;O08648
12691	Fake Complex 5903	P10417	Q7TMS5	Non interactor	P10417;Q7TMS5
12692	Fake Complex 5904	O09106	O35668	Non interactor	O09106;O35668
12693	Fake Complex 5905	Q62141	Q01853	Non interactor	Q62141;Q01853
12694	Fake Complex 5906	Q01887	Q8BW22	Non interactor	Q01887;Q8BW22
12695	Fake Complex 5907	P11942	Q9Z0P7	Non interactor	P11942;Q9Z0P7
12696	Fake Complex 5908	Q5DU00	Q01705	Non interactor	Q5DU00;Q01705
12697	Fake Complex 5909	P82347	Q08857	Non interactor	P82347;Q08857
12698	Fake Complex 5910	Q9WVS7	Q99ME9	Non interactor	Q9WVS7;Q99ME9
12699	Fake Complex 5911	P48301	P07356	Non interactor	P48301;P07356
12700	Fake Complex 5912	Q91ZW3	Q99N57	Non interactor	Q91ZW3;Q99N57
12701	Fake Complex 5913	Q8C0J2	Q9R194	Non interactor	Q8C0J2;Q9R194
12702	Fake Complex 5914	P29754	Q8BX51	Non interactor	P29754;Q8BX51
12703	Fake Complex 5915	Q61045	P54276	Non interactor	Q61045;P54276
12704	Fake Complex 5916	Q91ZD4	Q8K4E0	Non interactor	Q91ZD4;Q8K4E0
12705	Fake Complex 5917	P05622	Q61982	Non interactor	P05622;Q61982
12706	Fake Complex 5918	Q923E4	O70263	Non interactor	Q923E4;O70263
12707	Fake Complex 5919	Q922Y1	Q8BUN5	Non interactor	Q922Y1;Q8BUN5
12708	Fake Complex 5920	P20029	Q99K74	Non interactor	P20029;Q99K74
12709	Fake Complex 5921	P63034	P53762	Non interactor	P63034;P53762
12710	Fake Complex 5922	Q9CUU3	Q9CZK6	Non interactor	Q9CUU3;Q9CZK6
12711	Fake Complex 5923	P33611	Q9ES64	Non interactor	P33611;Q9ES64
12712	Fake Complex 5924	P63330	P82349	Non interactor	P63330;P82349
12713	Fake Complex 5925	P17918	Q08509	Non interactor	P17918;Q08509
12714	Fake Complex 5926	Q03145	Q9Z0Y9	Non interactor	Q03145;Q9Z0Y9
12715	Fake Complex 5927	O54833	Q02496	Non interactor	O54833;Q02496
