Uniprot ID	F1.mitosis.intensity.mean	F2.mitosis.intensity.mean	F3.mitosis.intensity.mean	F4.mitosis.intensity.mean	F5.mitosis.intensity.mean	F6.mitosis.intensity.mean	F7.mitosis.intensity.mean	F8.mitosis.intensity.mean	F9.mitosis.intensity.mean	F10.mitosis.intensity.mean	F11.mitosis.intensity.mean	F12.mitosis.intensity.mean	F13.mitosis.intensity.mean	F14.mitosis.intensity.mean	F15.mitosis.intensity.mean	F16.mitosis.intensity.mean	F17.mitosis.intensity.mean	F18.mitosis.intensity.mean	F19.mitosis.intensity.mean	F20.mitosis.intensity.mean	F21.mitosis.intensity.mean	F22.mitosis.intensity.mean	F23.mitosis.intensity.mean	F24.mitosis.intensity.mean	F25.mitosis.intensity.mean	F26.mitosis.intensity.mean	F27.mitosis.intensity.mean	F28.mitosis.intensity.mean	F29.mitosis.intensity.mean	F30.mitosis.intensity.mean	F31.mitosis.intensity.mean	F32.mitosis.intensity.mean	F33.mitosis.intensity.mean	F34.mitosis.intensity.mean	F35.mitosis.intensity.mean	F36.mitosis.intensity.mean	F37.mitosis.intensity.mean	F38.mitosis.intensity.mean	F39.mitosis.intensity.mean	F40.mitosis.intensity.mean	F41.mitosis.intensity.mean	F42.mitosis.intensity.mean	F43.mitosis.intensity.mean	F44.mitosis.intensity.mean	F45.mitosis.intensity.mean	F46.mitosis.intensity.mean	F47.mitosis.intensity.mean	F48.mitosis.intensity.mean	F49.mitosis.intensity.mean	F50.mitosis.intensity.mean	F51.mitosis.intensity.mean	F52.mitosis.intensity.mean	F53.mitosis.intensity.mean	F54.mitosis.intensity.mean	F55.mitosis.intensity.mean	F56.mitosis.intensity.mean	F57.mitosis.intensity.mean	F58.mitosis.intensity.mean	F59.mitosis.intensity.mean	F60.mitosis.intensity.mean	F61.mitosis.intensity.mean	F62.mitosis.intensity.mean	F63.mitosis.intensity.mean	F64.mitosis.intensity.mean	F65.mitosis.intensity.mean
Q9P2R3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47673.65453	424833.1877	1616661.596	2551101.782	1600729.778	610764.6956	238725.3744	128154.0737	118402.6404	59967.80446	46273.79833	15811.5736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9P2R7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14980.15181	11969.17992	9675.866985	0	0	87455.98479	683087.0599	2460519.54	3670205.683	1828990.254	512221.1014	222530.4957	155838.1068	117166.3546	70258.02428	57799.95127	68402.07187	64128.39611	46177.42792	46273.48384	162093.9146	42613.72877	33313.05419	18388.58187	10950.69338	3718.990012	4816.554775	0
Q9P2T1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8338.719906	4886.401354	17027.75949	19193.46416	34632.53273	103441.5713	152713.4138	176251.3173	185962.2832	229568.1411	392550.3466	594726.8072	521837.2307	223055.405	73618.25601	22169.52724	17123.77055	0	0	12516.52308	14042.5373	8411.349053	7098.914797	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9P2W1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7059.585596	48849.70003	111522.7659	152160.3902	99673.36639	52593.29255	20996.93385	9852.102957	4512.056554	3984.820726	2843.140687	4493.664609	2273.080757	3701.530277	4277.78617	0	0	0	0	0	0	0	0	0	0	0
Q9P2X0	141275.8605	308708.3124	435091.3778	568170.3023	625712.9179	688836.491	520564.9944	658334.6724	569429.1665	621919.3118	648317.1064	630202.8933	616717.9632	529196.5682	478479.3518	456808.4587	352861.7677	292545.1951	255113.7533	230299.1634	206513.0451	167122.2242	143042.329	101302.3913	105714.9534	92548.66339	82837.01527	71519.34363	54441.34608	60865.21876	51316.11729	56839.69447	50052.39812	42995.45438	39661.70296	34176.46672	24968.86882	20815.47625	11610.34902	8724.013997	0	0	0	0	0	0	0	0	0	0	0	0	0	5062.269283	8352.367076	8537.342032	9239.413988	8345.545826	12570.54295	9773.593737	15613.44869	15312.50333	10545.05951	12339.01739	11403.35822
Q9P2X3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16899.49055	216672.341	261010.8647	197641.5953	49566.68473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9P2Y5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16370.713	25406.34606	27681.67089	15575.6706	16988.61638	58312.7174	154132.262	194490.9739	147407.4125	73254.6815	24797.1424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9UBB4	116122.9592	170330.6873	275543.6968	339721.6907	364720.862	456914.4192	487015.7268	432427.1153	318713.7335	411241.4529	432339.3532	465643.3445	433014.8492	395765.2203	420495.077	421813.9526	388890.7683	334317.7913	375598.133	401378.4906	385998.6548	398222.2347	400645.0541	324416.8678	343495.5751	314010.2738	258818.5955	226303.2418	197913.9516	273118.1916	249709.1561	292478.2421	252239.6346	273917.3385	324139.7054	367001.5959	426721.4759	358149.4145	385739.9601	361686.3586	362226.813	425327.5521	1208659.947	2262911.431	2531142.099	1431163.189	515031.7136	199348.5415	75647.23787	56260.16247	45020.74675	63851.32716	109833.7948	117785.6873	100016.4214	99409.24422	94625.83595	180195.2984	80576.00282	56707.3125	60224.56289	63944.75828	52114.08181	54598.37299	44322.28732
Q9UBB5	38000.95797	127193.2082	187296.9298	173400.988	151690.4186	158339.7457	180451.7394	158879.0062	164565.4707	195732.7456	231614.3411	248110.0001	201245.1389	168631.8841	130226.0128	127749.2855	134765.7105	139644.4585	116060.565	78197.42869	47848.18625	20474.15896	9530.3767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9UBB6	7883.78955	21314.41205	45886.62519	57006.8474	81225.70662	77020.75782	72672.84375	72745.61877	66641.38327	66935.81911	69923.39011	71380.89201	68320.10804	69847.1163	73994.67819	69866.89081	69412.39196	62014.94448	67237.97804	56100.60431	44559.76673	39616.79089	32782.59062	40407.54157	31210.62454	30780.70906	34021.94124	31994.66337	21823.05288	15414.04247	13322.42284	16764.77117	10170.64941	15536.70968	6743.749416	6164.992745	4821.561323	4827.205312	7456.788615	10475.45991	162963.0882	242740.1653	205161.1476	100551.4419	10884.46815	8980.577274	0	0	0	4109.288176	4779.937753	3552.203163	3159.404644	2936.735014	2643.082771	0	0	0	0	0	0	0	2241.516825	1434.459474	1881.177157
Q9UBB9	111453.068	81535.28586	96699.78905	95304.49633	72874.99225	42186.2545	16574.16802	13409.28724	23232.06503	23801.94794	22665.06466	17257.97089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9UBC2	0	0	0	0	0	0	0	0	0	29413.07681	93605.16559	233214.1294	338998.081	403859.4757	354588.8013	280966.9732	177463.6656	113979.756	67529.15816	40282.39472	21770.34241	19535.04833	13113.89956	5669.795443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9UBD5	16028.62039	23443.03293	42482.35472	41415.57618	41458.68218	39393.15351	36697.01588	25245.41817	23504.21756	24556.96724	24328.11119	30271.11891	29772.47957	24428.27409	25699.99045	25837.28347	18411.92471	14001.52237	14435.4165	12444.39545	10619.48643	9669.175534	8552.581736	7719.453026	8152.357246	8051.446493	10877.62563	86036.62574	107576.3564	86730.34352	76108.50888	78750.99448	76548.71643	46945.68099	18841.98565	3635.969172	1304.412798	1328.581666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9UBE0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4484.367198	4606.457196	4925.345144	6367.174683	7286.831777	10898.1614	12865.8007	17959.0644	13372.92282	26131.27342	8253.31462	0	0	0	17211.25702	23220.36566	42488.08992	47014.67883	51619.29497	113002.6471	433047.6505	1779452.04	3314862.804	2577213.853	710966.6042	172404.3655	95795.39656	57647.95195	27484.93487	22151.61763	35793.64101	75339.42183	63056.33263	42090.49399	0	0	0	0	0	9231.831314	6196.039879	6278.706585	10950.03022	5939.818101	2825.857764	1730.744577	1923.626795	1790.099096	1568.949711	1401.752679
Q9UBF2	26499.83493	86997.79591	137680.9342	207322.0896	160066.6149	188407.9108	176212.6012	128250.6612	117033.3847	134139.973	129359.3976	124290.7307	124228.1328	115467.339	101177.0398	100569.4011	99133.71035	142679.0344	189363.5584	245927.051	214892.2363	123733.4979	61519.52743	20406.27345	15231.33173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9UBF6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8323.361883	15427.99638	7864.860288	78273.2924	183215.9417	180436.175	117656.4228	45560.73825	0	0	0	0	0	0	0	0	0	0	0	0	33699.23932	37328.29397	26635.60886	18005.79737	9249.302081	6812.715033	0	0	0	0	0	0	0	0	0
Q9UBF8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4600.837108	26544.65242	34888.23564	91627.60165	95602.54584	97122.85593	124471.7924	119193.273	117987.702	74974.48731	28042.21823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9UBG0	82811.85556	182647.881	256328.2902	284955.7931	312496.2187	298588.4192	264438.8226	235196.0348	182209.0908	179833.2883	179654.0955	153132.0029	144062.9383	135096.3915	114322.4124	103101.4266	82915.57268	80938.85478	65694.28932	55767.45977	56984.08302	77048.7279	62283.3601	76085.68855	43651.92909	48876.88427	49195.3115	79173.73237	69505.62254	74324.21223	73048.95199	78035.00643	74836.83805	69688.16436	43691.75897	15093.52422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9UBI1	0	0	0	0	15078.47824	15727.89387	16019.4822	25940.16037	17561.07971	17723.94475	17131.9527	19140.68305	19613.87072	9839.504127	10119.24465	15983.43073	14726.06054	9324.905869	14050.32226	14302.72231	13658.17251	14122.2851	31649.39983	54410.69604	127141.4911	193693.9284	183668.4096	152961.1471	130785.3465	83277.28167	58512.74058	35057.55181	27021.06096	16405.61074	24141.13779	16817.77777	15012.69334	27317.82985	62954.40694	82662.23374	82472.92035	50204.85641	26922.13996	29900.56012	64562.58701	110263.2599	88841.23192	29967.34301	10887.66826	7576.699813	6838.945525	5199.037889	4522.459368	1849.867449	1023.577107	1216.45268	0	0	0	0	0	0	0	0	0
Q9UBI6	73013.20528	149090.7377	223157.5889	271450.5706	293651.5403	324072.1575	329018.6781	308604.4233	278244.1178	268887.1756	269729.6321	248126.7635	221492.4079	210123.2189	186144.876	151214.8072	125909.2567	99598.39823	91908.11017	78379.2624	74065.1365	65204.75419	62092.31783	51177.09171	50922.08777	37324.40793	39102.42017	31986.63808	19798.93116	21016.94176	17663.252	8540.333092	0	0	18815.72563	31356.2286	36605.55125	44736.72912	30111.88944	6699.666523	4390.848054	0	0	0	0	0	0	0	0	0	0	2226.931342	4423.018238	5312.305544	4979.646983	4657.359238	5736.987072	4902.396108	3993.56329	3966.719287	4791.901845	3961.378556	2950.034207	4031.083139	2102.907364
Q9UBK8	0	14440.02197	28291.24272	25762.45826	14623.46598	9578.080795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10070.61462	13647.7311	22337.03755	0	0	0	193871.9863	808029.702	1633513.382	1091370.595	388953.2481	80649.83013	38434.7855	45511.01381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9UBK9	19846.47603	41711.94088	56165.13257	56605.88753	62693.39893	62752.28705	70594.91031	72321.3772	73835.5114	88613.16232	107401.9657	104367.9375	93117.49686	81738.5709	70542.30423	54075.2255	45035.92158	40938.7003	39693.32513	39901.95352	41559.22843	28618.77549	22142.50468	14245.79648	11193.89342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9UBL3	95323.38579	185712.9362	209973.0641	166361.0825	110453.8566	98354.6924	60253.50839	42786.38247	22829.35043	0	0	0	0	0	0	0	0	0	0	0	0	0	11312.87705	77101.90143	175584.9992	226967.4943	240569.1867	182478.807	143633.4738	97023.29297	72745.8779	30744.45776	28961.51565	47242.77757	27872.60074	13203.86204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9UBM7	503782.0463	824951.1406	975522.1834	1168347.427	1149352.87	1133612.784	743619.6801	883785.1239	667391.1191	633075.7879	576747.7423	505948.1096	429657.8633	323910.6886	297936.3725	254217.3316	240240.2075	212535.921	171809.938	132526.2072	104921.991	80286.46264	66151.16019	57359.52811	62311.61521	35297.7052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4113.755057	10127.83064	13895.35974	20543.5192	15427.03854	17372.75638	25530.307	22676.08158	21467.81549	25453.70798	21003.08285
Q9UBN7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8853.719497	8991.864373	17769.55939	28549.19325	32250.12677	50895.74157	56377.17484	102883.4565	152334.7702	228670.002	393379.5983	515206.7683	354333.2334	284796.012	139112.9692	68127.00667	15696.05748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9UBP0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80263.78599	130386.6834	160178.0326	146653.7412	97728.05818	46024.12966	4180.434109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9UBP6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50188.91653	77543.51458	140211.1792	255884.3572	630310.402	1128081.281	1642314.13	1305776.685	940985.3351	136739.4964	69033.14072	41647.64924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9UBQ0	0	0	0	3854.229756	5713.360398	9618.938351	14358.53853	6342.88898	9400.372341	28224.13068	19480.488	35637.1592	28344.87206	30784.04853	16955.44531	4667.475604	2825.902176	2768.808923	6263.879038	9585.011946	4309.1189	8925.785912	13628.11476	62565.80934	172605.4155	205861.1457	162736.5857	130072.057	95931.09539	87793.43507	65117.86646	86084.80635	206218.9699	786748.6344	1820309.261	1702797.475	799018.013	285803.3952	165949.4488	144694.9012	110726.3363	68912.60116	11394.56914	9127.210395	0	0	0	0	0	0	0	85547.73337	443743.4127	725918.75	502302.6673	181678.943	78692.77311	40731.03451	41995.85827	24763.62871	23766.0759	15008.34248	6952.987972	7340.429316	4280.921384
Q9UBQ5	36626.59202	59033.14522	77578.08519	84130.86898	88351.93757	105847.9489	131924.264	145599.6964	130411.092	153085.6699	211338.4899	345970.4998	726180.636	1600139.141	2507597.253	2300514.505	1091790.854	428320.1537	191228.7737	130832.3071	112897.184	101814.0486	93986.41255	88927.52604	92136.30039	100958.3888	47155.25645	43843.34664	84389.31857	66867.40104	60446.17118	80260.26973	75023.85316	79955.61147	96411.0546	103527.1886	106362.1972	86852.27572	107016.5424	208814.1733	715026.8002	1168050.171	914846.423	322190.7414	136776.9024	80282.81786	75626.86086	73768.38623	81447.99537	52746.00886	25584.91958	21297.56448	21547.5155	21971.33877	30347.89179	21305.14717	19510.04488	24271.14624	24559.3549	16027.38226	15802.18075	15833.42807	16099.17248	19332.15253	19298.58671
Q9UBQ7	0	0	0	0	0	0	0	0	0	0	0	0	0	9082.908694	7349.538495	7230.797146	4754.585249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138601.3879	1361959.454	5946209.932	8533756.303	4430502.954	1388002.932	629113.2312	442116.9959	285166.1243	135392.0262	153082.0965	163729.0946	126596.5523	106155.9425	259629.6821	89778.4742	130251.2467	51016.69223	41324.09303	18398.05382	20325.07878	10909.38191
Q9UBR2	40174.70146	74087.49876	78969.87173	82463.31359	72030.93793	77938.25857	73516.96016	67310.90166	55841.73342	55546.82196	60659.67036	47149.3874	44015.97682	14986.89849	14307.75862	28960.83436	31569.98118	35143.5193	38113.59607	43774.03453	47361.52258	48651.77756	54250.65075	26499.53291	14004.25836	8554.132772	8511.643852	12853.20694	11579.72991	16573.77162	14517.45815	19068.04335	17446.32446	18897.00753	91622.16143	58365.80802	51917.02116	62328.60666	56739.43611	65822.90901	64803.45009	69649.45804	90670.67083	139892.9083	571506.7049	2231383.397	3616981.364	2597050.262	1868651.956	1495316.491	767167.8893	335219.8082	184896.2574	133463.1288	115016.1036	90704.68641	91300.46903	121115.9109	59310.17782	81147.35845	43025.57823	48428.6326	31116.03845	27830.9408	17766.74376
Q9UBS4	143656.0501	231622.9625	314619.3841	324399.1169	269022.4119	279745.8342	255013.8913	252656.9004	205021.5827	188740.4786	192540.0218	179945.0999	170764.4236	182364.4419	161694.6992	161869.2422	127986.3556	126866.288	134428.1208	153224.2414	149169.117	140395.6197	139107.159	150655.7727	189002.4886	180909.4208	189159.12	216154.0339	220436.778	274440.1857	303896.4608	435288.8822	511939.0883	590552.7274	726355.9937	937091.4005	1093603.467	1109476.086	1074772.758	782110.9963	521596.8342	190349.9589	34188.84013	0	28475.68338	72192.8736	71726.99762	64969.81967	39158.70311	0	0	11149.33021	7856.116643	12055.59731	7691.208597	5945.443733	9250.096029	7311.950953	8750.294889	14868.64594	19451.69701	15860.02786	10360.55199	14441.00596	15072.76634
Q9UBS8	0	0	0	0	0	24062.2502	14995.33355	22622.53335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21147.63231	64381.99509	109801.1395	159138.3482	224428.6624	144366.2106	95809.33741	18714.25444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9UBT2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41972.96658	91491.07275	31875.62637	0	0	0	15862.35433	88537.83762	150368.6937	142954.6724	162705.6434	237821.2452	813155.5395	3150005.744	5689391.967	4919746.174	1857697.521	642234.3397	294017.0514	193152.5597	118879.8258	93435.59051	96377.0111	36325.37928	24952.13041	19505.80954	19019.93276	17651.40951	12352.49347	10964.89426	15188.76542	21930.47302	11850.69181	15799.75895	23939.73822	21289.25868	6600.902366	8395.324415	0	0	0	0
Q9UBU6	15146.92411	68512.65971	142661.4831	149384.5765	123678.7887	109049.891	92357.65028	76080.44651	51024.07756	43487.98094	43222.768	18720.25278	18542.27814	13320.39662	10817.7238	7393.80335	4622.146345	2685.72435	2989.68796	2084.708419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9UBV2	38539.73658	49411.86342	54586.69494	78311.44892	157403.8868	151417.5529	142742.5483	130015.5221	118710.9737	116311.7255	102409.6168	109939.3067	88690.80399	86740.96294	97558.48785	77485.49345	77026.68293	70406.69315	63753.34242	63625.91227	49839.20068	49144.68533	54715.86958	41389.89848	34439.92035	14990.21073	18087.76285	33831.50175	35830.43893	68108.7218	47325.34216	46407.35413	21401.3642	10283.24043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9UBV8	0	0	0	0	0	0	0	2050.871433	4440.344168	6000.683913	1638.851018	3816.048013	0	0	0	2960.362762	2601.212095	2533.046355	1982.12071	3272.07141	2401.893756	2305.376365	1738.157355	1379.473114	2593.121598	2999.319079	641.7685516	0	2019.927906	6298.495552	6299.966168	7981.789283	9997.008451	12655.07386	14866.02792	17047.98461	15920.41678	16468.32259	8217.413552	6557.678406	6966.444157	5377.73054	1499.024224	25165.39435	29745.27962	33006.40124	93318.49594	255246.9737	544667.6616	849481.4182	1099777.4	666913.2711	353316.5978	191657.4038	136292.4121	92616.89018	53325.191	45195.32757	22539.80104	15695.88913	15054.26669	19784.80019	10359.2139	12128.44888	8585.15173
Q9UBW7	12059.1544	34450.94261	62402.53585	51405.10828	22448.90657	29138.60729	33239.86609	55331.45079	69869.51913	78357.93601	114474.832	128096.647	122600.7405	102695.4988	67978.22459	35908.18917	17369.60432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9UBW8	0	0	0	0	0	0	0	8967.193663	7800.78766	34305.37852	56773.06835	68664.66445	79723.13918	78606.20103	76945.26491	77686.6778	61247.89258	56381.33331	56891.04684	75671.28047	134949.5806	224671.4291	503838.219	887323.8807	1217163.588	984708.3867	863060.311	1064446.932	1084910.654	644269.4057	459222.9911	160242.7502	104550.0606	45875.48136	22624.79112	19833.53066	6839.476213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9UBX3	100051.6526	183659.1149	224746.4426	285021.9637	281617.2993	300065.7604	290451.7671	249533.777	203280.4422	211659.2412	214909.3954	202033.0653	171073.8036	156541.5459	135055.0272	119278.1769	85079.79689	66362.58123	58851.06667	41627.21169	38216.90224	36984.12801	25899.12051	22041.65618	14914.17694	16459.08222	9965.628432	6133.547924	6264.682729	8036.936885	8828.515476	8500.513109	8278.803684	8234.581796	4250.895033	4000.221502	3646.341491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9UDR5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5038.276839	114787.5819	408783.5078	720274.8402	495178.5366	366214.0838	114056.6587	60967.10132	35017.05221	15517.57015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9UDX5	27828.57418	81397.87803	94941.90075	105563.7415	95668.93743	117274.233	67129.87569	56627.20292	51399.99914	53454.64884	117693.1266	126547.6375	125162.0649	130598.5466	83005.00339	32698.26945	25686.35909	24062.70014	23297.23613	24605.21459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9UDY2	0	0	0	0	0	0	0	0	0	0	0	0	137067.3832	234864.7873	297081.7366	305284.1089	226611.707	203341.8063	192656.8522	138923.3991	124288.0482	50327.98883	36235.61166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9UDY4	74987.17846	137712.0116	159406.5259	147189.7903	131729.7441	150807.7183	64442.38084	47829.71934	92626.84232	76343.24711	77558.18703	69010.13423	49375.03218	44498.32372	46069.32875	38508.35332	33745.25507	40584.94814	35296.50574	38302.48015	36315.0714	15305.84561	8004.816643	25382.16133	22321.55985	23934.46573	43161.34573	64639.9932	117376.1913	429236.171	418397.2346	960750.8292	763923.7373	399105.2277	203104.2551	140312.2102	125301.2008	171115.5592	127959.6385	236011.6625	498291.1307	831774.0345	717174.9535	386093.4912	232871.985	159876.2606	120968.2281	44551.13493	33208.34892	22423.441	11186.81296	7185.072758	8099.398586	6131.740233	34054.26509	22508.31686	19398.43525	21852.81562	14877.48381	4702.327825	7111.658444	10442.98572	19212.62134	29482.46771	24750.29077
Q9UDY8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23339.12266	30872.07928	62849.29397	82829.94792	142076.5212	175240.9562	221393.7652	271109.9661	262504.4723	187226.9973	101608.6338	50506.38697	8513.14993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9UEE9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12802.56144	25625.50645	22385.86512	16931.12678	5493.425627	24372.92032	82299.47026	405011.159	1030043.714	1076539.857	642862.7157	327442.7944	180209.5461	93381.19273	34535.8796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9UEU0	54882.52675	122800.1096	116340.5436	163150.92	150431.5856	167986.375	160282.3061	128003.145	97837.92644	92747.35509	88598.41181	84379.10537	68208.57099	52211.41809	43920.39677	15038.37167	5097.616251	0	0	0	0	0	0	0	0	12621.1357	42404.91278	43301.07997	25954.26909	6023.634136	7118.353946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9UEW8	23487.62192	27910.96173	30219.38761	34809.15504	33280.62666	38240.50968	37968.51971	32255.45647	26662.74303	25505.68646	26836.70725	27358.78584	23458.95218	21684.1121	24978.52429	26306.91222	27533.46752	24109.82385	26436.51201	19941.34241	18669.71808	17367.75393	19161.60206	17960.94715	19882.42086	17736.50718	14760.56415	12535.62487	13720.78103	16900.36969	17959.90003	23161.42735	23129.32447	25805.70707	24837.92865	46649.53983	109979.7427	282309.4013	510477.1573	498387.2172	306150.6428	153581.1846	57311.1061	21254.76172	19382.00478	27600.38949	21051.58315	10211.8199	0	0	0	0	0	0	0	1069.359645	1147.170941	1006.698947	0	0	0	0	0	0	0
Q9UEY8	0	0	0	0	0	0	0	0	0	0	0	0	26672.82996	47526.92508	66075.4408	65451.42775	55456.79326	49241.54398	55716.81766	64345.16414	96580.5185	117512.9985	105170.3422	67920.57955	41369.54951	37872.58609	29938.54261	33597.2821	30689.84833	38574.35363	45756.15219	57630.11873	40349.96655	41427.80218	17567.77609	4011.194598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9UFC0	27139.92047	57075.97448	72011.32127	74133.93938	70431.0466	74787.0279	72418.17408	64460.08064	53733.66832	53904.57855	53358.51741	49658.96569	45429.76985	43612.0614	44118.44326	39207.67046	32350.58261	31410.63404	29564.41503	28955.207	30232.6697	30621.24178	26120.47946	27290.45968	40060.8398	46496.99789	78879.4188	148086.0967	213351.0252	159466.6017	118757.7294	82326.61161	102362.0919	109256.0388	88488.38386	70805.61019	67296.44716	54210.36612	51620.12638	42411.77325	23295.17266	22660.08166	7330.037425	2635.598045	0	0	0	1492.472694	2953.070116	3834.978538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
