Uniprot ID	P631_1st_1	P631_1st_2	P631_1st_3	P631_1st_4	P631_1st_5	P631_1st_6	P631_1st_7	P631_1st_8	P631_1st_9	P631_1st_10	P631_1st_11	P631_1st_12	P631_1st_13	P631_1st_14	P631_1st_15	P631_1st_16	P631_1st_17	P631_1st_18	P631_1st_19	P631_1st_20	P631_1st_21	P631_1st_22	P631_1st_23	P631_1st_24	P631_1st_25	P631_1st_26	P631_1st_27	P631_1st_28	P631_1st_29	P631_1st_30	P631_1st_31	P631_1st_32	P631_1st_33	P631_1st_34	P631_1st_35	P631_1st_36	P631_1st_37	P631_1st_38	P631_1st_39	P631_1st_40	P631_1st_41	P631_1st_42	P631_1st_43	P631_1st_44	P631_1st_45	P631_1st_46	P631_1st_47	P631_1st_48	P631_1st_49	P631_1st_50	P631_1st_51	P631_1st_52	P631_1st_53	P631_1st_54	P631_1st_55	P631_1st_56	P631_1st_57	P631_1st_58	P631_1st_59	P631_1st_60	P631_1st_61	P631_1st_62	P631_1st_63	P631_1st_64	P631_1st_65	P631_1st_66	P631_1st_67	P631_1st_68
O96008	836514.3326	754128.4457	671742.5588	589356.6719	506970.785	424584.898	273624.5022	4018697.184	6762661.42	6399982.035	4628099.076	3445265.82	7904913.986	6703544.495	5502175.004	23710469.12	34607154.92	81137769.22	67472511.02	86473134.98	160279955.7	271333357.3	304263205.1	417116937.7	303765700.9	590422350.7	545264947	341093190.1	160337009.3	172418788.5	97510672.55	81255963.72	51920188.85	55606678.71	112660988.4	163173092.5	230898116.8	298623141.2	1713609525	5545933336	1902433820	570462334.7	299078119.4	247166819.2	107504435.2	165120667.7	156860551.8	196963759.2	237066966.6	117932896.9	110790723.4	85918183.63	68517112.44	54149315.78	33432586.23	35054430.83	51304270.88	52584041.28	46649781.42	39966021.28	36881652.63	50273336.92	31386673.98	6650387.05	3524779.911	355364.966	53287004.21	106218643.4
O96005	0	0	0	0	0	0	0	0	1838263.704	6920868.77	8153244.427	6603217.198	4115977.276	4163062.796	4210148.317	3324603.199	7636765.459	7126189.751	4138527.726	2220468.823	2581973.178	6288432.923	0	981346.5831	3227677.304	16200904.85	61736904.28	69595098.19	141356017.9	299705664	431869913.6	271507593.4	111183520.7	71493732.56	49503788.04	50141609.9	49217449.04	48293288.17	86655798.69	53024087.09	41747445.03	45412891.18	23176820.1	32005824.68	26391116.69	22150254.55	12935497.28	11895683.13	10855868.98	17493111.44	12363437.72	14587656.52	11842444.17	8500074.967	11173672.35	933175.9871	2873847.185	443936.3443	4097452.286	2598277.418	3504174.725	6690922.764	667866.6474	6130405.482	0	458317.8084	2038181.797	3618045.786
O96000	1077271.736	3152270.756	5227269.776	7302268.796	9377267.816	11452266.84	22903746.57	22456223.29	11273032.64	2220693.709	8481611.821	5835158.184	3208449.545	2520298.174	1832146.803	6944667.338	16214341.79	70624570.39	80955611.51	83921296.54	78198452.08	92056325.2	131052806.4	147327867.4	148501379.2	169129503.6	106517848.7	74854902.23	45813508.84	12616563.86	18665543.72	28715392.92	25386173.93	30856819.91	41482146.94	41030283.36	38648132.7	36265982.03	76942013.61	126630309.4	116921803.5	99948932.29	37403663.79	45409709.04	18618868.61	28387143.59	54484407.27	71306070.75	88127734.24	104611731.3	84875713.02	102020520.9	30570888.52	29004900	21134528.51	34334193.84	306879990.6	1754264428	656058577	301100351.2	156991671.6	172874306.4	84134938.3	24447195.88	11702036.55	115006.7356	28053541.97	55992077.21
O95989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O95900	0	0	0	0	0	0	0	579137.8489	0	2206019.893	0	1798189.007	0	514904.7655	1029809.531	1450290.258	0	1440057.942	0	1379900.919	0	0	0	0	0	0	0	0	0	564407.8114	0	0	0	775519.6085	0	0	0	0	0	1031496.176	0	0	0	0	0	0	0	0	0	0	977129.9693	985731.8614	1034981.911	0	1020870.31	1068208.827	0	1932164.882	2257799.91	2132425.927	2299966.048	1950436.875	0	240330.1197	0	0	335867.3439	671734.6877
O95886	0	27965.7071	55931.41419	83897.12129	111862.8284	139828.5355	864799.3779	0	1129934.431	16495989.1	34282925.44	40469395.01	40410637.91	37384309.53	34357981.16	30850315.08	22481185.65	13941328.34	11435344.16	12236568.25	3860338.037	10261219.62	9371671.526	8821184.163	7773580.521	4592960.628	4852754.637	5761181.912	4322490.153	4198909.636	3797920.908	3835887.299	5358810.135	4148866.863	5563731.943	3568497.763	4087883.384	4607269.004	4409172.488	11904400.28	12811646.9	18207124.71	16437693.01	25444756.75	17833279.73	23922283.69	40325524.15	73589114.12	106852704.1	62708636.98	94403938.98	130083170.8	128577125.6	133526311.4	98000125.84	130452906	236160169.7	232441509.9	374052492.4	407580981.3	327610427	105252251.8	7673005.849	2820200.613	548862.5619	0	4164108.517	8328217.033
O95881	193788261.1	155789239.5	117790218	79791196.42	41792174.87	3793153.324	2488814.124	1841462.709	1078553.586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	496565.3065	161248.9335	0	347415.2435	173707.6218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O95870	0	0	0	0	0	0	481964.5785	0	0	0	0	237423.4672	0	0	0	0	8964689.585	11911259.3	27813178.12	25387894.31	32891161.78	15636328.37	6601474.33	10004405.35	3542630.243	2586527.121	2644941.278	1537040.059	1624239.632	859778.7964	975387.1023	1551921.895	1487975.541	0	1023456.499	370893.3491	307436.1226	243978.8961	4282617.853	0	209093.4447	713737.7833	408038.9055	182236.4259	186261.8866	0	0	0	0	0	105960.6935	0	125098.498	0	0	0	0	0	0	0	0	137354.7887	0	261834.85	0	0	151857.1291	303714.2582
O95865	1008276.69	1094632.94	1180989.191	1267345.441	1353701.692	1440057.942	317505.3963	0	0	0	2353432.711	0	607872.6663	553807.2443	499741.8223	0	18004547.34	38171655.34	1331156.863	0	0	0	0	0	0	0	0	0	0	763656.8684	313345.0041	0	0	0	0	0	0	0	0	0	582960.9121	402911.5032	100574.6722	0	191484.8655	0	0	0	0	0	2146874.857	0	0	0	0	0	0	0	0	0	0	0	146012.9024	0	0	0	1044117.907	2088235.814
O95864	0	83608.14269	167216.2854	250824.4281	334432.5708	418040.7134	5464225.48	0	0	0	0	0	0	0	0	1624515.118	16464639.98	100130465.9	193683014.4	302901407.5	416213233	372040661.6	204742573.9	83217290.7	39479930.04	33961956.79	32154153.91	30781280.68	15849064.97	6983836.869	7643067.891	14225803.59	15183003.03	8373396.644	16131769.25	12566155.65	9651359.519	6736563.392	6510114.365	9221891.782	9401356.487	7501485.245	3865487.928	5300356.624	4239512.815	3459321.199	2556645.385	1278322.692	0	3564832.12	3738129.325	4178276.339	3665058.219	3328645.526	3445754.947	1296788.65	3527956.427	3820083.431	4728701.859	3849391.707	5347116.06	8754567.287	5088721.967	4224906.465	487676.6847	0	4520772.2	9041544.399
O95861	0	108012.7789	216025.5578	324038.3367	432051.1155	540063.8944	1020752.244	471951.5263	1052804.131	740999.597	1568895.171	1222761.778	4309604.181	5278076.037	6246547.892	36516550.09	0	0	18051604.75	19007370.54	21477744.01	0	3063622.916	1183462.937	840511.6824	837588.1635	1513314.579	792442.2852	0	1496414.391	1304018.737	1495728.488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1033688.816	2067377.631	2261847.859	477376.9027	0	0	0	0	441333.288	0	0	0	0	0	0	124614.9929	60303.19937	104094.1391	0	0	0
O95858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202335.6183	0	2802530.19	3100391.789	589257.722	339808.4722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O95857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6126458.731	3551175.914	0	0	0	0	0	0	0	0	0	0	1565544.369	1327558.686	0	0	0	0	0	0	0	0	473761.8592	504447.5633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O95837	0	0	0	0	0	0	0	0	0	1120157.509	1089291.896	1086874.371	1686027.08	1355332.116	1024637.151	1858514.695	5753147.857	0	0	9219204.394	0	0	0	28332271.39	0	2746196.23	1975511.672	0	0	0	912194.1169	1160074.786	1071919.447	932827.4137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O95834	0	0	0	0	0	0	287499.9726	0	0	0	0	0	0	426889.9803	853779.9605	1537658.496	3420528.352	3064128.91	2098693.016	2648427.012	2376933.305	2184711.938	1470417.561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1582691.931	976399.0896	0	0	0	0	0	0	0	0	0	0	2465594.638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	364343.5423	728687.0847
O95831	128601.0985	3733159.343	7337717.587	10942275.83	14546834.08	18151392.32	1356152.95	636129.6009	757191.3939	2628299.709	4162545.558	21641854.62	132488254.2	407394888	682301521.9	2396876202	4032196364	5503310791	5690981477	5161939192	4031504502	4102117041	2428484692	1894092008	943161934.9	469415905.5	361649671.5	292504362.3	229457159.3	132320123.7	131061340.8	107709267	84245093.12	52529725.67	39566764.18	35537491.73	32164951.25	28792410.77	17638657.71	28093554.83	34686607.17	21446479.22	10621020.46	13501569.25	8972982.259	6729535.702	9348041.623	6280606.887	3213172.152	6327208.903	4812724.916	4122482.105	5431549.534	3167818.254	1338696.169	1178487.333	1261841.355	3198363.405	3627558.467	3211789.103	12091572.95	33864620.48	37717225.25	41717169.75	15208319.58	603746.007	103653833.3	206703920.6
O95822	0	81656.13161	163312.2632	244968.3948	326624.5264	408280.6581	1262566.612	827732.5316	451852.3339	0	659422.1755	2632291.436	1428138.98	1556577.037	1685015.093	769054.1341	2117695.889	0	0	0	0	0	1046839.028	2319474.914	3457128.56	5247322.867	3735076.497	2812818.728	1882155.843	2200768.803	1166101.733	3416154.318	2580179.712	1954102.518	789237.6587	2297509.168	6521277.147	10745045.13	3974017.945	30420900.75	30835590.66	4831677.19	3282650.703	2301990.023	1484276.165	1011048.411	620573.1071	1489729.653	2358886.198	790530.7536	277329.5001	404710.5917	0	274732.066	0	652113.3782	0	0	0	0	0	0	0	0	0	0	0	0
O95819	0	0	0	0	0	0	0	0	0	0	240065.8785	624283.7272	737007.8692	1176997.463	1616987.057	7158123.572	4015228.317	6061972.651	5107612.396	3999373.849	1792117.083	2684802.333	1813931.032	2290779.452	870533.9726	823757.6703	615288.2845	400600.7988	0	208671.7833	439770.3298	193677.5047	218038.2881	152765.1066	0	512475.9959	321986.2513	131496.5066	0	0	79564.69117	66729.31879	0	0	328035.6865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	349557.2833	699114.5666
O95801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O95793	2545541.635	3890742.633	5235943.632	6581144.63	7926345.628	9271546.626	4584133.85	1285707.389	700373.9286	955332.8871	739537.8375	1927329.832	693604.8579	1203365.355	1713125.851	0	0	0	0	0	0	0	0	0	0	328108.7745	0	0	0	0	0	458863.1571	293324.5218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1051707.812	2103415.624	276519.9103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O95782	0	0	0	0	0	0	0	792515.3732	4961548.895	3665035.73	2962963.912	4151756.649	5050395.758	3425706.354	1801016.949	2719333.589	2305307.092	7519740.371	8100902.195	11500673.56	10774910	28819936.83	37318268.93	39397790.41	21518493.36	13460645.61	860610.8748	542532.019	556435.6002	393488.7769	1130052.496	3097822.465	7611437.666	11415728.47	12002208.85	18588121.07	27091142.04	35594163.01	31111053.61	57474582.4	47595050.66	18579845.26	6106837.422	7658691.851	5638759.558	3882534.292	8737447.835	4850429.877	963411.9191	1347151.885	2512742.002	1037376.947	560730.9241	809960.91	446955.4397	405188.4746	357518.2502	0	204696.922	0	0	0	109328.3624	137939.4925	169867.6921	0	2171443.66	4342887.319
O95777	0	0	0	0	0	0	0	0	0	0	0	0	1305013.858	652506.9289	0	0	0	0	0	0	1205726.658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O95772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	923438.4203	1033632.594	6578704.616	9776022.3	10689340.85	8261976.842	1415264.253	2452045.252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	518283.6786	533469.1104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O95757	680224.1368	544179.3095	408134.4821	272089.6547	136044.8274	0	0	0	390104.2415	199434.588	108130.8441	0	0	0	0	0	0	0	0	0	0	1167271.141	0	0	3569093.711	4732901.606	27619528.73	118679558	26174528.91	2571493.488	242742.0227	0	0	207226.8903	415656.9211	323880.9164	870480.5622	1417080.208	2259430.334	4920563.409	1632436.73	1519442.724	1638632.341	2251441.256	0	550515.4745	0	1119763.958	2239527.917	1730357.746	4279744.933	1256101.138	1954990.818	342147.2873	1519442.724	0	0	0	0	0	72537.00152	941260.6413	699440.6514	316206.6793	37959.644	79519.71396	288371.4061	497223.0983
O95747	0	142566.5234	285133.0467	427699.5701	570266.0935	712832.6168	616862.4869	210920.644	210077.3212	0	973846.6327	550121.9238	1657882.588	2226453.603	2795024.618	2992885.003	2995594.881	1805958.82	338745.8856	602807.1076	3897230.596	1588122.93	1627067.575	14257743.03	11829738.1	11307215.32	1846258.404	348371.0093	556199.4699	1646306.578	846994.0234	0	0	0	0	0	0	0	0	0	2068271.553	0	1438146.41	0	998156.8167	1324747.61	1491163.301	1471176.552	1451189.802	1532542.338	1706098.162	2054570.932	0	0	361616.7988	286263.0992	0	0	0	0	0	1727923.355	792667.1713	0	0	0	56935.53049	113871.061
O95721	2267076.46	2359976.895	2452877.33	2545777.766	2638678.201	2731578.636	5154726.028	0	3275240.707	1891797.833	0	1513505.732	0	0	0	0	0	4719234.155	2189884.317	1376864.957	1555874.268	770009.8998	1176772.577	0	0	1033688.816	2648539.455	0	0	661333.7071	0	0	308127.6473	0	0	0	0	0	0	0	1776206.394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O95716	13318658.17	14565791.97	15812925.78	17060059.58	18307193.39	19554327.19	14053405.93	14181990.16	13322188.88	27256753.76	33921814.63	45830262.86	8898528.104	5227743.723	1556959.343	912520.2017	1366295.311	897216.7047	195352.9059	0	218819.7672	649583.41	274810.7762	0	455175.0256	0	0	0	0	416370.9344	0	0	417973.2476	0	0	0	0	0	0	0	0	105561.5207	145557.5081	0	0	0	0	320575.0912	641150.1824	141532.0475	0	0	0	0	0	0	0	0	0	384774.4417	245659.9195	0	127015.6517	0	0	874919.251	437459.6255	0
O95613	0	0	0	0	0	0	0	0	0	0	0	0	0	760452.2419	1520904.484	2054784.011	3344674.281	0	0	0	0	0	10220509.62	0	0	0	0	466874.7233	0	0	663413.9032	0	0	0	0	141987441.7	70993720.87	0	0	0	0	200547.7741	0	0	0	0	0	0	0	0	0	0	0	0	0	3993976.583	0	3661145.201	0	3089035.042	0	0	0	1415882.69	0	0	0	0
O95602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	632492.0687	940979.5337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O95571	3230207.272	7252378.946	11274550.62	15296722.29	19318893.97	23341065.64	20773175.95	15510335.95	14581106.71	18029099.28	19253058.57	27241573.95	61527872.68	81857758.84	102187645	203674758.6	214752309.1	102995289.6	30987726.09	18083201.24	5514937.289	3256631.385	1885276.137	466531.772	1727799.667	1444235.201	767142.6025	430178.939	0	0	0	0	56823.08745	0	0	0	0	0	1201116.494	0	0	246210.8904	0	108721.17	127285.515	0	709515.5473	354757.7737	0	0	1885276.137	0	0	0	0	534846.5376	0	0	1874987.599	0	0	0	0	0	0	0	269391.0219	538782.0438
O95563	434513.618	587153.9128	739794.2076	892434.5025	1045074.797	1197715.092	2103556.178	150651.1775	1325647.155	698833.459	792931.4124	872697.3766	718286.104	745542.2956	772798.4871	2901918.589	5717728.301	25667051.01	46027263.05	59227726.72	69428064.06	77742551.8	89052072.2	117857503.9	188127991.2	140916421.8	92153251.09	52616593.54	18572873.79	4566053.01	7371489.852	7815319.376	4477020.615	2911605.556	1396936.038	686464.7253	769026.0233	851587.3213	0	2445815.908	2626691.773	73166.68251	0	0	0	0	1208200.405	604100.2025	0	331296.5345	0	0	185367.9644	215665.7401	0	0	229760.4744	1780321.809	1948334.191	1337155.699	1009811.537	1705867.653	682411.1539	683642.4051	250641.1459	188263.3726	4947285.496	9706307.619
O95562	0	0	0	0	0	0	0	0	0	0	0	2509953.415	5240070.291	5605116.602	5970162.914	0	12171958.48	16091722.66	12482301.25	4519928.877	4352782.306	0	1667642.644	0	1432749.145	1659659.188	1724201.49	2956633.369	1873357.175	1201566.266	1507355.098	878629.8711	0	1267064.334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101401.1285	0	0	0	0
O95490	0	0	0	0	0	0	0	0	0	0	810376.9492	1491556.852	510755.6175	621745.3257	732735.0339	1115884.674	5505548.295	0	0	0	0	518536.6755	0	0	0	0	437116.6742	0	161063.4025	184530.2638	223013.8924	111054.363	349163.7327	1918671.718	923382.1988	20829481.8	19297712.51	17765943.22	3645004.004	2884613.606	412755.8908	634201.2029	252159.1269	298575.6115	127313.6257	1703961.744	2307331.067	1153665.533	0	1264309.479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	408674.2087	817348.4173
O95487	0	0	0	0	0	0	0	0	0	0	353065.506	0	1274710.46	637355.23	0	0	10126619.68	0	0	0	1070626.352	1132751.129	0	0	66673.09727	0	0	1158950.356	989723.5891	2330438.11	3093982.536	3802317.431	307936.4941	0	1167552.248	645366.7962	322683.3981	0	0	0	0	94238.50716	0	0	0	0	0	0	0	146867.4694	181786.6538	0	0	212922.13	0	0	0	0	0	0	0	97606.17605	0	0	0	0	0	0
O95486	0	0	0	0	0	0	1675682.321	1387940.596	881834.4976	0	0	0	0	73315.66953	146631.3391	0	0	0	0	0	0	0	0	0	0	0	0	0	3827448.449	6534497.637	11704364.12	27191311.92	12968392.49	6725746.372	1462569.038	569636.4125	284818.2062	0	367992.3188	0	0	0	0	0	0	0	0	0	0	0	0	1163166.97	127909.5738	0	0	3294974.46	56272.11659	0	0	0	0	0	256690.5812	257517.0375	128893.4504	0	25924.30381	51848.60761
O95479	976230.425	851031.8527	725833.2805	600634.7082	475436.1359	350237.5637	276525.5324	106359.8663	607248.6075	10086702.4	0	0	0	1152541.103	2305082.206	1002542.095	1844009.543	0	0	1834058.335	1556155.375	2698014.39	2672714.707	1975511.672	3916784.44	343412.2715	813356.6896	2810738.532	994114.4896	16238590.13	32030680.21	32344868.54	28885491.12	24735449.22	13873603.9	2654892.486	1327446.243	0	0	287173.8878	425979.1917	1840298.923	0	0	0	0	0	0	0	0	310005.446	0	0	0	0	0	0	0	831853.5688	0	0	0	0	0	0	0	0	0
O95470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	901736.9147	0	0	0	0	0	0	0	0	5627211.659	3380954.026	582511.1399	0	738975.6223	462686.2203	231343.1101	0	1015641.709	1518768.066	799638.6394	0	2571161.781	1015810.373	773439.4124	949637.6474	2631335.67	2113535.497	1595735.323	1064329.542	3041808.968	3607566.095	1561440.198	4653736.088	2047194.107	2200229.076	4099841.7	2364114.799	3054739.917	2622846.221	2562183.204	1006590.044	1076501.501	602301.114	0	0	4234126.794	8468253.588
O95467	0	0	0	0	0	0	0	3047296.188	30659785.98	61205166.79	76003339.16	81890648.43	76119830.15	71262038.06	66404245.98	59077693.98	59286320.79	79079105.93	89264252.21	75707383.47	73370238.14	92466292.5	75226582.68	54161898.16	36184337.15	24154478.55	15431850.71	15049133.98	10183442.77	6642808.39	4946875.079	3053368.112	3920618.748	648380.2695	2663556.222	2152794.982	2114359.142	2075923.302	1603240.896	2441306.942	2435791.611	1639481.286	1973678.851	2264630.824	798621.03	1687910.501	897975.6952	448987.8476	0	509552.477	905947.9063	699496.873	94260.99577	242657.6905	0	0	0	0	0	0	0	108603.1048	0	0	0	0	470183.3596	940366.7192
O95456	0	0	0	0	0	0	0	0	0	0	0	2782908.881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	829773.3727	0	640700.4102	0	0	0	0	0	0	403445.6076	806891.2151	0	527385.9423	303556.8379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O95433	31639721.4	31552792.82	31465864.23	31378935.65	31292007.06	31205078.47	17845001.92	19301077.37	25390424.28	17909830.95	5952172.028	505785.6354	2169543.372	1166936.622	164329.8727	0	0	0	0	0	264876.4341	0	0	0	0	0	0	0	0	0	0	2581298.52	0	0	0	384482.0898	858437.9132	1332393.737	0	0	0	541042.1488	1047406.866	0	723627.1481	2232106.677	6193699.666	4574519.97	2955340.274	7893838.347	5167010.429	4499801.574	4313944.482	1533233.863	1590506.722	1033177.2	1444291.422	910338.8068	368813.153	0	0	316172.9464	354094.3598	0	0	0	1193790.83	2387581.66
O95394	0	0	0	0	0	0	0	0	0	0	487890.3264	0	319248.2634	1254569.101	2189889.939	4876255.231	7237002.361	10666458.69	998269.2598	4934067.817	1507130.212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1907483.636	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O95373	418372.4204	525279.8842	632187.3481	739094.812	846002.2758	952909.7397	2245768.505	2924643.326	8850953.456	16119833.42	21160767.09	15937169.71	970608.2733	1890054.966	2809501.659	6154327.738	0	0	0	173988.7293	4735482.174	0	3637532.164	3418830.462	301993.8797	3544344.999	1653660.352	3883608.123	4182492.953	6291761.236	22484896.27	38718195.95	54589063.62	44355471.26	45644630.65	15279810.86	15217062.03	15154313.19	11778464.08	7075224.945	6919024.704	673370.7339	2259655.22	1217426.356	638063.6211	322143.6715	545270.0069	272635.0035	0	1169362.581	4260410.353	7873070.118	3200055.672	3003314.095	2390482.691	1496504.345	3239438.845	1629243.348	0	777656.0262	1845578.124	0	292796.0395	883459.2994	0	0	214324.8569	428649.7137
O95372	0	0	0	0	0	0	0	303511.8607	5339413.712	0	0	0	0	0	0	0	0	0	0	0	0	2435122.575	2167676.818	1287753.852	1371973.685	0	0	609778.5758	0	0	0	680673.909	0	0	0	0	0	0	0	0	0	0	0	318163.1881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O95363	220275.9045	176220.7236	132165.5427	88110.36179	44055.18089	0	0	0	861797.1489	9572781.516	20341226.04	26724853.23	26938877.31	25365124.6	23791371.89	27515653.85	27309096	25407009.63	11300300.08	10776827.15	6420834.596	4552762.243	5938751.952	5223811.028	2339765.26	357242.7647	627651.3961	1162323.647	361599.9323	1064357.653	1153603.69	156852.4109	2217820.789	659725.7717	1765743.569	373507.6497	438432.2577	503356.8658	0	400285.9583	1514377.166	0	2783765.697	181033.2854	163524.2183	225037.867	255729.1932	127864.5966	0	0	1820823.79	0	0	0	0	0	0	420278.3298	0	0	83269.68915	99798.81522	0	0	0	0	1120393.639	2240787.279
O95347	1343862.926	2070368.616	2796874.306	3523379.996	4249885.685	4976391.375	5902134.878	0	0	0	4880252.581	0	985506.9754	492753.4877	0	2638700.689	0	1011537.538	1023287.835	0	1090753.656	0	2821476.842	4045869.044	3673682.6	4058631.328	1047856.638	1324466.503	0	1223773.765	0	0	267052.2068	0	382846.0437	1417569.335	1008748.951	599928.566	652563.1504	25985023.04	22555201.28	1448761.033	0	97712.99693	6562737.705	400493.9779	971845.1467	485922.5733	0	1865103.857	7139486.14	4822170.131	2054834.611	476005.0977	1723155.77	897340.392	549891.4156	109907.444	0	0	0	0	492787.2206	624486.1247	401837.6722	1331381.749	2736138.201	4140894.652
O95340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2116290.351	2197530.444	3281087.745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	232498.4623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O95336	56418.29253	147932.305	239446.3174	330960.3299	422474.3423	513988.3547	1136068.198	5424870.418	13224886.3	5063810.212	1280557.498	588751.7283	492461.1358	246230.5679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	735489.8883	477753.5869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O95302	0	0	0	0	0	0	0	0	0	0	2290352.169	1239066.018	0	5449973.326	10899946.65	788567104.7	171314974.5	4385390.786	662008.3653	0	0	0	0	0	0	0	0	6613112.185	4435652.823	4286890.688	3546397.085	813446.6441	2641500.521	628444.1195	2956745.812	3776061.983	2707150.386	1638238.79	0	1545641.951	5218874.779	813862.6833	746284.4196	1885388.58	6179306.958	2468293.271	4490075.251	7560360.417	10630645.58	2184318.387	1709583.896	1295512.421	2045445.617	1451976.904	739537.8375	664931.8842	1197462.095	1140959.47	142217.95	1738987.749	2710175.104	0	1845021.531	993265.5447	1221974.677	0	0	0
O95298	4692062.296	4623823.992	4555585.688	4487347.383	4419109.079	4350870.775	1853792.087	1078649.163	0	541598.7418	643905.0367	2128659.085	4432774.281	5114156.581	5795538.881	10074895.89	19681241.65	3084424.878	4673244.954	9201325.951	3539762.946	3831159.069	3483653.872	4190189.678	3269641.044	2094993.64	1570379.419	0	1063952.858	154378.6641	627488.3537	1089516.782	801550.171	411395.3301	0	653996.7991	326998.3995	0	6727972.744	37028885.53	42077645.25	75970843.12	77568040.21	45518570.77	42254349.48	28887121.54	47251149.26	82551431.16	117851713.1	85955109.92	65449717.06	91486351.45	39232780.25	33035055.13	27690165.44	33700526.74	269095858.9	1332833951	536102323.9	304524072.9	141787012	147715458.6	78579521.52	23116539.39	11654861.07	0	24992010.5	49984020.99
O95297	0	0	0	0	0	0	0	0	0	0	218814.145	3936012.199	6777110.35	8722318.625	10667526.9	6927615.352	27823466.66	32360037.1	14358132.18	8875466.037	4756677.686	3986836.451	0	0	3505242.934	1689231.706	0	0	681123.6811	501799.5298	485079.2506	242905.0651	0	677362.4616	0	0	0	0	0	0	0	0	0	203162.0746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
