Uniprot ID	P1_2nd_1	P1_2nd_2	P1_2nd_3	P1_2nd_4	P1_2nd_5	P1_2nd_6	P1_2nd_7	P1_2nd_8	P1_2nd_9	P1_2nd_10	P1_2nd_11	P1_2nd_12	P1_2nd_13	P1_2nd_14	P1_2nd_15	P1_2nd_16	P1_2nd_17	P1_2nd_18	P1_2nd_19	P1_2nd_20	P1_2nd_21	P1_2nd_22	P1_2nd_23	P1_2nd_24	P1_2nd_25	P1_2nd_26	P1_2nd_27	P1_2nd_28	P1_2nd_29	P1_2nd_30	P1_2nd_31	P1_2nd_32	P1_2nd_33	P1_2nd_34	P1_2nd_35	P1_2nd_36	P1_2nd_37	P1_2nd_38	P1_2nd_39	P1_2nd_40	P1_2nd_41	P1_2nd_42	P1_2nd_43	P1_2nd_44	P1_2nd_45	P1_2nd_46	P1_2nd_47	P1_2nd_48	P1_2nd_49	P1_2nd_50	P1_2nd_51	P1_2nd_52	P1_2nd_53	P1_2nd_54	P1_2nd_55	P1_2nd_56	P1_2nd_57	P1_2nd_58	P1_2nd_59	P1_2nd_60	P1_2nd_61	P1_2nd_62	P1_2nd_63	P1_2nd_64	P1_2nd_65	P1_2nd_66	P1_2nd_67	P1_2nd_68
A0A024R1I3	0	0	0	0	0	0	453344.1657	0	485224.8073	377906.9277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R1K7	5550691.189	12810103.09	20069514.98	28999395.62	42699780.64	41859787	43908364.48	1971602209	96434361.89	28596238.84	27637578.1	30721454.79	14395563.19	18964513.2	6362194.062	6664303.383	8051363.553	5008648.207	3635402.181	0	0	1966677.623	0	2090764.672	0	1882759.702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379312.3667	758624.7334	0	690490.9733	0	0	0	303166.4031	0	3359006.387	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R1K8	0	0	0	0	0	0	1883192.145	121648.5524	0	0	331371.2813	0	2287706.315	6484983.783	7546287.22	4457764.173	4430424.18	792066.974	1111377.907	1022847.263	0	0	327719.5424	0	0	0	3051844.694	0	2704208.759	3471025.881	4237843.002	615342.0305	2225806.938	3836271.845	11917690.17	17287674.34	22657658.51	28027642.67	33397626.84	49879366.01	40970060.03	55579177.88	92260799.1	56380998.84	13220952.54	12241685.9	10456490.09	8671294.282	9139894.067	3072241.577	672472.5247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R1N1	0	244978.8266	489957.6532	6219992.466	8862794.353	1695319.788	24973569.7	17802650.01	13533608.66	4096962.759	949692.3619	2408473.164	5691379.235	6680135.593	6089875.243	11173432.15	13976550.18	7613154.884	8332643.547	14786301.66	239972.1003	5007230.756	26035793.28	11693684.82	19755427	24077452.19	23072479.23	7002449.601	20173455	13495157.29	6816859.581	19060659.65	43023958.96	66987258.27	56772335.52	44747393.53	32722451.55	20697509.57	8672567.586	20768304.05	21187509.26	19596312.08	8449547.242	30738512.25	7300570.839	12180759.52	10654088.81	9127418.094	1881894.816	4140519.355	2722083.06	7726966.613	40096273.39	134441218.4	144871029.2	261420180.4	211911727.8	188892585.5	107469828	101649648.1	62901779.27	50342983.09	29788807.88	33482008.44	32906994.1	23763556.4	5026214.993	5026214.993
A0A024R1N4	662430.2427	1052781.912	1443133.582	0	0	3663030.469	0	0	0	0	3396837.922	0	235272.889	10177300.24	2743825.322	11179101.95	30049727.03	21644216.87	37573174.06	73629459.03	81572149.71	57654927.18	27229839.83	26739485.77	55134266.35	512921132.8	252882823.2	553565082.9	800611778.7	806605063.1	812598347.4	520417864.5	487521631	454625397.5	246025561.5	210737683.5	175449805.5	140161927.5	104874049.4	54532978.7	47100544.05	34847405.63	10194501.85	12634185.37	4176570.667	3039267.816	3314391.507	3589515.198	5163318.569	2297544.388	1810397.613	982466.7186	2927423.703	2209806.556	2126969.741	1936839.072	1589635.581	196742.2386	1502229.288	1252560.86	3078158.836	3215915.881	4492539.779	12131148.72	15875118.06	23539181.07	1041317.374	1041317.374
A0A024R1Q5	0	0	0	0	0	0	0	2299322.208	10146068.26	16888091.22	23572695.39	17314527.83	0	7225157.625	5688207.988	3409979.377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R1R0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	776475.0098	0	0	0	0	2068806.189	3194550.806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R1S8	0	1167895.774	2335791.548	238261.549	589227.2924	406568.2732	1528060.536	6735055.825	14790885.55	1496876.608	27387705.46	27369518.84	324428.1724	19835909.4	227854.0931	495435.2615	5211896.307	4086584.133	333293.2491	0	0	1492960.598	2856764.957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R1T5	0	0	0	0	0	1023664.099	230998.913	0	244522.3592	18063662.85	108047290.4	147063189.7	148979896.1	115726585	60996052.05	73739659.86	39675470.54	45159325.3	26765828.74	11220400.24	43909157.29	31157933.69	19353831.82	16883334.35	13258214.69	31313661.13	16293242.17	6435541.16	11327309.7	14892752.25	18458194.8	11447528.79	8369076.85	5290624.914	9946399.825	9067429.873	8188459.922	7309489.971	6430520.019	4618969.226	4024528.596	9722274.349	3375129.295	6901594.338	2299826.725	128800.6752	1938379.049	3747957.423	2973908.897	1511555.637	842230.3347	1124255.092	968815.942	218518.1343	196994.4968	1006510.536	0	676700.854	661978.5803	406352.0519	0	0	0	221144.0228	0	0	0	0
A0A024R1T9	1875840.618	2836151.852	3796463.086	0	1443445.902	0	2627354.07	10788558.09	0	879852.8553	300019.1808	0	275586.1645	0	0	1504727.846	0	4266720.569	0	196062.3424	0	21180566.16	11862613.78	0	0	3102536.595	0	9262443.542	2248942.626	1124471.313	0	2122952.829	2346071.673	2569190.518	29916510.63	30837986.1	31759461.57	32680937.05	33602412.52	9278804.293	3707956.467	5730452.841	40443882.9	1575714201	840245878.9	358099612.4	271392839.1	184686065.8	178168898.7	48981819.04	24316917.37	16178142.72	21056702.54	16964280.43	12534401.6	7169526.266	3300297.477	350134.4924	2022515.594	2423925.786	879982.5882	1211964.094	715111.3814	419157.1626	552181.3622	7381677.882	3282480.835	3282480.835
A0A024R1U0	0	0	0	2761235.948	0	0	795310.2947	0	1093018.309	1052805.937	531111.7897	0	0	3278540.801	7571808.551	4190610.642	10532600.02	64375832.51	14460405.58	13586630.95	17357027.35	13143713.46	10575075.51	26291078.66	36749202.42	62571971.99	29934889.45	28233034.97	30370887.85	26968728.48	23566569.11	9831605.49	10927141.58	12022677.66	4147894.907	4085779.309	4023663.71	3961548.112	3899432.514	1892537.713	2670334.076	1660508.145	1612891.392	3415024.543	718263.4087	2092350.296	2127618.406	2162886.516	10401449.74	13492022.08	7068954.494	10588577.33	2947145.495	5301762.718	6190384.552	4254275.827	4089130.74	4288150.511	397126.6062	1027147.666	721187.2023	768227.3653	368032.8179	0	752210.1658	282433.175	0	0
A0A024R1U4	12066690.73	116054184.4	220041678.2	393657358.1	285493404.3	287156362.9	319667097.7	145621329.4	204467444.2	164503630.4	380345520.5	148629689.5	203666319.9	264328670.3	198673600	271727333.6	145045171.5	174295311.8	130672527.7	137773502.2	155226315.6	60460159.37	59530071.08	22529775.57	18925305.06	76596929.33	104665684.1	83979904.54	30282765.63	38357132.73	46431499.84	3333917.5	8950376.025	14566834.55	23803523.72	28791360.62	33779197.52	38767034.42	43754871.32	8646308.7	7182970.431	2607389.629	13156638.69	16967973.01	1312992.334	5823898.918	4356968.972	2890039.026	983711.1928	2559388.482	2324475.962	1378098.995	3837328.928	1898279.592	884153.2584	1915048.762	6237986.89	9818132.496	3049994.8	1497289.831	1278781.306	430256.5269	1119654.381	2484191.49	2284499.031	997957.7795	0	0
A0A024R1V4	0	0	0	16665142.95	15865844.57	31936378.71	172716391.2	104360451.6	165368179.6	82329943.19	66587056.52	37168431.66	15461006.07	28866515.57	17321014.47	835022.9553	13386073.61	21565920.71	8297135.191	12418314.75	13892944.58	6148615.386	6771332.968	9768425.602	4718911.554	8255812.883	0	1378867.782	0	0	0	6793411.573	7040876.946	7288342.318	5662789.963	5661828.979	5660867.995	5659907.011	5658946.028	831323.1672	4725974.786	8704280.055	5432370.043	4505332.877	956731.5692	1320055.566	1022390.796	724726.0256	1638958.081	0	1708989.784	0	809965.2995	2503603.365	805640.8719	1144147.459	1331683.471	0	1855996.3	1447121.665	1204569.323	912790.5793	1035003.71	1322746.321	0	0	0	0
A0A024R1W3	0	1018967.29	2037934.581	3938832.855	3673120.8	3064337.485	3329809.293	2453391.955	0	0	0	1797184.084	5139822.512	1072169.763	13492454.53	26193346.59	25550232.13	0	3298817.562	5417871.198	10753650.34	9872908.579	45180635.12	587943658.1	1770772666	1109026932	134009642.9	21588071.39	11677852.61	11990595.22	12303337.82	6827483.258	4940228.554	3052973.85	2339106.942	2697908.309	3056709.675	3415511.041	3774312.407	0	7362290.031	3535604	628915.9284	858326.8155	383192.3393	648399.8775	467278.4326	286156.9877	596963.213	0	958437.3156	318470.0721	0	0	0	272535.0406	475062.4023	4348452.252	388693.9723	0	4542090.512	2664327.927	0	0	0	0	0	0
A0A024R1X3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1357654.062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R1X4	43154664.79	50706917.31	58259169.84	48034060.65	15025944.62	23036946.85	55826439.04	5035339.535	38628430.51	13337015.38	24243822.53	7514413.786	9158897.524	7080337.348	1777916.356	0	0	3830481.917	4465452.044	0	15413221.14	6338241.538	11415239.73	55497782.54	67231155.99	70093927.1	16913317.05	28417736.08	19492597.89	18108829.09	16725060.29	7023038.682	6143894.552	5264750.422	1160820.53	870615.3974	580410.2649	290205.1325	0	2949499.906	0	0	1181361.561	841221.3016	541946.8834	0	0	0	0	0	384970.1596	597131.3852	1249927.764	1917210.976	1152796.314	972900.1237	259898.102	0	242240.0224	0	0	0	0	0	0	0	0	0
A0A024R1Z6	0	0	0	0	0	0	0	0	0	0	1237290.825	0	0	0	0	0	0	3831923.393	41955501	69341716.93	68811301.86	54817622.14	102351971.2	105662993.2	60157137.11	142136777.6	69869633.45	155449263.9	97115593.79	72748056.58	48380519.38	14232508.24	21947671.57	29662834.9	6973692.157	6305862.386	5638032.615	4970202.844	4302373.073	2899312.52	3555880.761	1546103.009	0	844704.8683	439578.071	0	248822.7623	497645.5245	1260642.735	625696.6323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R222	0	108626.019	217252.0379	0	0	260907.1351	0	1455338.078	1443301.754	0	387564.8162	290313.2431	0	9757986.914	15790267.99	12085790.28	5111041.044	3966485.167	6576157.133	18914397.89	23898709.18	57778029.22	77978079.45	135824026.2	388325843.4	1021772883	879633126.4	110341327.2	2492552.05	1396525.862	300499.6727	0	0	0	0	592230.3672	1184460.734	1776691.101	2368921.469	0	0	1301748.822	4264222.011	1239981.58	0	0	0	0	0	0	125814.4177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R240	0	0	0	0	0	0	0	7418747.837	586800.808	2361161.523	0	0	68657.49638	1533129.726	2337881.688	0	8391287.591	10792161.78	5649816.68	76227022.59	93439590.03	174604268.1	73751143.62	38216961.22	25974242.26	34881073.7	26379753.45	23504297.36	7569430.116	6813255.891	6057081.667	3269747.798	2451974.504	1634201.21	4322529.71	3241897.283	2161264.855	1080632.428	0	934244.5454	0	0	0	620315.1223	0	432154.4702	216077.2351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R248	0	0	0	1239236.818	0	0	1304319.454	0	0	0	0	0	0	0	0	701494.2392	0	9185564.828	0	0	0	7814481.016	0	4518065.914	0	38153464.2	253819878.7	208977966.4	0	18520562.66	37041125.31	26215641.42	21263330.9	16311020.37	34112526.81	36298164.62	38483802.43	40669440.24	42855078.05	14022677.4	191483.254	2345113.092	528372.9855	0	0	0	2357173.44	4714346.88	4269171.078	3522967.062	3055208.137	3306265.187	0	369474.2938	371348.2125	3293219.83	838122.1285	0	592927.0805	749471.3616	1124639.485	528060.6657	1391841.065	3325821.21	5019843.67	534667.4302	0	0
A0A024R277	0	0	0	0	0	0	0	0	0	0	0	0	1202407.109	1313304.654	0	938424.8254	528132.7395	912262.0381	0	0	0	0	0	0	2062800.04	3466581.33	12731211.11	34400581.74	17987264.63	21776400.21	25565535.8	12735967.98	29245791.9	45755615.82	207644168.7	196252983.6	184861798.5	173470613.4	162079428.3	35464294.84	57279638.93	17361519.95	61009746.08	61323002.81	26448487.82	18128505.24	12996130.35	7863755.467	27193995.13	7056971.024	6256750.101	4765771.533	4271693.661	2384489.408	2649913.168	2292379.099	2364789.238	659307.045	732365.8477	0	196982.4845	0	0	371564.4338	2046391.239	0	0	0
A0A024R292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275466.0415	10317916.21	34978445.4	28333145.47	8313976.435	14096360.85	24787282.97	16877256.12	12618824.04	15217396.64	9501329.731	10068156.49	4522702.662	9639061.55	14755420.44	1492600.229	1320896.427	1149192.624	1095113.254	928376.5373	761639.8205	594903.1037	428166.3869	1619930.599	1049874.936	0	0	964419.4406	0	195142.2003	97571.10016	0	471314.565	145975.8604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R2A7	0	0	0	0	0	0	0	0	0	117381.7837	710335.2913	0	0	0	0	0	0	0	0	0	0	0	9939456.716	8316595.116	0	0	0	0	0	0	0	1169349.262	584674.6311	0	633528.6513	2782853.281	4932177.911	7081502.541	9230827.171	9162236.944	103392092.1	1536818655	1906850368	1268073111	490324220.5	167129687.1	149432300.9	131734914.7	212570244.4	95711091.76	41540115.7	42220660.49	32891092.22	20112480.57	7786900.777	7392681.148	4687919.823	1887060.105	3028761.86	2618155.052	1106878.1	1457435.425	813775.6008	1013794.795	2628026.759	514232.1071	0	0
A0A024R2F4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2382231.096	2962473.189	6668041.611	8436958.352	0	0	0	4349797.629	0	0	1950220.773	0	0	0	331323.2321	662646.4641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R2F9	0	0	0	0	0	0	0	7366902.754	0	0	0	0	0	0	288151.0293	2711656.385	398207.7131	28776279.18	81438750.73	293151845.5	76972577.95	46519405.84	16391719	15220207.52	33906924.3	19932392.19	12708337.29	12079904.26	1261940.063	5570331.298	9878722.532	26157117.5	28100479.25	30043841	23700914.67	20174770.35	16648626.04	13122481.72	9596337.406	21995696.74	10940777.94	10038197.81	11375527.07	21850083.65	6325455.647	6496972.058	6448013.53	6399055.003	2412285.868	2350806.922	1326162.619	3516384.322	445706.746	298169.2867	258360.5277	611755.158	285544.3604	0	388268.7369	2045862.698	694623.2042	263165.4473	1131798.815	219387.8247	509343.1013	0	311935.3814	311935.3814
A0A024R2G7	0	0	0	5856596.396	59277932.92	90792703.97	106281963	48673114.96	69705353.25	40228444.72	31601115.45	28402216.19	5216052.562	29869302.3	9094511.602	3952983.343	9099076.275	3886218.985	4048288.923	6604842.503	3638044.887	2171655.494	2147582.847	1700100.683	1662694.384	0	0	440298.8089	0	539244.1161	1078488.232	2719272.182	1359636.091	0	1814049.352	1600734.945	1387420.539	1174106.133	960791.7262	2901931.202	0	749399.2878	1532024.595	1120987.746	0	693662.2202	710659.6234	727657.0265	0	0	240606.3497	461152.1601	0	0	0	0	0	0	370555.4007	0	259826.0282	0	0	0	258072.2325	373942.869	0	0
A0A024R2G8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R2I5	1652628.077	1200581.24	748534.4022	564770.2516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R2K1	966677.7528	7166261.323	13365844.89	29183784.41	13051266.81	5162453.684	6380741.052	19576828.14	14448681.58	12744424.64	9283465.065	12087976.52	12355922.86	22810183.47	9948393.866	11149815.97	9163462.198	10996539.03	8734575.073	2886622.728	7070078.845	7701373.208	4388381.134	3766360.265	1762228.293	9652098.498	614933.6123	3163078.583	2608350.613	1451626.277	294901.9414	525249.7877	929643.8348	1334037.882	1559941.178	1169955.883	779970.5888	389985.2944	0	0	1208533.382	438304.7673	504016.848	0	0	173697.8441	86848.92204	0	2254271.282	0	0	109621.8386	0	0	0	0	191221.3859	0	0	0	0	0	0	0	0	0	0	0
A0A024R2L5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	490342.0467	2144339.526	2943734.002	10434243.31	24259318.4	13557104.72	19086822.43	12054438.18	212567.2413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R2M6	0	0	0	0	0	0	0	39985724.2	50833791.22	58842366.96	39954131.85	88350867.84	51091046.61	66868048.22	25349698.81	4013020.813	4280030.196	3590235.936	2510954.892	725831.1571	3367503.888	1746114.996	559628.9876	0	0	1303406.519	2339106.942	0	1114861.474	894495.8479	674130.222	1986281.695	1468815.877	951350.0592	454929.7892	564236.3049	673542.8206	782849.3363	892155.852	0	0	0	0	0	271141.6139	333053.0031	166526.5016	0	647150.5984	0	0	425787.9517	308884.2575	595089.2943	0	0	0	0	0	0	204672.7584	310662.0777	0	0	276042.6319	0	0	0
A0A024R2M7	0	0	0	2595377.33	2471410.404	5784882.971	0	0	0	0	0	0	1233639.087	292979.9735	0	0	0	3185229.262	30105728.37	63930584.64	65947761.96	57052318.18	32145344.67	24877735.58	14744568.53	8866926.584	2046271.117	1567917.344	5774648.492	4063388.383	2352128.275	2571184.56	2815394.599	3059604.639	2887420.344	2165565.258	1443710.172	721855.0861	0	0	0	0	481236.7241	0	0	260378.5939	130189.297	0	0	435181.5695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1596314.419	486642.2586	0	0
A0A024R2Q4	0	0	0	0	0	1505693.635	2178814.824	11990196.41	6172880.23	10020707.91	6167114.326	17334554.74	0	0	1796391.272	2955025.563	1965668.59	1223861.075	0	3648375.464	2365413.877	5093214.792	2416394.074	1312776.113	1194358.869	1295574.5	1703872.545	7811838.31	0	1297748.727	2595497.453	7544444.534	7609791.44	7675138.347	8976718.997	9132956.965	9289194.932	9445432.9	9601670.867	9682153.27	7971121.396	13802131.59	17455672.35	2761867.795	6221815.933	11400296.43	6187090.779	973885.1322	8689817.247	3944781.345	3706995.483	2969680.568	2351477.208	1951078.452	0	2980755.908	2411108.663	2679727.694	2860632.917	1218263.344	1637804.9	2536346.49	2311454.63	3435301.303	5978905.625	7714899.057	885678.8204	885678.8204
A0A024R2Q9	605251.6993	497549.4261	389847.153	0	0	0	0	0	0	0	0	0	1129948.921	9652603.015	5989632.608	23331848.79	177928.5758	0	0	0	0	7331130.127	11148374.49	11413365.81	10650440.67	0	0	365678.4073	0	0	0	149449.8172	74724.90862	0	0	0	0	0	0	0	0	0	0	0	0	0	203620.481	407240.962	376753.747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R2S0	0	0	0	0	0	0	9412597.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39546890.89	0	61509217.47	132175386.5	202841555.5	123935934.3	93021646.11	62107357.89	24344053.16	18661238.69	12978424.22	7295609.759	1612795.293	2937199.312	3278252.506	3377474.096	1991922.671	2513453.451	0	0	320163.8063	640327.6125	1474173.363	1315875.286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R2T6	6355274.978	3339058.764	322842.5489	0	0	1282553.168	4331562.959	1379540.471	2550967.861	343888.0969	714179.227	0	511435.6438	0	0	0	677133.2968	38730294.8	15009607.89	18617525.93	16435948.28	36610604.52	19137994.83	8274455.971	10044398.56	12560204.02	26146810.95	51508810.35	67339554.98	74305583.29	81271611.6	66969191.78	53619497.42	40269803.06	26633486.84	45277432.62	63921378.41	82565324.19	101209270	42798283.9	78498512.31	22776092.57	43744877.09	32564477.81	8143416.203	11443180.33	12508827.42	13574474.5	15459156.17	5326301.443	3077274.731	8551632.564	0	1747758.278	2343424.163	5118608.792	3458485.041	1719212.251	1422760.723	15503760.24	8380334.777	12864461.14	12283200.41	6840004.879	14421966.22	19662348.5	252714.7472	252714.7472
A0A024R2U9	0	0	0	0	0	0	0	0	0	0	0	509201.3562	882952.0285	0	877858.8137	671895.9344	475422.7713	0	0	0	0	0	244834.679	0	0	0	0	1122425811	45832374.41	23132384.56	432394.7162	302493.7144	151246.8572	0	228250.4989	171187.8742	114125.2495	57062.62473	0	660342.5052	0	0	0	480227.6909	0	0	0	0	0	0	0	0	0	0	3354314.383	0	0	46696611.28	0	0	0	0	191555.3278	0	0	0	578872.6906	578872.6906
A0A024R2W4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3735584.755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R2X1	0	0	0	0	0	0	0	0	204185.059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R301	1570920.419	865839.3073	160758.1956	0	0	942797.3023	0	993873.5978	10839658.41	38720252.52	64287421.99	113470771.4	3260210.033	7554727.062	84011905.31	107419816	99258347.69	216633548.7	92446220.95	430566011.8	461436875.6	299150763.6	138560812.3	94407579.53	67298088.52	100508275.5	53893876.35	74091307.9	22455479.5	23598990.31	24742501.12	13361808.76	10841460.25	8321111.74	2301628.569	3358038.196	4414447.823	5470857.449	6527267.076	701710.4606	494666.4744	2985632.901	0	0	1751897.716	201160.3621	453165.1824	705170.0027	4477632.516	1508600.612	1192782.855	0	236459.7041	0	167326.5207	323178.8933	0	0	0	91245.42349	0	0	0	0	0	0	0	0
A0A024R306	2253819.619	1126909.81	0	1700268.855	0	0	1945439.878	2291514.214	2370915.51	3067700.928	5144387.186	8270948.38	0	18737264.53	13194789.76	8384104.236	0	0	0	0	0	0	0	0	0	0	0	0	0	1526402.839	3052805.677	1583629.431	1322145.706	1060661.98	601359.7144	451019.7858	300679.8572	150339.9286	0	0	1467254.278	5908609.651	6958652.759	16264700.95	12016623.47	555616.8797	4492551.791	8429486.702	3826637.982	2010017.998	989789.4161	0	0	0	0	0	0	0	0	0	0	0	0	0	599677.9926	380117.1908	0	0
A0A024R313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2662886.451	3099173.152	7107677.341	5095377.006	3083076.671	2240918.41	5298937.425	8356956.441	3450412.776	3506930.643	3563448.51	3619966.377	3676484.244	2598981.02	2189890.164	2446665.068	1458989.817	4112530.699	240606.3497	0	0	0	5820919.868	487531.1688	0	0	270613.0727	0	0	0	0	2410868.417	0	0	0	0	0	0	0	0	0	0
A0A024R324	223778233.5	241450843.2	259123452.8	430301789.3	257815193.4	230269309.9	231922202.3	156194833.7	134840435.1	175091967.5	106332892.7	129975309.9	101534918.6	57500254.41	85756331.37	71470803.24	65154926.2	64703263.76	78753016.89	172923291	94781844.33	166582046.4	31180012.29	41318608.9	41734114.33	65808491.37	28932294.92	26396306.4	10261049.99	7466268.492	4671486.997	9599820.973	7323600.818	5047380.664	1005501.503	2357287.557	3709073.611	5060859.665	6412645.718	1946569.034	2164063.721	3027075.333	2964635.403	381414.5191	1144651.975	221920.0173	278531.5803	335143.1432	446050.2977	346722.9994	387108.3488	0	257423.5684	0	262684.9554	485068.6474	0	0	157856.0241	0	0	0	0	0	0	0	0	0
A0A024R325	0	0	0	0	143506.1317	467254.408	522679.1557	413967.8494	22415358.42	86927987	177065756.4	200421509.7	248402932.4	508365396.3	433967750.8	456087991	548837906.9	626528628.1	654342330.6	597985699.9	412388448.3	456414725.5	305537823.1	185521718.2	204090810.5	215083649.8	164040556.3	221938756.5	89789645.76	77438267.15	65086888.54	38788782.69	33105349.59	27421916.49	22396914.74	22086479.09	21776043.45	21465607.8	21155172.16	5303165.755	1558571.776	1378699.61	510762.9551	75352767.47	0	18809338.33	15840498.62	12871658.91	6951517.453	0	0	457356.2736	347083.3684	0	0	204175.4492	0	0	0	225043.2151	0	0	0	0	0	0	0	0
A0A024R326	0	0	0	0	538631.4889	0	0	19491396.66	75196991.98	79807312.35	189991326.5	47402934.46	36971453.98	39068801.39	42918983.48	11538293.72	37770752.36	14070486.36	8199355.077	12623965.3	13551795.28	0	0	3542907.478	0	8683690.974	6146453.172	17414710.41	3380741.441	1690370.721	0	4176676.375	5149912.844	6123149.312	3693781.954	3857689.775	4021597.595	4185505.415	4349413.236	0	0	0	0	0	0	0	525417.9599	1050835.92	0	0	0	0	0	671127.1472	370146.9826	481404.8962	372909.8113	0	322217.9094	759633.7666	524312.8284	197431.7445	153915.99	450485.2385	1036757.505	523736.2381	0	0
A0A024R328	0	0	0	0	0	0	0	0	0	144791.4477	0	0	0	0	1274048.461	0	0	0	3527964.178	5679535.108	15764316.62	20665959.26	11880175.76	13153275.25	14275968.74	21215618.04	35938684.56	13843381.83	7503963.086	8572805.442	9641647.798	4027757.502	3304059.729	2580361.956	0	128027.0831	256054.1663	384081.2494	512108.3326	172801.7266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
