Uniprot ID	iBAQ WT_4_72	iBAQ WT_4_01	iBAQ WT_4_02	iBAQ WT_4_03	iBAQ WT_4_04	iBAQ WT_4_05	iBAQ WT_4_06	iBAQ WT_4_07	iBAQ WT_4_08	iBAQ WT_4_09	iBAQ WT_4_10	iBAQ WT_4_11	iBAQ WT_4_12	iBAQ WT_4_13	iBAQ WT_4_14	iBAQ WT_4_15	iBAQ WT_4_16	iBAQ WT_4_17	iBAQ WT_4_18	iBAQ WT_4_19	iBAQ WT_4_20	iBAQ WT_4_21	iBAQ WT_4_22	iBAQ WT_4_23	iBAQ WT_4_24	iBAQ WT_4_25	iBAQ WT_4_26	iBAQ WT_4_27	iBAQ WT_4_28	iBAQ WT_4_29	iBAQ WT_4_30	iBAQ WT_4_31	iBAQ WT_4_32	iBAQ WT_4_33	iBAQ WT_4_34	iBAQ WT_4_35	iBAQ WT_4_36	iBAQ WT_4_37	iBAQ WT_4_38	iBAQ WT_4_39	iBAQ WT_4_40	iBAQ WT_4_41	iBAQ WT_4_42	iBAQ WT_4_43	iBAQ WT_4_44	iBAQ WT_4_45	iBAQ WT_4_46	iBAQ WT_4_47	iBAQ WT_4_48	iBAQ WT_4_49	iBAQ WT_4_50	iBAQ WT_4_51	iBAQ WT_4_52	iBAQ WT_4_53	iBAQ WT_4_54	iBAQ WT_4_55	iBAQ WT_4_56	iBAQ WT_4_57	iBAQ WT_4_58	iBAQ WT_4_59	iBAQ WT_4_60	iBAQ WT_4_61	iBAQ WT_4_62	iBAQ WT_4_63	iBAQ WT_4_64	iBAQ WT_4_65	iBAQ WT_4_66	iBAQ WT_4_67	iBAQ WT_4_68	iBAQ WT_4_69	iBAQ WT_4_70	iBAQ WT_4_71
P21796	0	28027000	28078000	0	39326000	51854000	54811000	90624000	79266000	123690000	87968000	76138000	76552000	86780000	94405000	70834000	168620000	217410000	282580000	363250000	61432000	253220000	193570000	195340000	208020000	279450000	369580000	461150000	595630000	642560000	996330000	1159800000	1647400000	3333300000	2119500000	1595900000	666180000	497680000	131490000	81250000	109630000	74905000	88326000	89254000	55846000	34596000	35769000	32635000	18352000	26391000	13520000	9774200	9161800	29926000	19707000	23538000	23951000	9430500	7936400	5477600	5389100	2198400	3014600	1279100	715030	0	0	0	0	673820	0	0
P21912;A0A087WWT1	0	305250	0	0	94771	0	340680	1197800	1459900	1018500	739490	1644400	0	1409400	0	517090	438350	0	306260	0	0	0	0	0	0	0	0	165520	0	0	0	0	381660	536580	800070	8887000	1740300	202680	621690	1698500	2421700	15419000	35373000	84306000	266600000	317630000	201820000	114530000	16332000	4445600	0	0	0	0	0	343010	543500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P21953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243090	1631400	4154600	20564000	20533000	8844600	395270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P21964;E7EMS6;E7EUU8;F8WBW9;H7BZ45	1146800	836180	0	0	0	247290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	510570	0	0	0	0	0	0	0	509220	0	0	124820	234400	0	724900	0	0	481830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	622290	0	0	120250	205410
P22033	0	0	0	0	0	31253	23679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44986	0	42821	126430	293670	3634100	13311000	29243000	34268000	6715400	345290	0	0	0	0	0	0	0	0	100290	0	0	0	0	0	0	0	0	0	0	0	0	0
P22234;E9PBS1;D6RF62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	395220	396170	0	366900	710310	669270	1246500	4317900	8008800	16883000	28130000	41225000	226790000	527570000	151150000	13373000	283670	622860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P22307;E9PLD1;H0YF61;H0YCB0;H0YD06	3951100	200290	0	0	0	0	0	724860	369520	383150	451390	0	0	440130	257050	357080	729340	793340	677410	721130	0	589260	341200	0	0	447610	358470	623550	685520	553650	270670	0	0	0	0	214270	0	0	0	0	0	0	0	0	0	0	55901	0	0	0	0	0	0	0	0	0	0	160930	442380	326000	41211	0	0	0	217830	38516	980270	1932900	1399700	1680500	957450	2541900
P22570;A0A0C4DFN8;A0A0A0MSZ4;A0A0A0MTR6;A0A0C4DGN7;A0A0A0MT64;A0A0A0MTN9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96062	179280	703290	1890300	1071300	2912800	710380	1462600	641890	20470	0	0	0
P22695;H3BRG4;H3BSJ9;H3BP04;H3BUE4;H3BUI9;A0A087WVZ4	0	7749900	15589000	0	28999000	116980000	88262000	114490000	130230000	179340000	235990000	319530000	594330000	1807100000	514590000	85067000	73649000	18864000	4245500	8671500	1636700	38007000	140280000	104940000	6760700	9242200	28409000	177680000	1049700000	509930000	8354700	167380	100360	238730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	318570	1027900	1241000	2500200	0	0	0	0	0	0	0
P22830;K7ELX4;K7EJX5;K7EKP7;K7EPN2;K7EJM8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200030	0	0	224410	0	310630	217920	0	580220	315680	260770	347660	658390	1843300	669150	838630	1130300	1492000	1503600	897640	4959800	6894100	4246500	1365700	905150	0	0	0	0	0	0	0	0	0	114740	22844	0	0	0	0	0	0	0
P23378;A0A1W2PP74;A0A1W2PQV3;A0A1W2PPB1;A0A1W2PPK8;A0A1W2PQU6;A0A1W2PPE1;A0A1W2PPH6;A0A1W2PPG0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154010	0	234430	1007700	1672200	3293700	12773000	40928000	38430000	1482800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P23786;A0A1B0GVF3;A0A1B0GTB8;A0A1B0GWC0;A0A1B0GV75;A0A1B0GTM0;A0A1B0GUD9;A0A1B0GTL9;A0A1B0GUB8	0	77205	0	0	0	0	0	183950	119190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	324680	438130	443030	312090	0	223770	0	161700	235500	0	277160	200570	487500	141900	1140300	988070	486510	121050	92869	365730	431840	324180	571440	2538400	1216700	1684200	4994800	3950000	3779300	2025500	125580	0	0	0	0	0	8861.4	0	0	0	0	0
P23919;H7BZ20;H7C312;G5E9E9;H7C3A4	956440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174810	0	0	62877	332490
P24311	0	2230000	4664200	0	0	8553700	5544100	0	2981100	0	12289000	40502000	0	45134000	13174000	5365900	6031600	0	0	0	0	0	0	37260000	7750500	4702800	2202600	7226900	5908300	4324000	5620900	28520000	16176000	112270000	181020000	293880000	209290000	170490000	48548000	8998300	2847400	0	2337600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P24539;Q5QNZ2	0	0	606290	0	851710	3048900	1083900	7060300	10689000	19949000	5688600	4221700	8250300	31361000	54589000	104630000	46555000	29440000	21375000	15102000	11641000	60813000	577430000	2648100000	998080000	412420000	211790000	62743000	59061000	27093000	21288000	32154000	38558000	23037000	10056000	1724400	796670	676270	0	0	0	0	0	0	0	0	0	0	287820	1073100	453940	820560	416130	1309500	382480	34862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P24752;H0YEL7;E9PRQ6;E9PKF3	0	2675600	284920	0	195550	1121700	2193200	5347900	4730000	6014300	31586000	508490	1002900	0	741020	442210	1407400	0	446030	0	0	0	0	0	0	0	0	0	0	256160	0	0	0	0	0	0	0	0	0	0	346690	2254800	5411100	10113000	23006000	93659000	86116000	141170000	41500000	5720600	584910	493770	764360	1638400	1653900	2525200	10042000	22547000	43313000	30786000	4899500	540160	789970	385580	420660	0	1996700	2746600	0	0	0	0
P25325;B1AH49	128660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21940	293530
P25705;K7ENJ4;K7ERX7;K7ESA0	0	7630000	6150100	0	3963400	12835000	14847000	24694000	54375000	63400000	23258000	15347000	27952000	109060000	320290000	417760000	165600000	101250000	71777000	67586000	29169000	292250000	2042800000	8360800000	3475100000	837530000	396490000	45043000	38545000	20531000	31149000	17416000	26272000	21864000	19313000	3464200	140840	608650	297090	328460	211430	608900	426640	492980	1097000	2420500	1036500	571280	185670	1068500	1237800	1681900	2640500	6042200	3158700	2852100	9503300	5933300	11901000	14187000	14610000	4597800	1543700	0	0	0	0	0	0	0	0	0
P26639;D6R9F8;D6RCA5;D6RDJ6;A2RTX5;B7ZLP8;D6RBR8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	221440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	545280	1708600	3234100	2401700	3664200	8742600	11477000	6728900	3298100	703630	0	0	0	0	0	61548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P27105;F8VSL7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53273	0	296500	334160	1217200	2943000	0	3563500	2583800	0	430300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P27144;D3DQ64	5686500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	367880	0	428470	1731200	2656700	754830	1303900	1799900
P27338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	480100	0	236570	137870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P28288	0	0	118850	0	0	499050	709110	2380700	2051900	4189600	2301600	2589400	3946400	4834700	6369300	7122300	11892000	15864000	15291000	21335000	6908100	22318000	20241000	22159000	18798000	13445000	28179000	43036000	50485000	38738000	49548000	27378000	24741000	29576000	33679000	56791000	32205000	60544000	64121000	48902000	62961000	37219000	6925700	967550	38406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P28330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P28331;B4DJ81;C9JPQ5;F8WDL5	0	1609900	3677900	0	5592900	31871000	33249000	43995000	57732000	73264000	85201000	103560000	204200000	658410000	202000000	16790000	5102400	2467400	3094400	2023100	48544	0	34209	0	22156	24971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131120	568670	298700	123540	148420	0	0	0	0	50145	0	0	48594	1272000	2181000	4216900	3154100	1141600	1010200	886110	0	0	0	0	0	0	0	0	0	0	0	0
P28838;H0Y9Q1;H0Y983	0	231930	49777	0	0	0	0	0	0	0	139910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	529530	6363900	8094500	11673000	5750800	4938300	360200	0	0	56215	39296	0	0	0	0	0	21773	0	132310	0	15910	0	0	231690	125870	0	602190	934900	2926700	7479100	9196600	6402300	4429400	0	0	0	22930	0	0	0
P29401;A0A0B4J1R6;E9PFF2;F8W888	0	0	0	0	0	0	47829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P30041	1754500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105810	0	0	0	0	0	0	0	0	0	0	0	0	0	122210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	232550	0	365820	435370	475350	162010	546110	124330
P30044	1751900	377920	279060	0	0	287880	341540	1368200	1044700	1166900	422990	349460	0	616170	444560	572240	1352200	655850	558840	1145500	0	554510	1830900	2196700	629750	733890	0	1329500	407440	312440	0	0	418730	737690	441050	375340	0	0	0	0	315150	0	0	326310	0	398740	264620	276630	0	0	170750	0	0	325660	0	0	0	0	0	0	0	0	0	0	0	0	0	262620	267200	115890	247230	845430
P30048	1828900	4937700	0	0	0	1449100	5471100	5952100	9850700	6836800	5711800	2332900	2357600	7748800	3925300	4102700	10018000	4300000	1302200	5479200	1044000	7020400	4039200	1937000	2806300	3112600	4895500	4012700	2870800	2622600	2428000	5731000	4284600	8821000	3809200	6193100	1013100	3768200	4372300	3661700	4312000	4876300	2954600	4979300	2569700	4139900	4316100	4095000	2383800	5556600	7202300	7815700	7846000	55259000	43918000	34027000	15380000	7227900	3907200	4086600	3856800	1488900	1652200	679230	1898600	0	830380	1046700	512440	0	0	0
P30049;A0A087WTL3	157720	0	0	0	0	0	0	0	0	0	0	0	0	2998000	11246000	24641000	11450000	5932600	0	0	1067500	18099000	65296000	1237400000	542140000	105850000	45890000	11710000	8657600	2300700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P30084	0	0	221180	0	0	701460	1040600	3060200	1168800	1696300	531130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94133	0	0	0	0	58162	0	22807000	179310000	39165000	1492500	48373	0	0	0	114930	0	0	0	376580	0	0	0	0	0	0	0	0	0	0	0
P30405;R4GN99;H0Y548	75929	174500	0	0	0	721080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68927	0	0	0	0	0	0	0	0	0	0	351540	0	0	0	0	498180	0	0	0	0	351020	0	0	630630	0	557620	901390	0	1868400	3638400	2369800	8332000	23215000	22292000	54831000	3616000	34980000	7204400	1434100	0	0	0
P30837;H0YKF9	0	398620	0	0	0	0	257670	0	0	1397100	1638800	3336200	3596100	1595900	1357000	1260500	0	0	0	0	0	0	0	0	0	0	0	60302	0	0	0	152980	0	487970	549540	1632900	377760	1371700	3285800	5878900	25141000	41595000	138430000	228940000	209560000	3739300	220700	324070	0	953170	465930	0	191600	253260	434020	720110	809050	191690	0	0	0	722700	1542900	1907200	1182100	0	0	0	0	0	0	0
P31040;D6RFM5;A0A087X1I3;H0Y8X1	0	870460	1026700	0	260820	1360600	1393300	2926400	4204000	7727200	3187100	3641600	3161200	2929600	2777300	1984100	2207000	1197300	0	586290	109160	396470	0	0	0	159120	171220	0	226760	0	368230	1738200	1135000	1631500	1179800	8987900	3851500	4088900	2778800	2573100	7599000	18975000	45221000	92090000	246860000	402120000	249320000	132700000	24261000	6599000	0	0	0	381170	1039600	1176700	1246600	125140	463460	1005800	235850	195820	151720	0	0	0	0	0	0	0	0	0
P31327;Q5R211;E7EWJ3;C9JTA4	0	0	0	0	0	0	76184	137510	175760	226240	144340	95016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	448000	1249600	1843400	467900	2195200	9616800	1140400	59248	8218.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P31930	0	8548900	7225800	0	14224000	74907000	91778000	94929000	105220000	127000000	192410000	307450000	434250000	1310000000	441840000	74802000	65959000	15337000	4967700	9094300	2856200	34616000	111090000	64501000	6716600	5647100	16353000	142120000	785730000	401010000	4269300	320690	363030	0	957010	56302	0	0	0	0	0	41295	0	0	0	0	0	0	0	0	0	0	0	512510	0	0	0	0	0	0	207880	429870	532710	188300	187660	0	180410	993290	0	0	0	0
P31937;H7BZL2	0	374000	0	0	0	0	322200	0	0	483010	322500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249170	563170	4428200	3043000	13152000	13702000	11174000	8031500	1019000	62477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P31939;H7C1S2;C9JLK0;F8WEF0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1233500	1089700	1577100	271250	0	43396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P32119;A6NIW5	682010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53963	248120	0	0	0	0	0	0	0	0	356400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	575060	499590	7819500	11760000	10368000	740180	969890	220490	0	0	382350	10949000
P32189;Q14409;A6NP46;F8WC39;F8WDA9;F8WBI8;H7C2A0;F8WF44	0	0	339720	0	0	1300200	1742800	4159400	4679900	5153100	5914100	3234400	2647700	4285700	3406500	8514200	28876000	56457000	72167000	117070000	7592400	34829000	19105000	5496400	3556100	5550900	2355100	1371600	628220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P32322;E2QRB3;J3KQ22;J3QL24;J3QKT4;J3QLK9;J3QL32;J3QL23;J3QRZ0;J3QR88;J3KTA8;J3QKT3;J3KSA9	0	963160	0	0	0	843780	272150	672690	0	1419700	293440	0	0	0	384570	943210	673380	0	1792800	0	0	1725400	2793100	3676600	4428300	5272500	11630000	15209000	23079000	41376000	64773000	60104000	124800000	493070000	505790000	187130000	3528200	160870	0	0	0	0	0	0	220020	181160	0	117400	0	0	0	0	0	0	0	0	0	0	0	0	503280	0	0	173740	0	0	0	894550	1254900	0	0	0
P33121;E7EPM6;B7Z3Z9;D6RER0;H0Y9U7;H0Y9Z9;D6RG07;E7ERD7;Q9ULC5;Q9UKU0	0	0	0	0	0	0	0	0	0	0	3356600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	577480	1164700	1816600	974490	216300	0	0	0	0	0	0	0	0	31081	0	30061	73986	279150	0	30363	0	0	0	0	0	0	0	0	0	0	0
P33316;H0YNW5;H0YKC5;H0YKI0;A0A0C4DGL3;H0YMM5;H0YNJ9;H0YMP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108180	62350	518810	72129	0	0	0	0	0	0	330870	63868	0	0	0
P33897;A6NEP8;Q9UBJ2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	332660	117330	896090	330760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P34896;J3KRK5;J3KRZ5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	756690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	210910	251750	52835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P34897;H0YIZ0;G3V2Y4;G3V5L0;G3V4W5;G3V540;G3V2W0;G3V241;G3V3Y8;G3V4T0;G3V4X0;G3V2E4;G3V2D2;G3V2Y1;G3V3C6	0	3600800	1153900	0	399420	2202000	1375800	4551200	4717500	14185000	19262000	24271000	17464000	16473000	13684000	10672000	5238000	2058900	2182700	2815000	330740	491710	366130	248200	211930	185210	270810	446570	976420	373210	642980	673660	584410	1006200	593680	1773300	431530	1019400	1008800	1263400	3934900	24339000	164310000	861560000	1002800000	68349000	719770	299150	116430	314840	245240	0	131620	1707100	1091700	1449600	144640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P35232;C9JW96;C9JZ20;E7ESE2;E9PCW0;D6RBK0	0	20854000	13782000	0	41510000	60711000	122690000	284380000	496930000	625650000	365780000	345910000	367100000	578390000	491510000	802820000	1588500000	1839800000	3184600000	3316400000	848820000	559420000	12541000	411910	262500	397760	291070	96674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96032	151570	0	161490	0	0
P35270;REV__Q16649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20871	0
P35914;H0Y2L7;G5E9S9;B7Z4D4;B7Z212;Q8TB92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136780	0	0	0	378510	0	129290	50958
P36404;V9GYD0	340120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1547800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142660
P36542	0	486810	0	0	0	2476800	1777200	7955000	6613500	13207000	3715400	2722600	5607500	25937000	97549000	119090000	55621000	26543000	19547000	16347000	4027600	63760000	680380000	3524600000	1303100000	400560000	277210000	71262000	66340000	21521000	45259000	24391000	32979000	12958000	7536900	0	141950	0	141370	0	134980	0	0	114590	0	0	0	0	0	0	0	0	0	0	0	57640	0	0	0	0	0	0	0	46701	0	0	0	0	0	407780	0	0
P36551;H0YA22;D6RER6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80266	242890	649290	863630	2634100	2539100	2055200	4281100	2566900	1677400	210260	0	0	0	0	0	0	0	0	0	0	0	0
P36957;Q86SW4;H0YJF9;G3V3F0;G3V5M3	0	888120	242270	0	11256000	630210000	1221400000	642140000	51276000	2166700	0	0	144640	0	0	613170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42973	663030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P38117;M0QY67	0	5024200	1940400	0	0	2569900	5658600	5880200	6578600	6375800	6357200	3713600	1474400	2379500	1513100	1474800	1956300	1627300	2388700	1258500	472090	1227800	326400	0	0	293300	350940	0	471380	1006900	921490	367080	431210	1253200	0	1353500	286090	400910	612230	210300	1085300	837600	1257400	837290	971190	1102400	0	920560	593880	2164100	4889500	6857100	14195000	162290000	381720000	275960000	65210000	10912000	13638000	17308000	3393700	840620	0	183040	0	41753	0	0	0	0	98186	0
P38646;D6RJI2;H0YBG6;H0Y8S0;D6RA73;D6RDH7;D6RCD7;H0Y8K0	0	8830100	4208200	0	1379300	9312900	9577900	17121000	18691000	21896000	13963000	10669000	13771000	16116000	9466100	10189000	11450000	8158400	10565000	10046000	3316800	10449000	10244000	9748900	9404900	7903700	11026000	14082000	15432000	17224000	32782000	28422000	29444000	45122000	51188000	70294000	23176000	24595000	17293000	11678000	21835000	48211000	83596000	98530000	96194000	56667000	48198000	33456000	14039000	22252000	22876000	24317000	36786000	129800000	140760000	214880000	273710000	91871000	17150000	2254800	417700	0	109220	54372	0	0	0	0	41016	0	0	0
P40925;B9A041;B8ZZ51;C9JF79;C9JRL4;C9JLV6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146500	363700	1381500	996970	462200	46047	0	0	0	0	0	0	0	0	0	0
P40926;G3XAL0	310390	8643100	2540900	0	2638900	7470000	8514500	15929000	27218000	19327000	11560000	10602000	8561800	10667000	5496100	6382000	7815500	6810100	5344100	7725200	1135800	5769900	4223500	4461200	3986500	3946900	5915000	14655000	14033000	9891100	35959000	36768000	25719000	35203000	13518000	14594000	8449700	15718000	17440000	15921000	20576000	27381000	26477000	33775000	50481000	54659000	48657000	43103000	29214000	45610000	44587000	45894000	51860000	184790000	276690000	260940000	209620000	58077000	13180000	4325300	436080	0	140760	140430	0	0	0	0	0	47234	0	0
P40939;H0YFD6	0	2027100	1105600	0	220970	1674200	2628000	3885200	6299900	7281000	4931900	4364300	3653000	4181200	4626200	8343400	11600000	30291000	25097000	21377000	5108800	31843000	28301000	18931000	21117000	28261000	31219000	66470000	65470000	73460000	172380000	275070000	299880000	442520000	190660000	57337000	3612100	4760700	4268000	6774300	13984000	16015000	6198300	468420	0	113070	0	0	0	584870	372830	126350	817860	5289400	3197400	1870100	907370	0	0	0	0	0	0	0	0	0	0	0	0	11265	0	0
P41250;H7C443;F8WCK4	0	0	0	0	0	0	0	0	0	0	0	0	130210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	711050	1614300	8619000	18354000	20078000	4337500	380200	0	248170	740430	836950	1151700	3865100	3093800	3312000	3267200	315720	12382	0	0	0	0	0	0	0	0	0	0	0	0	0
P42126;Q96DC0;H3BS70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	256670	0	0	0	0	0	0	0	0	802850	2835900	3065200	269260	0	0	0	0	0	0	89448	0	0	154630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P42704;A0A0C4DG06;B8ZZ38;C9JCA9;H7C3W8	0	851290	212060	0	0	407240	496260	1654300	1647000	5014000	5158600	9747000	14263000	13709000	8164100	5638900	4323500	2533200	2130900	2092300	315600	2402400	2348600	4149900	4542800	4747100	6625700	9433900	13504000	12086000	12539000	8334500	7249600	5550400	4264700	7637000	6312000	15479000	21574000	32378000	77955000	143680000	157980000	146900000	173250000	105880000	42075000	12140000	1838000	2735400	1255300	486020	438680	1108500	227180	33387	9005	27722	31409	0	0	21879	0	8219	0	0	14811	33117	12379	0	0	0
