Uniprot ID	KO_1st_1	KO_1st_2	KO_1st_3	KO_1st_4	KO_1st_5	KO_1st_6	KO_1st_7	KO_1st_8	KO_1st_9	KO_1st_10	KO_1st_11	KO_1st_12	KO_1st_13	KO_1st_14	KO_1st_15	KO_1st_16	KO_1st_17	KO_1st_18	KO_1st_19	KO_1st_20	KO_1st_21	KO_1st_22	KO_1st_23	KO_1st_24	KO_1st_25	KO_1st_26	KO_1st_27	KO_1st_28	KO_1st_29	KO_1st_30	KO_1st_31	KO_1st_32	KO_1st_33	KO_1st_34	KO_1st_35	KO_1st_36	KO_1st_37	KO_1st_38	KO_1st_39	KO_1st_40	KO_1st_41	KO_1st_42	KO_1st_43	KO_1st_44	KO_1st_45	KO_1st_46	KO_1st_47	KO_1st_48	KO_1st_49	KO_1st_50	KO_1st_51	KO_1st_52	KO_1st_53	KO_1st_54	KO_1st_55	KO_1st_56	KO_1st_57	KO_1st_58	KO_1st_59	KO_1st_60	KO_1st_61	KO_1st_62	KO_1st_63	KO_1st_64	KO_1st_65	KO_1st_66	KO_1st_67	KO_1st_68
A0A024R1W3	1937810	1550248	1162686	775124	387562	0	0	0	0	1554900	0	604390	619370	0	11729200	9552540	0	0	200600	6951200	11016410	88008770	604914900	917716600	211296280	16929590	6057370	237590	1092110	1946630	461730	315610	457060	213100	0	569400	694670	819940	3219000	3891500	1257000	1272100	0	1396000	0	0	0	366590	183295	0	1483500	0	0	6066290	0	6474200	0	2951800	1765800	5340100	551630	1846600	120720	0	0	0	5130000	10260000
A0A024R1X3	362840	290272	217704	145136	72568	0	658370	0	0	0	0	560780	0	0	0	1307400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	518250	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R1X4	137481200	130769500	124057800	117346100	110634400	103922700	41780400	42873900	37790800	29062400	20044000	6832100	898880	4333650	3117700	2225100	1703310	1986700	1942900	1750300	7416060	7714800	16750800	59195500	122412200	303697000	364465000	93755000	115492000	137229000	116406800	63960000	40384700	50247800	30584300	28781000	18751600	8722200	5358500	9276900	9460700	12722240	3397400	4993850	5092640	1832260	5946000	4372100	3969695	3567290	1717360	1276830	3527790	5284400	2695440	2103900	3239570	2063990	2024560	2704620	1864900	1804800	145060	0	0	0	0	0
A0A024R1Z6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4737000	1818300	31012450	101445300	201968600	216689800	199907000	169656500	61230100	40814660	20135170	28182385	36229600	33909010	24617600	21399970	11367880	3588110	3618130	3320815	3023500	0	0	0	329820	433500	0	0	0	0	0	205850	411700	5121500	185700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1390700	3327100	1289800	1211350	1132900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R222	0	0	0	0	0	0	0	0	3126900	2723800	0	0	760210	3218870	10078410	18513660	17807310	30692040	51212510	149769870	620830400	1035767600	568105400	350826400	85365640	19452540	824950	0	444255	888510	20308	709340	754070	1042190	265040	0	0	0	0	0	0	2007310	884580	1858630	463320	1106000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1098400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R240	0	31986	63972	95958	127944	159930	0	0	1287640	1595900	2463680	2956110	2862710	710300	3386390	6727800	18285900	18425390	21606480	27896300	88353600	151337600	119243600	30518100	1163300	0	4428500	724330	1057665	1391000	646100	0	2232100	188610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	414610	829220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R248	0	162824	325648	488472	651296	814120	1495000	0	0	0	0	0	0	0	0	5970600	7016300	0	0	0	5337900	49505000	37699000	27293000	13418000	4877100	12493000	56266000	28133000	0	3354400	21739260	18930000	14365000	0	8583200	4291600	0	0	0	0	2366600	0	0	0	0	0	0	240285	480570	0	661940	2167910	3404750	5433420	4456170	6695660	5636310	6079950	8657500	21193900	18703900	9828010	0	0	0	9625650	19251300
A0A024R277	374670	299736	224802	149868	74934	0	0	0	0	0	1840400	1413700	455430	1990200	1963770	2551820	2960950	935110	0	0	0	0	0	1791770	1037100	1170300	6237510	9186010	7866665	6547320	6248380	8201480	7593300	11231900	10368670	11826810	116976255	222125700	165171700	77742770	52526320	52330100	33678430	29836880	38161720	27383367	42590850	63660850	66966900	70272950	24233880	13628070	31229300	14359770	12194300	10486730	7847100	6272350	7043200	4709230	3704850	2039060	828390	52567	0	0	1400215	2800430
A0A024R292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2133900	3344400	2753060	1303680	14328310	31986600	15187340	0	3838860	11795800	28451700	9770310	3359820	2307510	1255200	0	1644580	337830	1338890	544530	566910	568180	569450	0	0	271270	0	272380	149290	0	165460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	674770	0	0	1662730	3325460
A0A024R2A7	0	65008	130016	195024	260032	325040	0	0	0	3456800	0	0	0	0	0	0	0	0	0	0	0	3627400	2147300	15423600	1144600	1750150	12461600	12493200	12637100	12781000	11920000	659800	414830	7908000	0	0	997855	1995710	2498150	8219000	153374970	1034172200	418490600	1178825500	1042296200	202882180	313953790	366529400	350974635	335419870	108781200	55476854	57522930	32543920	15041550	14445490	20109780	17005670	10059400	4786840	3999790	636220	570900	225830	0	139050	1594405	3049760
A0A024R2F4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3951600	4252200	4725700	1794100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R2F9	213240	170592	127944	85296	42648	0	1705000	0	11080000	0	0	0	3396000	2627000	0	3553200	2822820	6457900	30465090	117352100	220272900	131093400	33772700	7625100	9888700	10529500	40407500	50604070	41228335	31852600	16375840	9029300	27142500	40371590	23153160	15729100	13326000	10922900	10320000	5055600	5619010	10417310	5678830	6764860	3666000	12879260	11122000	8440990	8209650	7978310	9897180	5735530	8150160	4744560	5222610	5836290	2464850	4126160	2517590	7162880	5195490	1859090	1764380	6873340	0	0	2228075	4456150
A0A024R2G7	0	741128	1482256	2223384	2964512	3705640	40833100	74375200	50552900	29352600	13641300	11444120	3751100	6515600	7674500	5174500	2019300	2362600	2025300	0	0	2381900	0	0	0	0	0	975090	487545	0	740720	1416400	936500	7077700	0	0	0	0	709820	0	3608120	1738560	0	743010	2434500	724600	751140	2245750	1499535	753320	1210100	0	0	0	0	1113400	0	1025000	0	0	0	299020	0	245420	0	0	6322225	12644450
A0A024R2G8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1630000	3260000
A0A024R2I5	33006210	26777368	20548526	14319684	8090842	1862000	1896600	2734500	3277700	1170300	1972400	1151900	1535500	1108600	0	1292200	0	0	0	0	5900100	4502900	6512300	3319700	1799000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R2K1	2007830	15953612	29899394	43845176	57790958	71736740	38513400	20549500	20507300	22451400	18602600	13171000	4546200	6495000	6508130	3434500	8820300	2884450	3158430	2125310	1201900	2639900	717600	2538000	1154400	770170	0	0	468960	937920	0	0	0	0	1390530	2879630	3087365	3295100	0	1298000	1620560	2976940	120690	226180	0	226420	983500	616420	554895	493370	399240	92161	232490	1281160	154990	374670	177930	940890	417380	1588200	554010	0	0	0	0	0	156050	312100
A0A024R2L5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	287840	478840	652770	1558200	5401300	9494700	11807700	2420300	1049500	0	0	0	0	0	0	0	0	0	0	0	1299000	0	0	0	0	0	0	0	0	649510	0	0	0	2438300	1219150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R2M6	0	0	0	0	0	0	0	12275260	96401880	83132590	59151300	52599300	31603720	25510970	15879100	5383740	5517700	5656500	6330400	6693800	5537910	2569100	3518800	3418840	3795130	1225700	1936190	11503490	6894655	2285820	530350	1687500	0	1050800	1774390	420190	1089745	1759300	0	1184900	2860390	1469800	0	0	0	0	0	0	0	0	394330	803240	541490	910780	697330	1562100	4122600	425290	10369000	0	0	0	0	0	0	0	609950	1219900
A0A024R2M7	0	40354	80708	121062	161416	201770	0	0	0	0	0	0	0	792290	0	0	0	0	4822860	23715000	58305500	75167900	75410700	50795100	18921700	7304960	6815300	2124990	1626945	1128900	672030	1352670	0	0	1812340	398400	199200	0	0	0	0	890510	0	0	0	0	0	0	54810	109620	0	0	0	0	0	0	0	0	896570	103460	0	0	0	0	0	0	1388065	2776130
A0A024R2Q4	452890	362312	271734	181156	90578	0	0	23645030	26114500	9883700	10457920	9146790	11036600	14470320	10726600	12605010	4625850	5221060	2980900	2905570	7229550	4417300	3690600	6870100	6592100	7963500	6604990	3188130	5225035	7261940	6924770	10272820	11232140	9307030	13250360	13728610	13262805	12797000	17725300	12970800	14665550	13685870	16556970	14955840	20189400	20036690	27123470	12276180	16116490	19956800	7275790	4764550	9152500	5781770	5263290	6938660	5495900	15138470	5612940	5997000	9048590	3520700	7851490	0	0	0	172205400	344410800
A0A024R2Q9	0	214320	428640	642960	857280	1071600	1020000	1070200	4362050	4349710	0	0	0	0	72476200	116994060	14628300	2525600	1553800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	983340	0	1346000	1672300	1325500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R2S0	0	0	0	0	0	0	0	0	0	0	0	0	486360	0	1412800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	505310	0	19548070	49300900	23094290	6543300	4536455	2529610	0	480210	330180	1390100	253920	232620	1293830	160790	0	0	0	0	0	0	0	447750	0	0	223120	0	0	0	0	0	0	0	0	0	160375	320750
A0A024R2T6	1933810	1547048	1160286	773524	386762	0	0	0	2328280	0	1624399	956160	3799190	1308300	1640600	8619900	10858400	14945800	28375300	13707300	11006100	2114600	0	2530890	0	6757310	14107810	21372640	31500120	41627600	91951590	154592610	164180130	187643700	135565610	213640500	206159245	198677990	185947000	119595840	81598990	77111110	45904440	24143480	42764180	41173010	31063710	37666710	36733310	35799910	27057390	19024210	21014410	20208700	18141330	14328940	15379170	26320320	13825830	21424360	27587890	23766820	16140840	448630	0	0	20520245	41040490
A0A024R2U9	0	0	0	0	0	0	0	0	0	0	0	2168800	3343510	3850240	4637400	5551200	2572900	1810700	0	0	0	0	0	0	0	0	362310	1076630	449909475	898742320	38227300	1592070	1015230	0	887740	0	1818305	3636610	1136900	3504600	0	1836300	1110100	507900	0	0	0	0	0	0	160670	1650800	0	321830	0	0	0	15771000	0	0	0	0	294600	0	0	0	0	0
A0A024R2W4	0	919220	1838440	2757660	3676880	4596100	1198600	0	0	0	0	0	0	0	0	0	860930	1006900	1028100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R2X1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	457850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R301	0	177524	355048	532572	710096	887620	761990	0	2213000	8058800	15662300	23024270	39370260	22888410	198449700	232407600	276743900	290197700	226645200	163919800	174793000	172874800	80324800	71816000	27471320	13105590	6000060	8120210	7881555	7642900	7285690	8925570	3306150	5325550	4700020	3219600	1609800	0	0	0	0	0	0	0	0	0	0	0	481880	963760	0	0	0	0	0	0	317770	0	0	1894900	0	0	0	572250	428570	0	514265	1028530
A0A024R306	1029300	823440	617580	411720	205860	0	0	0	4808800	0	5225600	0	0	1567800	3416600	2122800	1760500	5620300	1710100	574860	0	0	0	0	0	0	0	0	0	0	1015000	1035700	672870	0	411560	0	0	0	0	2447700	1685800	3065500	4775000	4287000	4162200	2001780	1516100	749090	866835	984580	0	187770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R313	0	0	0	0	0	0	0	0	0	0	0	2121100	869260	0	0	0	0	0	0	0	0	0	0	4802800	7599500	7959500	5775100	0	0	0	0	0	3541700	5465300	4431500	3992900	4026150	4059400	0	0	2978500	2597500	1692100	0	0	0	1091500	0	444870	889740	1015000	977800	1473600	0	543480	947660	1329600	2311800	1446500	1507500	0	0	0	0	0	0	0	0
A0A024R324	150808900	159045840	167282780	175519720	183756660	191993600	167576610	178146200	264276400	137671100	166064680	153460800	99316800	87533830	84626500	66134700	50746200	38274960	24603800	21438400	16858100	16056500	38773100	17735400	18031660	6807800	6785400	1868900	1368580	868260	1761930	1390200	735210	4234500	2786670	3250000	2997395	2744790	588610	0	458260	1245740	1082680	586610	472360	2121720	447220	471450	750835	1030220	611010	0	235920	0	545830	0	414000	703450	84315	1114950	688820	0	189560	0	0	0	186115	372230
A0A024R325	0	0	0	0	0	0	240540	0	19483240	59972490	95732390	173462500	312886200	948313400	1077010500	1106493600	1292482900	1012321110	835240540	610250800	484130500	380982400	189062300	111897000	95392120	67886900	55804060	34885100	30342930	25800760	13403770	18185240	10373830	10271870	1405380	2481870	1569895	657920	176470	0	0	0	0	0	2200000	717780	0	878810	439405	0	146020	0	1761160	0	979710	166400	0	1665500	16676000	0	0	6300500	3830000	3356900	2823290	0	0	0
A0A024R326	0	0	0	0	0	0	0	80166000	428671000	173110000	116806000	61126000	51389000	44580000	30219000	19943000	17462000	12661000	10079000	10202000	12822000	12242000	9369400	8226600	7606900	4712900	5490600	4009500	4214050	4418600	5452300	7327800	4682300	5299400	3059000	3881200	4217950	4554700	0	2930700	3488600	4817600	4802000	1600500	5254700	4611500	1699600	4254600	4943800	5633000	2785350	3191700	2400800	1203300	0	1145200	979220	2888500	807700	2304710	0	499770	615660	0	0	0	7014500	14029000
A0A024R328	0	0	0	0	0	0	0	0	0	0	0	0	0	800570	0	0	0	0	0	656810	7033300	13693100	14442000	14478700	29444800	13910200	13647300	5945300	5346660	4748020	4536440	2394440	1406300	0	439560	730730	2710215	4689700	0	0	0	2318600	0	0	0	1368100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264130	0	0	0	0	0	0
A0A024R370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4497100	8994200	0	0	5938300	4173400	3564700	8988400	6389000	3789600	1917400	0	0	1191600	0	0	0	0	2150020	469250	2576850	4684450	7099760	6373770	11863900	19051780	25860500	20566520	26323000	28972080	7706420	3129060	2075700	510010	295620	735680	0	0	559330	1118660
A0A024R388	0	0	0	0	0	0	0	0	0	0	0	0	225050	575190	6640500	3663600	770520	638230	2362400	3582600	5729900	1889860	1427000	1378410	697970	701340	539110	0	0	0	233790	0	0	209230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R394	1108800	1139400	1170000	1200600	1231200	1261800	304430	698680	70950690	94024330	113014120	82271590	60886260	83183670	79477770	38569610	17816200	10264700	4798700	4031300	4342500	5628500	3278900	1453900	2617590	2732100	5736150	987230	493615	0	0	1122200	726230	510280	0	692810	346405	0	654660	224340	403300	3096000	0	0	0	595540	0	0	180385	360770	725360	0	0	0	0	793200	0	947670	371170	0	0	0	0	643180	297670	0	0	0
A0A024R395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	559460	3195050	2841800	5234300	4588000	667020	2762150	839440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2351600	0	0	0	0	0	0	0	3694500	0	0	0	837150	1432900	0	0	0	0	0	0	0	0	0	0
A0A024R3C4	0	0	0	0	0	0	0	0	0	0	0	0	663970	18202740	63905390	61060500	24389100	14066810	8692960	5036270	0	1631600	637710	0	1110900	0	0	0	277465	554930	0	0	0	0	1079000	1509700	1496200	1482700	0	0	0	0	0	0	0	0	0	814980	932895	1050810	850070	320820	0	262400	0	0	0	0	0	1297600	992180	850390	593200	0	96758	0	0	0
A0A024R3I5	0	83142	166284	249426	332568	415710	0	0	0	0	0	0	0	264230	0	0	0	0	0	0	0	0	0	0	0	13796170	21998200	4105300	5200075	6294850	5409000	11725700	45941850	287691500	201188400	71697950	37949130	4200310	0	0	0	2247200	2000030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	317660	0	0	0	15228500	30457000
A0A024R3L9	0	0	0	0	0	0	457230	0	0	0	0	0	0	0	0	0	1346400	2581100	0	0	0	0	0	0	0	8057560	21551500	9282400	7362350	5442300	1520000	0	678580	1021600	0	0	0	0	0	0	0	0	502630	0	0	0	0	0	0	0	0	0	1003800	738360	0	0	0	0	0	0	0	0	0	315310	0	0	0	0
A0A024R3P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1257200	0	12802700	23239500	22924600	15819500	9322000	4308500	1382500	2692720	780090	3229195	5678300	5004720	3860000	821340	2529070	1136700	0	0	0	1523300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R3P9	0	339020	678040	1017060	1356080	1695100	0	0	0	0	0	0	0	0	0	0	1537000	0	0	0	0	3091200	2696100	21676300	30976700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	951300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R3Q3	356031500	407656440	459281380	510906320	562531260	614156200	278546890	425660400	319371910	272647610	222071120	147103900	49937400	56605740	41674200	32837900	27361500	20549100	14292840	15168500	16186300	3904200	8752400	12917300	16101300	5448720	4725500	2399100	3478195	4557290	4191630	731160	2651710	4503590	416940	1056700	3844520	6632340	449310	1082000	1275700	1430930	2328740	0	250420	119970	0	8660790	5655290	2649790	1157970	1002700	605340	0	970550	452230	1988470	1776190	3027810	4167610	442800	2373990	1663820	675800	0	0	1258805	2517610
A0A024R3R0	0	325080	650160	975240	1300320	1625400	2199740	1929600	1469080	1957660	5079780	4931590	7400370	5873720	6405270	7697600	6621000	20081930	59193600	90809000	106208700	60062200	30699700	13295700	5875000	8225100	3391900	2384730	1540640	696550	627330	2689350	1235800	0	1618730	787020	393510	0	0	0	871670	1022300	2006100	1971060	0	0	2253500	1444200	1552850	1661500	719050	727150	0	0	0	0	407850	0	160700	9620200	4772300	6423700	2646550	0	0	0	111240	222480
A0A024R3R5	648360	703098	757836	812574	867312	922050	2002256	1460400	1709500	1960700	886440	698960	0	0	4196800	0	0	0	0	0	0	1966280	699760	11996000	18445700	14550200	29142270	26656570	52216635	77776700	83529630	65115370	46478080	46200100	35313630	31492990	32574210	33655430	23737800	24927930	19197500	14934240	9203120	7769300	9457480	12419670	7554870	10674780	10314815	9954850	8717100	5621090	6460710	6088850	4575710	5176530	5865250	6687070	4899470	5410010	4736356	2272610	1485800	0	0	0	2099294.5	4198589
A0A024R3U8	11208400	34636696	58064992	81493288	104921584	128349880	100796900	159621000	147438900	108282020	52880600	81319210	53541580	42038440	23616710	42106900	34904900	6774580	20294300	17700450	20028800	18918540	22343240	13370860	21778260	21697310	23020560	16342360	17896340	19450320	10436180	19591180	19245500	12831350	7164010	11175040	11502495	11829950	16713800	6885150	10291100	9747090	8499360	7785600	4868480	5111250	17683230	5615200	5870110	6125020	4865630	2313220	1477700	2074570	0	0	1746100	2924100	6956370	9734290	9504280	13443270	30203550	0	0	0	1103616	2207232
A0A024R3V8	538710	498508	458306	418104	377902	337700	111720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38492040	83578700	44159040	29109905	14060770	4152080	640050	0	0	0	0	0	0	0	0	0	0	186070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R3W2	108249920	135729596	163209272	190688948	218168624	245648300	238344400	481363800	486461500	454698300	382455900	213135000	35823900	167244600	80136290	58420800	25892800	19471600	21268200	7437700	18494200	21208100	0	15263500	10956200	0	19604200	9110700	7658515	6206330	10832500	7068000	1876870	9509800	10424100	6236300	3118150	0	4675700	0	10973100	125100880	84314240	40668500	45024500	9891900	26358900	31801000	31893500	31986000	15080300	7690400	5704340	10848530	5278940	3029400	8675100	15285880	1178500	13623700	5955200	7379170	5180700	0	0	0	5858250	11716500
A0A024R3W5	0	0	0	0	0	0	0	0	0	0	0	0	0	733880	3265000	0	0	0	0	0	0	0	0	0	0	0	0	0	760050	1520100	3221400	4551600	8577700	12549100	11666300	4681100	15267100	25853100	3126400	3399600	1567500	5163900	4097600	3071690	2584100	1702000	956540	1641700	820850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R3W7	683110	4893756	9104402	13315048	17525694	21736340	4594460	3340620	3018320	3141800	858430	0	0	1696700	1721100	1278700	1505500	1556200	1301000	29450900	59877100	41489600	56307500	31121700	27635600	31547100	13720900	10044220	7347960	4651700	3197400	6286000	7387800	5900570	4801500	4397870	6029525	7661180	7153160	5274600	4821400	2798670	3731580	3842722	10774490	6908520	9103400	27551770	25202585	22853400	19053400	6798300	14063400	40360200	27768800	4476400	2300160	0	0	0	0	0	0	0	0	0	0	0
A0A024R3X4	27642610	30369764	33096918	35824072	38551226	41278380	39742480	68509950	90060310	58840940	61781850	72749050	94016460	203766640	1945439390	8134843250	16857812300	20632417800	30738944600	47080078300	61832442300	57937785600	50685083600	32534115800	16337189900	8031969900	4880379590	3202266320	2995898460	2789530600	3339914260	2544544740	2119310770	1456142820	1055873220	1716619060	3876557230	6036495400	86305211030	6385674240	3067498350	2764073000	2791526660	2326334560	1584220380	719332710	550229660	447996650	391747755	335498860	249152780	147199460	211374530	274591240	257204880	367607810	423841790	501037775	253761100	145858520	86013850	70512950	48485530	2822610	1511900	0	23287610	46575220
A0A024R3Z2	43862000	41135000	38408000	35681000	32954000	30227000	24629800	53779100	26753700	13527800	8348000	2310400	0	1073900	725060	0	0	9984600	0	0	0	2110500	0	6014100	1968500	0	1655300	7529500	6923675	6317850	0	3457400	0	0	0	1616700	808350	0	0	310880	1153200	0	0	0	0	0	0	2976700	1922155	867610	886030	807680	1100300	1285300	1584200	2751000	3581100	2390600	1459600	1040400	988520	590010	809940	0	0	0	0	0
A0A024R3Z6	0	149025.4	298050.8	447076.2	596101.6	745127	569180	1819800	46837000	135505600	221098300	256991300	240049800	199880300	259874200	144581100	83423400	48248300	27475000	14871100	11778200	7064380	7615530	5821860	2369550	4568010	2759720	1162310	1275415	1388520	2276240	1756100	1539390	722110	2797900	0	225455	450910	3491860	2614400	4177100	700550	3278680	999780	2443900	1135600	881860	21303000	10989215	675430	0	101270000	217020	0	796430	974840	6658100	0	1520600	0	696560	83266	67219	0	0	0	834825	1669650
A0A024R413	21836700	22907120	23977540	25047960	26118380	27188800	424740	6242700	3188200	4147050	0	0	1145600	0	0	0	0	0	0	0	0	0	0	226280	0	0	1035000	0	0	0	0	0	0	0	0	2184010	10264255	18344500	45115300	48748800	52875200	38421300	21079800	12423800	12517000	11450700	16247600	20739900	23110350	25480800	23790700	15146500	17019500	9589200	14328900	15586200	71436000	390386000	84057000	35059500	18008500	13801900	10493500	0	0	0	1027870	2055740
A0A024R442	0	0	0	0	0	0	0	0	0	0	0	1155600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1944650	9324000	10639000	7905300	5171600	760700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R467	193310	154648	115986	77324	38662	0	0	424630	637920	0	604130	0	0	0	0	0	0	0	0	0	0	151020	0	0	0	0	0	0	604450	1208900	392750	1069100	215840	918850	775940	0	340965	681930	4653200	4775010	39424310	1341148660	2276724100	1116837140	532448200	128335170	61035700	51108160	36253350	21398540	9728080	7575060	3566570	2786010	1600240	329720	704900	0	0	0	0	245970	164610	0	0	0	296799	593598
A0A024R471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	595690	0	0	0	0	0	0	0	0	625550	8869500	28872000	26466000	36892000	26421000	15711300	7187100	13118100	10538950	7959800	8728600	5565390	4353640	0	2889700	2481700	0	0	0	0	0	0	0	0	0	0	0	0
A0A024R473	0	0	0	0	0	0	0	959230	1093200	1201000	0	0	0	0	0	0	0	2301200	1688700	2801280	1276200	1496100	3201400	1980500	1050600	908580	3576330	5859330	3591195	1323060	1811710	4658830	4756720	8848060	3012770	413120	1551440	2689760	2306100	5491200	6592200	8663350	11064000	8837730	0	5714380	14319000	8231400	5572150	2912900	2756700	0	0	0	0	467400	2350730	26019230	108170130	302562900	180213510	95190900	83498800	1336900	896730	0	1562100	3124200
