Uniprot ID	iBAQ WT_5_01	iBAQ WT_5_02	iBAQ WT_5_03	iBAQ WT_5_04	iBAQ WT_5_05	iBAQ WT_5_06	iBAQ WT_5_07	iBAQ WT_5_08	iBAQ WT_5_09	iBAQ WT_5_10	iBAQ WT_5_11	iBAQ WT_5_12	iBAQ WT_5_14	iBAQ WT_5_15	iBAQ WT_5_16	iBAQ WT_5_17	iBAQ WT_5_18	iBAQ WT_5_19	iBAQ WT_5_20	iBAQ WT_5_21	iBAQ WT_5_22	iBAQ WT_5_23	iBAQ WT_5_24	iBAQ WT_5_25	iBAQ WT_5_26	iBAQ WT_5_27	iBAQ WT_5_28	iBAQ WT_5_29	iBAQ WT_5_30	iBAQ WT_5_31	iBAQ WT_5_32	iBAQ WT_5_33	iBAQ WT_5_34	iBAQ WT_5_35	iBAQ WT_5_36	iBAQ WT_5_37	iBAQ WT_5_38	iBAQ WT_5_39	iBAQ WT_5_40	iBAQ WT_5_41	iBAQ WT_5_42	iBAQ WT_5_43	iBAQ WT_5_44	iBAQ WT_5_45	iBAQ WT_5_46	iBAQ WT_5_47	iBAQ WT_5_48	iBAQ WT_5_49	iBAQ WT_5_50	iBAQ WT_5_51	iBAQ WT_5_52	iBAQ WT_5_53	iBAQ WT_5_54	iBAQ WT_5_55	iBAQ WT_5_56	iBAQ WT_5_57	iBAQ WT_5_58	iBAQ WT_5_59	iBAQ WT_5_60	iBAQ WT_5_61	iBAQ WT_5_62	iBAQ WT_5_63	iBAQ WT_5_64	iBAQ WT_5_65	iBAQ WT_5_66	iBAQ WT_5_67	iBAQ WT_5_68	iBAQ WT_5_69	iBAQ WT_5_70	iBAQ WT_5_71	iBAQ WT_5_72
C9JFR7;P99999	0	3350900	0	2539300	8936900	4236800	3732500	6220800	2993300	5366900	4960500	1794000	9703100	10896000	7760300	5382600	873340	2660800	2855000	2023800	903880	1257500	1387600	4690800	3372700	875060	1177100	3107300	1070600	0	1361800	0	0	3525800	2770800	6981100	2780000	3282800	868250	1283000	0	878800	891530	0	0	1005700	0	1628600	0	0	1210100	0	1262300	835150	906570	1075800	3729600	6955200	11956000	10249000	10345000	16629000	49836000	52545000	107150000	70099000	7297600	5712500	8708400	2953400	3236200
C9JJ19;P82930	0	0	0	0	0	459270	1788700	863170	5985700	19313000	29861000	48968000	226670000	167500000	116270000	40677000	13772000	8647600	5259400	10173000	3192700	10368000	10317000	27125000	24779000	13728000	26037000	23222000	26231000	16014000	26223000	29087000	49574000	61262000	24862000	27380000	7355400	1764300	0	0	509650	0	0	0	0	0	0	0	0	0	0	0	308340	0	0	0	0	52896	0	0	0	0	0	0	0	0	0	0	0	0	0
U3KQU8;C9JLB7;Q96HP4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53517	0	0	0	0	0	0
C9JQ41;H7C525;Q4VC31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9698500	4602600	1509300	1282500	0	0	0	0	0
C9JRZ6;Q9NX63;F8WAR4	0	11088000	8831900	35487000	103790000	35195000	70527000	47834000	64448000	38699000	30602000	34244000	128710000	127570000	160960000	133620000	85843000	77007000	95476000	105360000	65127000	68677000	42618000	116130000	54720000	10404000	2906000	1111800	154970	766170	0	0	0	906690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63474	0	0	0
D6R9Z7;P15954	0	0	0	9968500	7504900	1205800	5648400	699010	38676000	55742000	97888000	47715000	1049600	0	0	9033700	14514000	21180000	13715000	6317000	23076000	31597000	39347000	48649000	27895000	29852000	75673000	60206000	131360000	92648000	133110000	187350000	188940000	176640000	50978000	21001000	6338700	8450400	1389000	6267500	11060000	5680800	809060	1278500	3957600	1613100	1213600	2802900	1118900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D6REA0;O75879;D6RDU9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	748590	2433300	684940	451180	566910	0	441780	0	0	211400	1287100	1711400	1167700	0	0	0	0	0	0	0	0	0	0	0	0
D6RIE3;D6RGV5;H0UI06;P14406;D6R9C3	0	1179300	5350900	7410200	13793000	12713000	5904900	8113900	32538000	49581000	104240000	107380000	36841000	7794500	8430300	6240700	5453400	7394500	0	0	0	59424000	19216000	57784000	28320000	17087000	33225000	99570000	88202000	67055000	147750000	197160000	174600000	161100000	49843000	0	1715600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E5RJ08;E5RHM5;E5RFN2;E5RII1;J3KPV1;Q9BUK0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7EPT4;P19404	0	0	844870	1232900	2731500	1807200	439110	0	3150200	13784000	31418000	29999000	1842600	0	337170	281380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7ESL0;J3KQY1;Q9NWU5	0	0	0	0	4277300	4524500	9040400	9057600	25690000	56397000	73019000	163160000	216560000	41001000	4332600	3452700	2774000	1492500	1405900	599850	799550	390220	809800	2865200	1047900	0	441420	911090	0	0	0	0	0	0	0	1100500	0	284170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168320	0	0	167050	0	0
H0Y9G6;E7ETU7;P09001;E9PF06;D6RC14	0	0	0	0	0	0	605260	2866800	4268900	10325000	10933000	9832100	6166600	915540	434660	1161800	574150	0	0	0	0	0	410700	2141100	707820	0	640100	0	944650	0	1562800	733350	1501800	1167600	0	2681100	1895500	0	0	0	1317900	496480	694050	1095900	151080	1886900	3563900	1726400	617950	784850	973040	0	2502200	1999700	802230	0	0	352990	394150	0	166740	452950	786080	0	0	0	0	0	0	0	0
E7EWP0;H0Y886;O43674	0	0	2510700	21053000	44658000	19314000	33121000	8981900	70105000	120960000	241270000	281180000	34257000	20988000	24597000	26442000	23238000	15942000	16246000	11445000	8696700	8202600	12049000	27483000	10015000	6425400	22650000	14799000	11045000	6180500	5826900	1564400	1170400	0	0	0	0	0	0	0	0	0	0	3873700	0	0	0	611220	0	615470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E9PB90;P52789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E9PDR0;P05166;E7EX59;E7ETT1;E7ETT4;E7EUY3;E9PEC3;F8WBI9	0	0	0	0	0	0	0	0	0	0	0	0	0	753920	18158000	57049000	33832000	2048000	508420	0	0	0	0	202400	89276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E9PGQ0;Q96H78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	213670	0	0	0	0	0	69254	0	0	0	0	0	0	0	0	32742	0	0	0	0	0
U3KQ69;E9PI62;Q9BT17;E7EVK2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228960	0	0	0	0	0	0	0	0
E9PJV6;E9PIC2;P56962;E9PJW1;E9PQU9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23790
E9PPW7;O00217;E9PKH6;E9PN51;F8W9K7	0	0	0	4889600	9832700	6683800	1001000	4727300	11810000	21774000	43941000	58146000	9043700	5122300	5990700	10245000	2203800	5692300	5820200	17949000	0	0	0	4891300	3618800	2210600	5199300	13721000	7525200	3135500	10111000	1270500	0	1664000	0	0	0	552110	0	0	2976800	5082900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q4TT34;F2Z2X0;O00746;A0A087WVT9;H0Y6J0	0	1333300	0	0	0	0	0	0	0	0	0	0	0	1646000	0	0	0	0	0	0	0	453900	0	0	0	0	1081800	0	0	0	0	0	733510	0	639710	5609600	0	0	0	0	0	1062900	1219300	597680	1475500	4727500	12897000	28005000	15116000	12173000	14653000	0	0	0	0	0	0	792250	0	0	0	0	0	0	0	0	0	0	0	0	0
F5H4X5;Q9H3J6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H0Y8R1;F5H5I6;H0YAK1;Q12849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	533530	0	399510	0	211710	0	0	0	2918200	4679400	8791900	3777200	21810000	23738000	26600000	5763700	1945500	0	0	154090	0	0	0	0	0	0	0
F5H5P2;P12694;F5GXU9	0	0	0	0	0	0	183850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170650	618160	7352800	23134000	38681000	14805000	0	0	38617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F5H702;Q96GC5	0	7270000	0	0	987710	0	1311000	893150	3342400	3206500	10878000	8682700	1806600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	686080	0	638480	0	0	3763100	10048000	17599000	18675000	0	0	135160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F6SL11;O95258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	417580	468950	773260	413920	0	971590	1008100	1328800	2266900	613630	439080	945890	0	0	0	0	0	0	0	0	147410	0	0	0	0	0	0	0	0	0	0	0
F6T1Q0;Q6L8Q7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170190	0	0	0	0	0	0	0	0	0	0	458020	1100800	635120	1633200	3668000	0	7655300	5811300	2806200	499000	1199300	507340	218600	0	0	31899	0	0	0	0	0	0	0	0	0
Q5SZR4;F6TB26;Q9Y2W6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	794850	546870	1619100	1299600	5816500	3131300	174430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	857600	1102600	1293000	225050	0	24059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F6TLX2;Q9HC38;I3L3Q4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F8VZA2;Q6P1Q0;F8VP71;F8VVQ3;H0YIV5	0	0	0	0	0	0	0	0	0	359480	419910	0	378940	293100	0	0	0	0	0	0	0	0	0	0	0	0	0	326190	0	0	0	0	0	0	0	576270	271640	0	0	0	0	0	0	0	0	0	282680	0	0	0	191980	0	0	0	0	0	94832	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F8W0N3;O60669;F8VS95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F8W1A4;P54819;F8VY04;F8VZG5	0	131830	0	0	657340	0	0	0	0	553630	0	0	1928900	1485100	630520	335890	0	411070	371110	0	348680	0	321920	902720	884020	0	565400	499790	525290	228270	326740	230130	0	319720	0	767540	492170	0	0	225390	0	278620	0	0	0	0	0	0	255230	0	0	0	0	0	0	0	431160	0	4275200	3848200	6346900	3933100	17863000	12098000	11066000	7640100	19661000	9682500	8952400	1659500	15549
F8W7Q4;Q96A26;E9PH05	0	3360600	1228700	3424800	6934600	1919800	2422000	2756100	1764000	3252500	3497700	2970200	6631800	0	0	2206300	0	2090300	2316400	2446900	1548100	1820800	3777400	8427700	5134400	4149000	2776100	3987400	6014800	3459800	6733100	5215900	4653400	6716100	1412800	10577000	3429900	3330000	3750400	1674600	2378600	1911900	1810300	0	0	0	3416900	6089900	2924600	1077300	1319800	0	595420	1121200	0	0	972730	0	0	0	0	0	1357200	0	758710	473870	0	685920	931400	1190500	0
F8W8H5;Q969Q5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150550	0	0
F8WAB8;Q70HW3;H7C430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	454080	0	0	0	0	0	0	0	102780	0	0	0	0	0	0	0	0	0	0	0	0	0
G3V0I5;P49821;B4DE93	0	416250	2237400	21353000	32594000	14811000	14700000	16186000	39968000	109650000	177810000	250500000	9480900	3047900	1730700	365080	0	0	0	49382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G3V325;O75127	0	0	0	0	0	1318500	0	0	1445700	2560700	4787900	30103000	42972000	13212000	5253300	2088400	4562700	798180	32242000	103990000	36057000	15957000	10161000	4882100	5226700	1080900	2695700	1580200	1385200	0	0	0	0	0	0	153280	0	0	0	0	0	0	0	0	322640	118350	306330	1169700	0	0	28200	0	68917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G5E9W7;G5E9V5;P82650	0	0	0	0	3024100	1621400	6165500	8419300	14982000	23181000	44283000	69893000	287450000	264680000	143800000	50346000	28102000	18350000	10875000	13106000	13902000	18948000	24180000	49947000	40720000	24448000	39395000	51834000	44890000	42231000	60550000	57934000	63418000	100910000	38835000	57717000	9774700	4078500	0	225910	137280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G8JLD5;O00429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	498300	540530	2015100	740480	56572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G8JLQ3;P78537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	734820	1033500	0	0	0	0	0	0	620480	3738000	0	752150	426670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H0Y2S1;O43824	0	0	0	0	0	0	0	0	0	0	0	129350	0	235380	0	0	0	0	0	162160	0	207150	0	727910	299450	0	0	268170	241100	0	318540	157870	0	283370	187540	407840	313800	0	0	0	0	0	0	0	0	0	0	0	0	0	118580	0	0	0	0	0	764730	147970	0	0	0	0	0	0	0	0	0	0	0	0	0
H0YB62;H0YB09;Q7Z3D6;H0YB11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H3BLU7;O43488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H3BNX8;P20674;H3BRM5;H3BV69	0	0	0	4221200	0	774110	0	4683000	2731600	6849600	884830	4361200	3378400	1668400	2604000	4148900	0	2720500	1941600	4444200	0	2054400	3304900	7757700	3286700	3257900	1598900	6934400	7322600	1808100	14920000	37600000	13598000	17620000	5508700	5510500	0	0	0	0	0	0	0	0	0	0	742290	510160	0	84219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4711200	2292300	2377200	0	0	0	0
H3BP28;Q99807;H3BSZ3;H3BTN8;I3L1T0;H3BS11	0	0	0	0	0	0	815650	735070	532520	496600	0	0	2089900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127450	0	0	0	0
H3BRW3;H3BRD2;P55789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H3BRN4;P80404;H3BNQ7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H3BTB7;Q5JPH6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	324870	0	0	0	220280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214230	517720	0	153270	0	0	0	0	0	235380	510330	3690100	6882300	9342900	8598500	1542700	132930	0	0	38655	0	0	0	0	0
H7BXK9;Q9NP58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260070	234140	0	638440	719500	848700	639620	648460	0	971390	1344000	0	83691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1681800	1143400	0	0	0	0	0	0	0	0	0	0	0	0	0
H7BXY3;Q7L2E3	0	0	0	131560	1029300	345930	1155900	1080900	2350600	6308600	6263600	5962700	11656000	7568600	5181900	3203000	3006300	2475100	1779800	3716900	3639900	5004300	7136800	18416000	11674000	5503900	6364000	5787000	4438700	3293700	7154700	4907100	9262800	14948000	12560000	54329000	36167000	32818000	19704000	19503000	16481000	9766700	4463700	608380	278000	48714	69646	31409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H7C1U8;Q9BUR5	0	933660	0	4274900	3112900	4224000	3286200	4779900	4803100	2159300	1613900	1529900	4362600	10409000	11453000	4730900	7388600	3467300	3574900	0	3233000	4597300	1483100	1066900	0	0	0	209450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H7C5B8;O95178;C9IZW8;C9JXM4	0	0	0	0	0	0	0	0	0	2062900	2395900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
I3L0E3;Q9Y2R5;E9PE17	0	0	0	0	560230	318290	1851600	1614300	3511100	15656000	22153000	31798000	125000000	102330000	63503000	13431000	12108000	10734000	3339900	9638800	6431800	10007000	9840500	27336000	20477000	11007000	13293000	21642000	15492000	20414000	33568000	19805000	30469000	37539000	15877000	30287000	3291700	2619900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27711	0	0	0	0	0	0	0	0	0	0	0	0	0	0
I3L448;Q5TC12;A8MRA7;H0YEW4;H0YD21	0	0	0	0	0	0	0	0	0	0	0	0	0	3559000	348770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	382710	0	0	0	0	0	0	0	0	0	512920	1006800	1280700	1471700	0	954270	0	293730	0	0	0	0	0	0	323270	553740	1295700	963500	1115300	2297700	635930	0	0	0
S4R3Q9;J3KNA0;Q15070;E7EVY0	0	0	0	530090	4035800	4158200	5267900	7040500	11576000	29170000	24222000	10592000	12376000	8102500	8243100	2473800	3937900	3924400	3264900	1754100	1933900	3624000	4908600	11120000	9031900	4221700	8539500	9790700	5143500	2748600	3349900	4140200	3711300	5862100	5174700	26239000	4424900	9913800	6433000	7753900	8891900	5654600	6960100	2323700	7890100	5523000	9007700	13470000	5618200	3825400	2971400	0	1077500	444140	251130	0	0	430330	269120	0	32113	0	0	0	0	0	0	0	0	0	0
J3KNF8;O43169;H3BUX2;D6RFH4	0	0	0	0	1478000	1125500	1093700	1128400	767120	1281500	1378400	865960	7032900	6843100	4532600	1033200	0	876650	1745900	1370500	4897500	1628200	1565800	5062100	3312100	5638000	13706000	13600000	5803900	1919800	2598600	3641300	960580	1382100	970560	8216300	3716400	6306900	1191600	4330900	4136400	0	1828900	0	1692600	1492000	6289200	3717700	6310700	1957300	6782600	0	10005000	3215100	9509000	2933000	20094000	21296000	31602000	11190000	12207000	4975800	6011600	11731000	7863400	2005600	5577900	1010400	1283500	0	0
S4R360;J3KPP0;S4R2Z7;Q9Y6G3	0	0	0	0	0	0	1465300	2865200	5190300	31034000	52389000	49553000	240360000	34848000	2927100	0	0	0	0	0	0	0	501150	1366500	0	350170	0	0	0	0	0	0	0	0	0	0	0	1134800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
J3KQ48;Q9Y3E5	0	0	0	0	0	929710	594190	0	0	896620	913860	0	3184200	1659900	1137600	2196100	787670	686650	0	773210	925970	863300	3157400	3885400	6599200	721360	1262300	1035000	0	0	0	812340	854940	938890	799510	4761500	1170000	2360700	820060	967830	787200	0	0	0	0	757550	839520	2197500	0	527460	632170	0	1172700	0	0	0	3513800	4889600	5734300	3209200	1302000	5027100	3314000	1239500	0	0	0	0	0	0	0
J3KS15;Q14197	0	0	0	0	1340500	1750800	3907700	4126600	24934000	54165000	111070000	168540000	167170000	20608000	1209000	639680	544300	0	0	0	0	0	0	0	0	0	0	0	66297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
J3KS22;Q7Z4W1;J3QS36;J3KRZ4;J3QL34;J3QS45;J3KSZ5	0	472560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	296980	0	508710	373050	1266100	3177300	0	14425000	5244400	1479300	0	1964800	3250900	4342600	3819100	5240100	6782300	2379500	0	50185	0	0	0	0	0	0
J3QL56;O75880	0	911050	778050	4522500	3243800	1837100	0	694060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1122700	0	0	0	0	234220	433780	833980	633440	1582900	1354300	2148000	8320300	1185700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1080900	0	812110	430740	394900	1575800	1047500	2205900	2098600	1094300	1907000	0	0	0
J3QLS3;Q9Y2R9;J3QQS1;J3KSI8;J3QKW2	0	535670	0	0	4415200	441600	1484800	6331600	15443000	22694000	39731000	63656000	231190000	239370000	130230000	61761000	33692000	39915000	39123000	42946000	24920000	24280000	21080000	40279000	18939000	3939300	5410100	7243200	1922600	614400	1554000	1958400	0	2496000	2178400	10927000	733740	4245400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	923580	611050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
J3QTA6;Q9BRQ6;J3QTB2;H0Y922	0	0	0	1094500	4777000	0	1969500	2833200	3865400	1331800	0	1983300	0	0	9864400	434480	3477100	2942500	6301900	6190000	5318000	3874400	3062600	19848000	7922900	0	0	310880	0	1224600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K7EKE6;K7EJE8;P36776	0	800700	0	0	309050	1754000	1494000	2339300	2665600	5832000	6733400	5949300	14457000	7677400	2235400	1839900	395520	0	85209	205880	273030	1171900	1174700	1947700	1202700	490690	1477900	2178700	1783000	663980	2453800	2850000	3302900	4794800	6013500	15643000	15778000	17243000	14707000	26701000	34070000	37274000	35318000	10825000	64688000	56331000	68203000	46141000	5552100	1828500	510750	0	51819	0	0	0	0	22808	33871	0	0	0	0	0	0	0	0	0	0	0	0
K7ELQ9;Q6UW68;K7ER05;K7EJQ9;K7EM09;K7EPR0	0	1334500	0	1058300	2207900	936880	0	0	0	0	0	0	0	1362500	0	0	0	0	0	0	0	0	0	2229400	0	0	0	0	0	0	0	0	0	0	0	6240500	1841800	0	0	0	0	0	0	0	0	0	0	1153900	0	0	0	0	4808200	8757100	20893000	7211400	20848000	19529000	9441100	237110	0	0	0	0	0	0	0	0	0	0	0
Q5JY01;Q5JY02;K7ENP1;Q7Z4G4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K7ESP4;Q8WVC6	0	244010	0	9772200	2835300	1077400	722030	0	0	28356000	455760	613450	2721500	3284400	2153500	1594300	342170	964050	448520	424270	405230	426710	487960	1421500	1603000	439040	0	1196400	434490	0	605280	0	302240	0	34734000	0	0	0	0	0	0	17427000	1097800	0	0	0	0	0	0	30753000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
