Uniprot ID	P631_2nd_1	P631_2nd_2	P631_2nd_3	P631_2nd_4	P631_2nd_5	P631_2nd_6	P631_2nd_7	P631_2nd_8	P631_2nd_9	P631_2nd_10	P631_2nd_11	P631_2nd_12	P631_2nd_13	P631_2nd_14	P631_2nd_15	P631_2nd_16	P631_2nd_17	P631_2nd_18	P631_2nd_19	P631_2nd_20	P631_2nd_21	P631_2nd_22	P631_2nd_23	P631_2nd_24	P631_2nd_25	P631_2nd_26	P631_2nd_27	P631_2nd_28	P631_2nd_29	P631_2nd_30	P631_2nd_31	P631_2nd_32	P631_2nd_33	P631_2nd_34	P631_2nd_35	P631_2nd_36	P631_2nd_37	P631_2nd_38	P631_2nd_39	P631_2nd_40	P631_2nd_41	P631_2nd_42	P631_2nd_43	P631_2nd_44	P631_2nd_45	P631_2nd_46	P631_2nd_47	P631_2nd_48	P631_2nd_49	P631_2nd_50	P631_2nd_51	P631_2nd_52	P631_2nd_53	P631_2nd_54	P631_2nd_55	P631_2nd_56	P631_2nd_57	P631_2nd_58	P631_2nd_59	P631_2nd_60	P631_2nd_61	P631_2nd_62	P631_2nd_63	P631_2nd_64	P631_2nd_65	P631_2nd_66	P631_2nd_67	P631_2nd_68
Q6XQN6-3	0	0	0	0	0	0	0	0	0	0	0	1497177.427	0	0	0	0	0	66922218.95	74226206.91	4889621.933	0	0	2585775.122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	909555.141	1074788.72	0	0	0	0	0	0	0	0	0	0	0
Q6XYC5	0	0	0	0	0	0	0	0	0	0	1329691.741	7995396.847	11195108.35	14776907.7	20357867.4	15393866.65	22324312.93	69854688.26	172062620.9	160621321.7	70440591.83	31333039.66	23445269.85	11463820.35	16034591.26	20605362.17	14662642.87	6948937.27	9547336.048	9742795.281	9938254.515	5496031.537	5583597.037	5671162.536	8214918.072	7671152.618	7127387.164	6583621.711	6039856.257	5706307.268	7361724.887	3517199.413	7237444.107	6688759.576	18490899.83	3893834.777	5228771.557	6563708.338	6560211.645	3037310.843	1582579.718	2758179.886	4127402.041	3694345.456	869669.1301	0	589340.9997	1563021.941	635568.4715	0	0	0	0	0	0	0	0	0
Q6Y1H2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	609076.5742	8880030.639	17150984.7	0	13409522.79	0	6335534.279	12671068.56	16006558.45	8003279.223	0	0	0	0	0	0	16212211.43	14972366.93	0	9507450.037	0	0	0	2892861.847	5785723.694	0	0	356751.6239	743610.3704	1147508.089	1835289.897	0	971191.7701	885552.4153	0	881107.466	1356065.106	1326669.175	415253.0821	0	0	0	0	0	0
Q6Y7W6-4	0	700405.464	0	0	0	0	0	0	0	0	0	0	749062.8414	768620.6179	0	0	0	0	15182761.19	0	806076.7233	0	0	0	0	0	0	0	809395.6187	404697.8094	0	0	0	0	0	0	0	0	0	0	0	574690.4471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q6YHK3-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q6YHU6	0	0	0	0	0	0	0	0	0	0	0	0	0	10909683.35	6137585.874	8098104.807	0	0	0	0	0	27927912.24	15437012.29	11259352.69	5629676.344	0	8620830.834	6333163.639	4868049.112	3968095.062	3068141.011	0	0	0	0	0	0	0	0	0	0	0	579781.3956	361338.8114	0	0	0	0	0	0	0	6481328.613	9988097.212	9172004.537	0	4623162.044	3334660.166	0	0	0	1679124.015	1351797.955	0	0	777451.2504	0	0	0
Q6YN16	0	0	1653343.309	0	0	0	1972786.993	3235763.009	7745649.967	39885121.95	80185639.22	79221618.64	106956549	30297781.36	16598922.01	36126295.1	39182108.78	58044873.06	209675366.3	164587698	91897250.67	55216107.38	55820916.81	15414846.81	15102959.54	14791072.27	13322283.25	12114146.05	3207949.48	4196091.323	5184233.166	15014860.64	17330145.79	19645430.94	19715483.34	14786612.5	9857741.668	4928870.834	0	0	0	1575290.001	1210626.368	0	1535344.724	0	296389.2135	592778.4271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1226628.185	0	0	0	0
Q6YP21-3	0	293342.9417	0	0	197462.4238	0	0	437377.076	0	0	0	0	0	3490826.048	2582337.695	1982980.743	791793.6198	0	0	2649782.391	6078965.883	18832556.4	33533828.84	63051308.26	59017596.86	54983885.46	36504092.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226004.9244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q6ZMG9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25286427.08	132737681.1	8513618.659	8860087.634	52380407.58	0	13772538.83	27545077.65	1470709.236	16643418.92	0	0	0	0	2213229.112	4426458.224	0	0	0	0	0	0	0	0	311739.1048	0	0	0	946744.5494	1893489.099	1203218.119	0	1041184.904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q6ZNJ9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6348157.934	18199933.45	13940427.52	3045560.669	1531255.371	765627.6855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8336946.744	8038542.487	7740138.23	18171545.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230260.2224	0	0
Q6ZNS6	0	0	0	0	0	0	0	0	0	0	40185896.85	0	0	0	0	5711700.473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2318248.446	1738686.334	1159124.223	579562.1114	0	1787047.382	0	0	1144307.725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q6ZP56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1722091.857	3444183.714	1086167.79	543083.8949	0	0	2044083.978	4088167.956	6132251.935	8176335.913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q6ZPD9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6781510.85	13563021.7	5266612.892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q6ZRP7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14493379.2	10233221.34	16199386.27	30831978.32	45464570.37	23928755.87	20435802.17	8019399.573	9863668.267	11707936.96	18416924.02	50431128.44	82445332.87	9168247.073	14936703.62	20705160.17	26473616.72	32242073.26	27361246.4	4951732.69	0	19590906.23	2613156.009	5122229.088	12265155.8	9512813.609	6760471.423	0	6258962.62	663482.7526	1031820.877	5531413.333	3560404.32	673498.7048	0	1762985.39	0	2973908.088	2804703.688	446041.7636	0	0	0	0	0	0	0
Q6ZT21-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	576000.2254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q6ZUY8	0	0	0	0	0	0	0	7419509.227	12883833.46	358843.7133	1431095.849	0	558303.401	0	1870849.491	1389372.592	1100510.159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q709C8-4	0	0	0	0	0	0	0	24549750.83	9036285.421	0	7164428.408	0	0	0	0	23741955.4	27335845	49145136.48	6052242.849	0	0	0	37271195.48	25192786.82	26243869.14	27294951.47	19234776.9	13200906.5	18557959.3	17108905.85	15659852.41	0	4413241.909	8826483.818	0	4023271.698	8046543.396	12069815.09	16093086.79	0	0	9904763.304	21668297.69	12929053.41	32535428.06	5310250.44	9810071.069	14309891.7	26029326.26	1367088.58	6163544.377	960606.8644	0	409901.3632	0	599416.2179	0	0	435308.6929	0	0	0	156367.3867	0	0	0	0	0
Q709F0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	669957.5619	1339915.124	2009872.686	2679830.248	10208827.46	7206210.93	3752248.328	2511461.498	1954118.206	3840910.248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q70HW3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2027963.629	5053551.659	846318.3302	354789.9196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q70UQ0-4	0	0	0	0	0	0	0	1184253.002	0	2977760.377	0	3034300.131	0	0	0	0	0	0	0	0	0	1892007.449	0	0	0	0	0	0	22475204.14	29466131.36	36457058.58	21389877.93	22923616.54	24457355.16	25576534.1	20691595.67	15806657.23	10921718.79	6036780.352	18248946.43	16125090.43	11606355.06	16545760.42	7601929.942	18197325.75	10088849.39	7828000.059	5567150.725	4209781.767	5513734.288	1960696.731	930238.9713	0	0	1557693.929	875566.096	0	0	0	0	0	0	0	452626.2151	0	0	0	0
Q712K3	2393812.582	5639633.03	0	0	916192.9318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q71RC2-5	0	0	0	0	0	0	0	0	0	404235.5346	0	0	0	0	445158.7004	592233.18	0	0	0	1399447.81	629108.4786	696493.9087	0	0	0	0	0	0	2241913.851	2339791.633	2437669.415	1628629.392	1792322.055	1956014.718	1496964.069	1448937.875	1400911.68	1352885.486	1304859.291	1007521.822	1108451.802	755522.8343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q71RG4-3	0	0	0	0	0	0	0	0	49590224.06	0	17786908.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	971962.228	0	0	0	0	0	0	0	0	0	0	0	0
Q71U36	0	0	0	0	0	0	0	0	0	0	0	0	0	1916365.771	992468.2603	1165169.354	0	0	2917723.93	3751596.402	6325459.06	6937676.732	3537764.712	2034838.484	1017419.242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q71UA6	0	0	5999496.118	5208235.892	9099700.029	12632545.66	0	751552.013	15322451.13	16828755.52	5837640.701	0	4302533.04	3220869.466	1020086.211	2388656.441	944759.1388	5105741.29	4342241.253	7287346.07	944699.8728	6955456.529	0	1437555.842	1050193.334	662830.8267	799379.6665	0	0	0	0	0	308568.3744	617136.7488	3324235.278	8123549.178	12922863.08	17722176.98	22521490.88	93770233.74	612117097.2	1626459225	1008633237	295736043.1	318440369.5	25993233.28	19618215.99	13243198.71	16466166.2	3822063.663	1020441.807	2352385.656	556928.43	476895.6378	272107.9376	607002.2646	0	0	0	0	799083.3366	0	0	0	0	0	0	0
Q71UI9	303898.2144	1412901.19	2643500.196	4572845.219	5849730.963	3163203.658	7753176.748	2621512.514	2279132.893	0	0	1305274.153	1696844.546	0	531088.4586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q71UM5	0	0	0	0	0	1314993.775	7460995.419	8253381.699	0	2848145.658	1984640.191	1299288.288	1726596.072	0	0	0	0	0	0	1468433.422	0	1042488.755	1015819.06	903035.8822	976229.3792	1049422.876	964020.5854	604335.295	1453616.925	1709853.43	1966089.936	699397.9422	631437.632	563477.3219	1169436.505	1284575.506	1399714.507	1514853.508	1629992.509	1374319.031	2526805.463	2475955.244	835709.7181	0	1335262.744	1157761.105	1006188.337	854615.5687	1696192.62	994246.24	0	435658.3623	657615.4196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q75L79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10764896.54	6234189.437	893553.3238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q75MR5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3467238.184	361350.6646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q75MT5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3562300.831	0	7537744.876	15075489.75	0	647599.4674	1295198.935	0	0	0	0	0	0	0	0	0	0	1216849.297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q75MT9	1526063.67	0	0	0	0	0	751966.8749	4459350.849	4049526.531	4647875.961	490271.9716	577807.8381	4265136.201	760441.9114	29173280.33	293804208.9	855944845.6	2466625118	1499562527	3518721838	2118482827	2643631826	3106583717	2132292810	2398180041	2664067272	3941271334	2357225376	3872109643	4014725542	4157341441	3059851240	3736587172	4413323103	4324622660	4312465131	4300307603	4288150074	4275992545	2942281207	2123464311	1796951380	809375468.3	302338392.8	410271123.8	277257381.7	212297047.7	147336713.8	100741004.6	34625431.33	26032840.74	17586216.35	17766224.94	12111627.25	9626159.814	1701882.155	4115430.312	3984707.318	2950681.746	2935681.524	1328115.265	3861048.831	1109939.378	534751.0967	0	542070.4465	0	0
Q76LA1	2007398.331	0	2456041.871	2220992.957	1490361.838	0	5946156.727	0	2738681.375	741061.9328	0	0	6396578.248	0	1550694.616	0	0	0	0	0	4399788.529	2565150.558	1844179.796	0	0	0	2332650.081	3062510.742	0	0	0	0	0	0	0	0	0	0	0	0	804417.2756	0	1172162.741	426513.6201	2211984.526	1816976.706	908488.3532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q7KYR7-5	0	0	0	0	0	0	384067.3184	1135417.827	0	0	1074136.794	0	0	0	0	1828415.042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11749245.36	17644433.33	23539621.31	2294897.646	1721173.234	1147448.823	573724.4114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q7KZA3	0	0	0	0	0	0	0	0	0	20877037.46	73912630.56	91325926.53	59889171.39	40538470.22	15925660.37	20499341.24	12661586	16742642.04	20233408.82	29565016.66	31126616.22	23943815.36	3801320.567	5653199.015	5708289.715	5763380.416	8894402.642	5096519.502	18054079.85	14957402.27	11860724.68	3773228.488	2633988.005	1494747.521	4696829.669	5356563.847	6016298.026	6676032.205	7335766.384	1163746.97	6498752.814	832746.4186	1806368.094	1006295.016	1002780.543	2461968.47	1569896.796	677825.122	559725.7847	289893.6611	0	0	410144.3538	378419.2696	0	0	37547374.99	482840.0165	388962.6892	295150.5544	364059.1204	0	0	0	0	0	0	0
Q7KZN9-2	0	0	0	0	0	0	0	0	0	2238832.02	0	0	0	1374378.297	3352736.293	19230509.74	56548584.62	204897460.8	825946120.4	660597684.2	376433859	108185026.2	31600862.67	24746988.05	29554793.28	34362598.52	19639047.99	5633706.431	0	2258129.026	4516258.052	1409167.433	1689495.563	1969823.693	3399200.828	2905441.053	2411681.278	1917921.503	1424161.728	3967680.2	4003654.655	2280792.34	1866582.34	0	2060559.923	0	1106021.896	2212043.792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q7L014	0	0	533233.8874	0	0	0	738394.9633	1053512.23	1239963.033	1569541.2	0	0	2513174.285	0	0	0	0	0	0	0	0	0	0	1422857.876	711428.9381	0	0	2175239.613	7385134.953	12019717.55	16654300.15	8498683.63	14482385.36	20466087.09	1579438.62	3704124.344	5828810.068	7953495.792	10078181.52	3960983.143	2626313.059	1340774.481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q7L0Y3	0	0	0	0	480469.377	1066195.151	7187542.144	16128207.82	9197785.242	32813207.75	215016950.7	336371057.6	747402860.3	455057157.8	378043286.2	176402610.1	269053783.4	107479879.5	149361376.3	167146323.4	164030360.6	112837406.4	309521964.2	247476162.7	156845663.3	66215163.84	23120705.59	54330074.91	19821575.38	14871351.01	9921126.644	10981810.06	9561174.657	8140539.255	15348492.61	12390047.01	9431601.424	6473155.833	3514710.242	505153.6616	3016224.004	0	402967.2425	299435.4854	0	0	0	0	0	0	0	0	0	1866641.606	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q7L2H7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	411608.2237	448957.6503	0	0	5231171.83	3673294.177	618440.6005	483367.4838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	568674.9491	825456.7019	640072.6867	936106.3043	2547015.165	638413.239	0	0	0	0	0	0	0	0	0
Q7L3T8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180500.4977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q7L5D6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	475271.7497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q7L5N7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q7L5Y1	0	0	0	0	0	0	0	0	0	0	5619660.391	0	0	1533270.415	0	0	0	0	0	0	14574099.48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q7L7X3-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q7L8L6	0	0	0	0	0	0	0	0	0	18270519.25	0	19453468.4	16568992.69	0	0	1156872.115	10869204.68	82992363.88	102024065.9	101576927.7	128611387.3	74427414.95	55004883.4	45405334.01	48758662.96	52111991.92	31891147.49	15530830.35	5209065.616	7796600.938	10384136.26	6061547.609	4978876.513	3896205.416	5113113.979	5551907.512	5990701.045	6429494.578	6868288.111	6103507.93	2679770.982	6996521.933	0	0	2565269.09	2415918.796	2698261.97	2980605.144	0	1374496.829	0	864275.925	0	0	415875.375	0	0	0	123492.5423	0	0	0	0	0	0	0	0	0
Q7LD69	0	0	0	146849.2688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3566390.185	5266198.03	7405522.453	5801073.585	27368530.19	48935986.8	61624123.97	27766945.81	10502466.74	9650962.631	8799458.526	4913624.658	5145384.31	5377143.962	8019043.977	10157701.66	12296359.34	14435017.02	16573674.7	21219594.88	10068284.1	896516.6233	0	1916425.037	715577.5573	0	609550.7021	1219101.404	13186149.27	5738310.902	6450332.5	2434208.281	1331528.986	0	3436811.025	9012341.961	92051757.11	115266067.4	23353703.9	17083480.74	2833447.692	0	1920692.188	623122.6137	1240259.362	495250.3147	0	0
Q7RTP0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q7RTS9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8585863.9	16362747.04	5519441.603	34416945.43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q7RU05	2115380.964	0	1143359.47	1758599.707	1196698.86	751789.0769	881403.796	0	0	801631.7741	0	0	0	0	0	0	0	0	11864814.04	3910251.456	23544042.55	18809069.29	13182296.98	0	2715084.622	5430169.243	650325.7029	2431979.88	0	0	0	820241.2948	410120.6474	0	0	410363.638	820727.2759	1231090.914	1641454.552	916489.2618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	436191.7562	0	0	0	0	0	0	0	0	0	0
Q7Z2K6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27405778.87	2070812.939	5619334.428	9167855.917	40006913.56	6397763.568	6679277.018	8133901.464	9588525.911	6926593.992	9143764.293	11360934.59	10677597.73	9419277.061	8160956.388	6902635.716	5644315.043	1971009.013	9029232.768	4004484.379	7767222.787	2435358.041	3158403.113	1768082.265	1567585.423	1367088.58	1278900.788	1263906.492	2199834.999	1911861.556	981207.7223	1425761.91	1207248.206	0	1082730.362	0	1968140.539	1275220.37	0	0	0	273281.4042	0	0	0	0
Q7Z2W9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1373192.977	3313502.207	0	0	0	0	0	0	0	0	0	0	0	1757058.791	2024585.468	1943687.392	1862789.316	0	939069.6038	1878139.208	0	0	0	0	0	0	0	1456639.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2373614.733	25038102.59	157379235	30803847.72	13275463.12	54613194.47	26136384.35	1018011.902	4828874.293	802165.168	802165.168
Q7Z3B4-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	952552.6164	1905105.233	0	0	0	692404.5554	841002.1709	989599.7864	1138197.402	1286795.017	17944609.64	0	334740.2353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q7Z3U7-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	449325.0995	525950.0973	262975.0487	0	694538.1311	966331.959	807024.9792	713592.1467	620159.3142	0	0	0	0	0	0	0	0	0	0	0	2299875.989	784385.3712	6321772.716	5206635.71	5325878.881	5445122.052	844303.2866	2160482.382	671246.5972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1052919.57	0	0
Q7Z426	0	0	0	0	0	0	0	0	0	0	0	0	4494910.442	5686156.832	4484598.16	0	3932594.734	4435466.655	6861223.606	12125821.45	0	29081821.05	0	0	33260073.31	66520146.63	57635582.14	0	2428483.186	19610226.94	36791970.69	27020016.54	20049654.62	13079292.69	40570533.12	37810960.48	35051387.85	32291815.21	29532242.57	31229620.51	42801897.62	37452016.02	45504841.61	25211870.47	55060889.76	21876973.24	11758905.71	1640838.186	5907041.174	5732028.707	1258880.736	2985316.791	2109003.943	701353.7199	377654.7384	0	0	0	0	0	0	0	0	0	0	0	0	0
Q7Z434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2180751.35	0	0	1514305.298	6176108.767	7781624.423	1952103.162	6965887.343	18429026.13	17360504.79	16291983.45	7949169.375	6226366.326	4646927.705	14335672.4	24024417.1	14364238.61	12812566.11	11260893.6	5920020.426	6436656.873	6953293.32	7469929.767	7986566.214	19430828.79	21419499.07	6398534.025	10832809.43	5460643.815	38445136.2	14348533.12	17003116.06	19657699	5104283.347	17066352.87	14081130.91	7128987.346	5940052.331	5542016.018	0	0	495404.4063	0	0	0	0	0	0	0	0	0	0	0
Q7Z478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5118270.12	3579991.729	2041713.339	2044854.436	3770383.721	5495913.005	5473451.195	4518972.434	3564493.673	2610014.912	1655536.151	0	3013201.439	831916.6947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q7Z4G4-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	652874.1404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q7Z4R8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q7Z4V5-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80175030.61	40087515.3	0	0	0	0	0	0	0	0	0	4811035.23	5926361.887	7328832.263	0	538461.1477	1076922.295	0	0	0	0	428522.7371	536997.2777	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q7Z4W1	0	0	694360.3331	1138914.52	2865030.538	1131387.74	3562182.299	2402702.481	5927428.675	69913243.06	143391631.7	165088377.1	133945581.2	94023358.78	90215222.63	58386067.36	35837551.2	180109342.1	335249922.9	137652076.2	160505930.8	78104644.38	70234346.19	27088468.76	28031132.85	28973796.93	38148924.79	22651401.92	5248714.563	7776972.042	10305229.52	922475.1267	1151034.415	1379593.704	0	0	0	0	0	0	478543.2323	279794.7365	0	0	492690.024	0	123365.1205	246730.2409	0	0	0	0	0	5332101.81	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q7Z4W8	14079821.13	37060801.22	55375598.09	64754020.14	96440344.37	71730634.63	160097351	265234090.4	139778836.3	142999942.8	37055763.61	64505814.17	27648295.3	14599583.86	8608681.306	6210483.041	2579789.257	17609110.8	14597805.88	5066412.379	0	0	2399561.383	0	2507869.979	5015739.958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q7Z4Y4	1974979.834	0	1551583.605	17177595.13	115364330.4	80745821.35	209797276.4	157221824.5	171472509.5	176705269.6	197853638.6	133905339.6	169402941.1	184027238.9	179134120.3	171539859.3	173903896.7	219206996.9	253861598.9	289373898.4	137926951.9	99869367.84	23073138.71	32062426.2	24936105.82	17809785.44	16187438.25	7546516.242	0	1042459.122	2084918.245	2176739.043	1812688.812	1448638.582	1980254.507	2704114.487	3427974.466	4151834.446	4875694.425	4923818.408	14682852.57	11515263.23	10876020.27	4737130.542	0	3496871.179	2525946.106	1555021.033	6668431.342	3977459.088	2001056.87	2610014.912	0	2511514.837	0	8296053.212	11529012.94	7888303.204	6059354.767	3372827.463	0	0	3202965.21	1975453.962	0	626204.4452	0	0
