Uniprot ID	P1_1st_1	P1_1st_2	P1_1st_3	P1_1st_4	P1_1st_5	P1_1st_6	P1_1st_7	P1_1st_8	P1_1st_9	P1_1st_10	P1_1st_11	P1_1st_12	P1_1st_13	P1_1st_14	P1_1st_15	P1_1st_16	P1_1st_17	P1_1st_18	P1_1st_19	P1_1st_20	P1_1st_21	P1_1st_22	P1_1st_23	P1_1st_24	P1_1st_25	P1_1st_26	P1_1st_27	P1_1st_28	P1_1st_29	P1_1st_30	P1_1st_31	P1_1st_32	P1_1st_33	P1_1st_34	P1_1st_35	P1_1st_36	P1_1st_37	P1_1st_38	P1_1st_39	P1_1st_40	P1_1st_41	P1_1st_42	P1_1st_43	P1_1st_44	P1_1st_45	P1_1st_46	P1_1st_47	P1_1st_48	P1_1st_49	P1_1st_50	P1_1st_51	P1_1st_52	P1_1st_53	P1_1st_54	P1_1st_55	P1_1st_56	P1_1st_57	P1_1st_58	P1_1st_59	P1_1st_60	P1_1st_61	P1_1st_62	P1_1st_63	P1_1st_64	P1_1st_65	P1_1st_66	P1_1st_67	P1_1st_68
IGF2BP3	0	0	0	0	0	0	0	0	0	0	3382626.746	0	0	313695.6668	627391.3337	11018610.06	58081865.62	66047604.15	42954662.37	39919704.28	39597654.69	39275605.1	29006993.95	30552201.86	24482842.99	22702713.06	12472374.11	8307185.809	3949954.02	2513568.847	2636813.336	1518855.253	1258683.817	0	735611.2775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	238743.546	477487.092	0	0	0	0	0	319302.8589	1177510.329	1884243.999	1123906.483	774952.6107	0	717015.4175	218771.4786	0	5784131.367
DNM1L	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2996776.867	902177.8647	5150655.15	6334989.648	7519324.146	770141.5717	2251816.479	1841854.537	0	0	0	0	1012422.312	10047223.75	22327543	34613776.54	24878258.08	11294306.48	6818118.053	2435898.432	734280.5646	771631.5152	0	0	0	0	0	0	1095881.896	0	1772691.586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171798.4499	0	0	0	0	0
GOLIM4	0	0	0	0	0	0	30027.48015	224287.6817	0	0	0	62958.64413	0	0	0	0	0	0	2494449.801	290095.4164	145047.7082	0	6265496.862	177576.2462	1361831.129	0	0	0	119331.9654	0	1176077.254	0	0	76296.48208	0	1475453.54	1040799.481	0	0	1270899.079	2382874.641	2302929.503	2222984.365	1269570.641	115214.7168	1386625.609	534399.5226	3901684.399	3021025.414	8741293.935	11125954.23	18502203.99	25878453.75	39557670.75	41685310.1	95583141.34	75214760.34	92795707.22	114581684.2	64826680.73	63467556.52	52349939.15	26590339.67	1014708.408	379935.5988	0	0	75276507.69
PLOD2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	277260.2922	554520.5843	8821546.16	9532567.682	14255119.98	29542168.01	17443030.44	13971575.76	4036393.492	2483030.692	5261809.486	3985542.061	5659192.21	18095989.66	13055431.1	8062471.115	11065617.21	13789597.93	8288089.51	1052741.776	0	0	0	1149758.709	232067.2342	205839.6787	0	1151214.532	0	1227554.234	0	313712.7273	627425.4545	233318.3318	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NME4	0	26304.89606	52609.79212	78914.68818	105219.5842	131524.4803	0	675490.3502	0	0	0	485630.6001	0	329749.524	659499.048	0	0	0	14209056.84	201902474.5	239023621.3	276144768	249848515.9	149939954.8	102318516.3	55360159.63	36920800.54	15824963.14	5162460.962	8324610.187	9888072.757	5815260.951	8498876.711	6689038.899	136688.1014	2396079.407	0	125519.2117	0	1937870.592	1321090.841	660545.4205	0	0	808789.1144	0	0	0	0	6972139.543	0	0	0	0	668916.4009	0	0	0	247330.6251	0	0	0	0	0	0	0	0	1031143.282
SCD	0	0	0	0	0	0	0	0	0	0	0	603518.1164	711112.5114	1747629.826	2784147.141	4587092.542	0	17597711.6	51470838.35	85417779.86	77765156.95	70112534.04	46598381.81	48143942.31	34436120.68	12423854.27	7844609.526	8921031.168	0	6358760.502	0	0	0	0	2903683.831	319928.4077	405150.9026	3467132.703	309134.8473	1669077.956	0	0	0	1285218.46	709156.2497	0	832332.4968	0	1342882.687	1076558.125	590756.9208	824831.5979	1058906.275	904623.1918	1240372.298	793275.504	487131.9173	764864.2145	874130.5308	0	835702.4989	1087272.07	0	192930.626	0	0	0	0
SDHD	0	0	0	0	0	0	0	0	0	0	0	2280296.01	6880809.417	8541015.953	10201222.49	0	16126648.27	36561621.79	23833409.59	13969073.57	13345799.48	12722525.4	10792195.51	13709755.15	18488948.04	19003035.43	84578748.3	82300613.28	104854491.2	61778062.93	54309010.16	0	7423558.31	0	0	0	0	0	492477.5162	991517.6081	801225.6606	400612.8303	0	0	0	426874.5066	0	0	0	333121.8007	0	0	0	0	219738.2359	0	0	0	0	0	0	0	564540.7389	0	0	0	0	0
TXNDC9	0	0	0	0	0	0	574435.7837	7131825.093	14719732.14	12031009.62	15141693.24	1930216.149	10633988.53	11996149.49	13358310.46	6640029.994	2558039.681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NDUFAB1	0	0	0	0	0	0	3753634.057	4956507.547	526848.5798	9525061.097	18817986.72	7767496.418	17101583.15	10445123.97	3788664.79	7067348.071	0	0	0	0	0	0	800213.4089	0	0	7136602.011	0	3990546.451	3103177.033	833447.1111	1721510.32	0	0	1426478.755	2101161.578	0	2053187.672	2399525.613	473312.9754	7115333.352	10050749.57	7333371.232	4615992.897	1693190.019	1701379.022	0	461791.5038	473335.7227	3126834.151	4040249.147	397780.8003	2508024.21	4618267.62	13744820	505363.8216	6298912.542	3333947.675	155472661	26629533.15	13718421.84	8951080.258	14318334.53	7051481.879	0	0	0	0	7661539.824
CIT	0	0	0	0	0	0	1354597.51	0	0	0	0	0	0	0	0	0	0	0	0	5628688.175	4782832.451	3936976.726	0	4412507.556	5538825.246	3365111.379	0	0	1532480.844	3439847.401	17683809.86	0	14719584.28	1298184.381	1012467.806	0	0	0	0	0	1984468.292	992234.1458	0	0	0	338910.9706	0	0	0	0	0	0	0	0	0	0	471345.3401	0	0	0	803011.3181	1377344.739	4814451.099	1022135.379	0	0	0	0
COPE	0	43658.75736	87317.51472	130976.2721	174635.0294	218293.7868	0	316015.8842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1246661.906	2997743.625	1343553.73	7358080.41	32358218.14	19658883.55	13482737.8	9464439.73	3807431.255	7960392.923	2471452.352	1953685.603	1435918.855	2560086.931	1715311.7	595931.9154	1470107.941	1528727.551	3536852.961	8569142.903	10234092.24	5117046.118	0	0	962526.2642	9423835.926	0	0	0	0	0	0	0	0	0	0	0	0
AP3D1	0	0	0	0	0	0	0	0	212299.8919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8940116.093	12246880.83	5896423.065	7302656.786	1635753.265	2979204.633	4322656	725522.8812	3055134.884	5346508.795	14574604.81	23246076.13	9949183.189	5875609.35	1567852.785	2640600.75	3713348.714	2066881.504	1336627.199	954394.1297	562755.0814	1782120.313	4839302.448	628153.3659	1326652.539	0	295713.982	0	0	0	0	868375.4818
TOR1B	0	0	0	0	0	0	0	0	0	3147647.866	2838285.547	1643032.379	895217.2125	824729.2354	754241.2583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	566428.7589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDIPT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54880950.57	448507.1218	8121329.571	9172251.569	13644550.22	18116848.87	28014998.65	45538247.19	56080678.12	64706086.29	9403522.65	2361549.113	1051547.546	292984.3145	1668179.441	0	2140173.077	0	19394174.04	0	0	0	1402014.11	0	0	0	0	0	0	0	0	0	0	0	186948.1047	93474.05235	0	0	0	0	0	0	0	0	0	0	165747.6869	0	0	0	0	0
PDCD5	0	34607703.03	69215406.06	103823109.1	138430812.1	173038515.1	399090813.2	287647473.3	274529373.5	54084722.48	20116819.39	3467326.054	1218205.123	609102.5613	0	0	0	0	0	0	1732940.803	3465881.605	7459043.988	5331836.832	1884949.163	0	0	9554291.286	4621440.858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3568699.082	8310359.048	4515779.978	4574695.302	2118563.209	0	0	0	0	0	0	168113.3988	408904.1954	426590.1663	569238.0418	626845.4002	0	184730.2498	0	274559.0587	0	0	291983.4364	903645.0609	7577443.317
PRMT5	159094.1223	127275.2979	95456.47339	63637.64893	31818.82446	0	0	1087624.652	0	0	0	0	0	1887252.32	3774504.64	428694.285	0	10052523.85	552268.6086	287217.8918	143608.9459	0	0	0	0	0	74923686.79	0	1323888.75	1415446.349	0	0	0	0	0	0	0	14387736.32	13438289.72	814205969	53017058.52	41671127.2	30325195.89	56154606.61	42077142.5	29263286.98	16411762.05	13412073.53	13417976.44	6175770.416	5242497.088	5339451.467	5436405.845	4801121.223	4253584.038	1957831.286	1544741.6	987161.5136	985773.9326	1861951.714	1851749.582	606418.3882	261524.8962	0	0	780616.6708	1710022.969	2772273.087
SLC9A3R1	0	0	0	0	0	0	0	1155559.253	1638482.933	1398272.19	0	2633662.845	11600597.92	21108274.45	30615950.97	27994560.26	30808961.22	40681713.71	31544379.14	26625632	22874784.47	19123936.95	7107030.613	0	1074488.127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	900858.5253	0	0	0	0	0	0	0
TPP1	0	0	0	0	0	0	0	0	0	2068382.821	11406905.26	30838407.5	26532334.23	28877590.64	31222847.05	51471122.69	22432464.6	8181837.201	0	1515192.949	1791003.106	2066813.262	0	0	1425113.921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	736725.8917	1069119.781	899914.5153	0	0	0	0	0	0	0	657815.753	0	0	0	0	0	0	0	0	0	0
TCERG1	0	51281.35393	102562.7079	153844.0618	205125.4157	256406.7696	0	0	0	1633819.751	357995.8961	423985.6085	0	0	0	0	1020929.776	0	0	0	543681.5295	1087363.059	0	0	0	0	0	0	0	1718792.026	195466.9421	3857247.687	0	963834.2299	1573767.065	7482041.437	10552473.83	24055650.02	30853204.58	52983756.57	15775146.71	10179999.33	4584851.94	3389701.134	9156669.717	812701.6379	0	0	2100479.161	0	434585.8174	2438099.227	4441612.636	3170622.568	2983981.551	322953.7892	0	0	276731.4191	0	0	0	0	335146.3041	0	0	0	875938.9356
BCKDK	0	0	0	0	0	0	0	0	0	0	1454230.375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1728448.225	864224.1124	0	1384737.589	694097.5839	0	1082267.68	504738.2728	0	0	0	0	0	0	0	0	0	0	0	0	1179102.635	1368473.32	741650.6669	0	0	0	0	974400.318
TAX1BP3	0	123128.4779	246256.9559	369385.4338	492513.9118	615642.3897	1667599.386	1223687.205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LIN7A	0	1794906.53	3589813.06	5384719.591	7179626.121	8974532.651	0	3730204.411	10773065.09	3847989.565	970032.8499	358086.885	950242.7603	475121.3802	0	0	0	0	1810110.778	1271797.595	5155204.596	9038611.596	0	7386594.062	2728700.769	0	0	0	0	0	0	169830.8146	0	0	0	0	0	2149158.232	2170233.54	0	0	938948.761	1877897.522	0	882296.7862	766183.5538	860436.6987	0	0	776920.246	477794.1796	554713.9358	631633.692	0	1944876.739	1349593.119	0	0	0	0	0	0	0	0	0	0	0	0
TIMM23	0	31907.53866	63815.07732	95722.61598	127630.1546	159537.6933	24916746.39	18963489.37	3601489.213	1646694.682	3036937.101	2493255.571	1454719.44	4586575.042	7718430.644	13552492.18	25449065.68	23486514.34	10845196.55	29440214.93	121732912.7	214025610.4	247482462.9	267075447.7	454077804.5	399579423.7	132306075.1	46692498.47	11596981.11	26695932.31	8123217.591	3839220.508	5561106.157	1949266.954	2101753.006	1732428.99	2074990.891	4143976.513	1327642.043	1561756.528	1420644.09	961622.0618	502600.0333	767457.3986	1437886.49	774383.93	1068232.639	464316.4462	335635.3696	2017099.192	1855991.94	1448765.353	1041538.765	585047.3662	2339723.147	1575427.613	2895870.158	5196479.443	2279909.307	4497115.876	3021969.424	4309064.531	3668752.771	0	0	0	0	12499648.04
HAT1	0	0	0	0	0	0	0	0	1535551.72	0	2097180.813	0	4299567.562	10457896.54	16616225.52	246397158.4	36624176.67	15009873.05	10720723.71	7570619.148	6484950.757	5399282.367	338581.1358	0	1948868.878	1709454.288	2708296.504	1444221.594	0	1022829.169	1016266.594	0	0	0	0	626344.9611	0	0	556317.6155	1100681.562	485505.4904	753587.2755	1021669.061	0	340582.892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UQCRQ	348203.2138	922620.7997	1497038.386	2071455.971	2645873.557	3220291.143	4926515.325	937185.8507	1244842.128	2294251.435	1987652.904	2279044.912	2476945.808	1238472.904	0	2916990.96	7474398.368	48635953.51	201670885	0	0	0	0	0	0	14458707.68	12878594.14	27559633.23	22320423.12	26265088.41	26590601.26	17007762.2	11767596.71	20242077.01	13453496.24	5179009.571	4742080.789	2906538.608	17874920.71	26010319.44	22555891.07	17441534.81	12327178.55	653505153	655848345.1	104605340.8	47480178.16	26089024.85	74281896.46	230793730.6	25936936.88	24235199.59	22533462.3	7208824.465	6249926.383	43069831.59	282657982.2	827953200.2	327585580	224833046.6	170094341.2	61886908.42	45615508.15	0	225891.3614	710659.8416	99692.0075	50344964.23
UQCR11	0	77463.41495	154926.8299	232390.2448	309853.6598	387317.0747	630086.8804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5861392.332	0	0	0	835630.8451	0	0	0	0	0
PPP1R12A	0	0	0	0	0	0	0	0	0	0	1808291	0	754525.5987	377262.7994	0	0	0	0	0	1498587.472	1928510.107	2358432.743	2989554.622	2989520.501	0	1501089.667	1977757.859	622330.0751	1762637.311	1242226.197	4328934.235	2090811.589	1809542.098	0	0	961605.0014	1107733.203	0	0	3138571.722	0	923082.5685	1846165.137	1614484.606	2424831.905	476895.6641	3406090.513	23105611.98	11433212.43	1655884.563	350841.8924	409535.431	468228.9697	0	1063501.215	0	0	0	0	0	0	0	0	0	0	0	0	1066060.279
HNRNPDL	0	0	0	0	0	0	0	2130187.043	18825493.3	7542253.353	30168171.76	32114424.71	29831853.98	25339162.44	20846470.9	7969730.661	0	2465572.193	3026632.606	0	340560.1447	681120.2895	0	0	0	0	0	0	1268954.191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	859720.161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XPO1	0	0	0	0	0	0	958579.6199	0	2352290.991	0	0	0	1891978.057	2286386.58	2680795.104	780798.6487	490669.1115	0	0	0	188477.8559	376955.7118	3576205.668	27073513.57	29893100.89	62220189.45	71282810.75	88772677.73	43973306.05	103889792.6	185081796.9	203166321.9	217661072.6	248717011.9	231789035.6	97825779.31	57381558.05	33898353.43	16982637.89	20845333.54	28389952.6	18990740.55	9591528.501	8940263.95	5606179.792	4226685.439	1526907.772	3930027.447	1162497.158	2063389.804	4186820.92	3204322.588	2221824.257	1539882.792	2890376.702	2114844.037	8432875.625	7280557.852	13140858.32	2414220.323	6831322.819	5896309.329	4193758.825	557056.9004	0	0	0	21557321.82
ATP2A1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10306997.11	0	22958778.62	23177152.02	10317460.83	9408367.81	9400406.28	8502686.872	0	0	5328424.747	3626818.253	0	0	0	0	0	0	0	0	3001383.181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2658582.434	0	0	0	0	0	0	0
HS24;p52	0	0	0	0	0	0	0	0	0	0	10565178.16	25244875.17	86620312.14	122089498.2	157558684.3	103803569.2	87895294.35	0	0	0	0	0	0	0	0	0	0	0	0	0	2942695.329	3758979.656	0	3162888.51	0	1027378.615	0	0	0	0	0	0	0	0	0	420562.1505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPTBN2	351683.5399	372299.3539	392915.1679	413530.9819	434146.7959	454762.6099	1184402.74	466613.9164	547343.8335	2543708.926	1383486.491	0	756174.7728	2652042.606	4547910.439	2790971.309	0	0	0	793104.8998	396552.4499	0	0	0	865759.5504	1278849.236	0	0	145081.829	1144299.374	328833.948	220056.6971	272068.2371	5275355.461	237082.9983	0	4506362.625	10002036.38	3749084.611	0	0	3770068.93	7540137.861	3780703.26	995659.8785	1915885.395	1792390.687	0	9904371.147	130239.2618	0	758767.957	1517535.914	1984729.885	2466368.346	2092676.862	920728.2302	1831686.525	1213064.249	742606.0505	2971208.981	5952290.26	3438698.666	1231171.043	499165.2016	0	0	10740115.73
PLXNB2	0	0	0	0	0	0	1425307.272	1928737.58	954974.1841	1424886.449	0	8519974.766	15536357.67	7867953.87	199550.0698	6858517.132	7421670.29	5678788.948	6714185.962	1756995.998	2171848.594	2586701.19	117273.3411	10879999.82	8890754.605	6928442.115	9804306.085	6078764.856	4076530.978	1973322.149	3589854.005	3770068.93	5823029.13	2216649.262	1395497.028	5660340.945	3667069.476	2680851.972	4235147.409	68319984.12	250949697.9	165941828.8	80933959.74	81549135.81	51966625.59	28936215.94	15828659.57	5250663.344	787156.4993	2959096.082	1868525.663	1523706.1	1178886.537	1485837.65	245817.9344	608431.518	211594.7277	0	224515.154	585570.5525	1384396.38	0	0	649319.6628	421005.7215	0	0	74281.07756
CEP290	51788.61714	3733761.168	7415733.718	11097706.27	14779678.82	18461651.37	47078803.3	51389403.27	1963882.049	1325026.112	0	0	0	0	0	0	199902.6518	0	0	0	0	0	0	0	558512.7231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	328401.7506	355038.7562	0	579087.5921	0	0	0	0	0	280928.2829	0	0	0	0	0	515474.9651	0	331438.5058	0	177860.5866	0	135437.0038	0	395462288.9
KIAA0391	0	303880.2374	607760.4747	911640.7121	1215520.949	1519401.187	793241.3831	0	0	0	0	0	1719736.036	19018935.74	36318135.45	48097651.7	42939831.17	32743954.28	68964379.01	13187274.04	13944864.83	14702455.61	43909647.93	32473694.45	9469830.824	20970613.9	7465868.157	6283956.239	3478142.362	2430018.274	2626679.445	3325224.112	298273.0453	4908954.464	360077.2676	6681873.522	1362843.381	692641.7612	2748832.067	1401798.011	1524769.533	1035988.442	547207.3501	1876214.227	285261.6301	3691158.792	3959348.626	174039.052	0	204452.0977	154362.6986	77181.3493	0	0	0	1113442.758	37830.91719	198822.1584	0	0	668529.698	1195150.806	120378.3379	0	0	0	0	363489.352
SCAMP1	0	0	0	0	0	0	0	0	0	0	388898.0072	435541.201	1684637.061	2742255.274	3799873.488	6628064.951	9016296.564	10796858.69	11417630.58	8431180.956	7781201.624	7131222.291	19651900.15	43883499.99	98420892.33	93418480.87	20156058.37	5306587.407	794560.7224	3207620.936	7895781.693	11975642.87	29345802.55	1959184.746	7222268.077	12535838.88	13167540.82	9924957.389	8008503.314	0	891952.985	445976.4925	0	0	0	0	0	305154.0822	508457.4448	0	0	0	0	0	0	0	100207.2322	0	0	0	0	0	0	2145655.159	755208.0156	0	0	24512414.39
PLSCR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2608311.057	4731651.184	3314896.87	1898142.556	0	0	0	0	0	1071007.801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	357233.8639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PGRMC2	0	0	0	0	0	0	8449833.684	10471596.06	17040063.27	18081431.43	90910269	117352501.5	73748564.92	58900254.07	44051943.22	65566386.51	47157281.24	31788456.91	8714383.962	3450072.281	4428260.013	5406447.744	4551151.919	9844545.933	7564249.924	15460495.66	12782123.14	9979630.355	6606125.248	6149042.421	5737510.921	5704174.856	4792875.352	6953486.815	7019931.472	1815365.388	3653614.489	4047778.48	1267566.61	2146348.95	3304433.145	2710241.392	2116049.64	5782766.534	3807920.32	4669244.161	621750.0208	2481722.726	294906.4554	1563109.988	1226792.202	985819.4271	744846.6526	852748.1352	155864.0157	0	0	0	906659.0688	566557.2808	952608.4722	1334090.883	992825.5738	535162.6921	0	0	0	2814673.922
LAMA5	0	0	0	0	0	0	1204807.004	1202077.337	1673399.93	2091039.061	1640416.447	1026741.693	0	0	0	0	207488.8528	2681215.928	0	0	1044325.301	2088650.602	0	0	0	2931207.979	4468579.477	0	0	1069790.824	0	661284.7055	0	1229874.451	2198508.346	2430632.449	0	3912295.982	12571574.78	8965706.726	6371498.951	3848603.74	1325708.529	1655168.025	0	7545619.943	771369.9221	1132812.023	2144495.05	4821957.685	7050048.803	14973562.21	22897075.62	0	29074371.24	0	7489297.803	5448302.646	6092276.71	2714119.795	2508427.973	2949530.872	10716674.71	758335.7596	247569.471	0	0	37802380.79
OGT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5137348.021	9617528.584	4034903.548	1808973.417	3972325.92	1726082.513	0	0	0	0	0	796835.4454	0	0	3130359.972	540587.9063	1666916.969	466852.7623	668205.55	869558.3377	0	0	1472905.85	0	0	705186.8582	1448543.567	2116129.255	3117428.172	4118727.089	2082395.114	1874599.174	1819471.263	1649401.603	1275550.888	1320704.138	1811179.898	1520083.604	1018495.822	601959.9312	0	0	0	0	1551929.725
CTAGE5	0	0	0	0	0	0	0	0	0	646680.9842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1347659.605	0	7619184.483	8511785.764	1166136.714	0	0	10173925.81	0	0	0	0	0	0	0	0	0	0	0	0	6730563.967	0	0	0	0	914040.5448	877997.5598	2947676.973	5017356.386	21627576.63	9589128.668	12888227.59	18824936	16347614.86	15638674.71	6378766.691	5021723.854	5561242.64	2994411.155	0	0	0	0	14004331.77
EIF3D	0	0	0	0	0	0	0	0	0	6083064.082	0	0	0	1174496.321	2348992.642	6436328.555	34216837.39	26958765.17	49372292.7	29443786.24	45042073.25	60640360.25	53419547.99	55333545.37	44058892.5	35532275.54	35725342.65	16388821.47	11046373.05	16938860.85	15410565.49	12111000.25	10081685.8	3000279.941	7991556.628	3993298.866	3280639.543	1437158.579	0	8735868.72	6812181.026	4477502.077	2142823.129	5747496.954	5020654.734	4232497.356	2691258.829	891122.7112	0	1805072.267	1828456.419	2119734.691	2411012.963	29638400.17	62267924.51	45088761.93	52909259.4	80451149.79	50640564.47	4686645.791	941803.5382	910912.8007	246625.461	0	0	0	0	1004722.375
BCAT2	0	0	0	0	0	0	0	0	2553717.707	756322.6298	591200.4917	394903.2757	406936.5601	203468.28	0	2685651.637	17625463.22	8262532.998	13708504.05	47393511.22	59934229.38	72474947.54	95043952.39	89450545.17	87679934.95	77817248.1	57364418.01	25290562.98	34719824.12	29140042.49	28689101.41	6800079.5	9181566.559	3314919.617	8576114.928	2884951.488	5751398.104	5921274.413	944772.0517	4163937.207	4934442.734	2768758.64	603074.5455	6608274.862	851576.6529	0	0	0	0	0	992666.3431	496333.1716	0	0	0	0	0	0	0	0	507240.4681	0	0	0	0	0	0	0
IPO8	0	0	0	0	0	0	0	0	0	1740504.256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1991519.933	3753861.529	0	529953.5766	3929811.349	11851647.72	12790482.74	9295461.937	6125373.929	4579017.275	4179120.983	1497302.253	631713.3073	1010193.083	426647.0344	489173.4811	551699.9279	0	3212363.734	1348671.857	176632.2362	0	0	0	199481.8281	329715.4031	459948.9782	0	0	4330048.85	0	0	0	0	0	719028.5473	0	0	0	0	0	1126044.723
STX7	0	0	0	0	0	0	0	621340.5707	0	0	778512.5521	0	0	0	0	0	1443197.968	0	7878275.425	13987385.09	9607917.88	5228450.674	0	2281888.316	3233973.602	0	1783155.312	0	1265542.107	653448.2849	2563862.971	1500293.514	1017756.537	866430.5937	1545333.028	1129945.872	857718.4048	0	0	0	4201379.147	2100689.573	0	0	0	437838.6712	0	0	0	1669225.813	1313766.233	1131333.453	948900.6738	841874.9596	534275.5502	601925.8104	0	0	555123.3859	445197.3999	0	0	0	0	0	0	0	986865.7997
ABCC4	0	76312.40514	152624.8103	228937.2154	305249.6206	381562.0257	0	0	895854.1349	0	0	0	0	0	0	0	17296993.22	0	0	0	0	0	523516.1107	3020490.854	1589007.709	2760182.934	1791912.995	935047.6111	696486.0429	0	3080657.276	0	0	0	6853273.896	105500694.5	177409793.3	89243909.33	14413053.99	3177287.506	296771.7282	148385.8641	0	1137361.469	851974.7294	508389.2031	0	0	424008.3557	665697.668	0	295236.2902	590472.5804	2564636.377	1202418.545	0	0	299319.4179	0	0	437975.1546	575072.7061	174596.3591	5849051.96	2847907.625	0	0	0
ABCC5	0	0	0	0	0	0	0	0	1225961.928	3554140.855	2140400.549	2637541.247	2728302.692	3025796.645	3323290.598	9149390.603	8486877.548	0	0	1346977.188	673488.594	0	0	0	3174603.333	0	0	0	0	0	0	2742519.711	1621536.247	2246857.583	1595718.141	1618237.898	4507829.821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARPC5	0	0	0	0	0	0	0	0	1023431.971	451088.9323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196968.2592	3278626.413	36338585.21	85346592.4	61464492.37	13790507.81	12063185.58	4399769.108	3949544.57	3499320.032	2492015.847	0	662558.5503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DHX15	0	0	0	0	0	0	0	2895961.147	1197869.099	8118827.376	15720837.7	5124837.044	6224438.113	5720018.301	5215598.49	3787527.429	3822740.14	10920239.66	38938138.58	196638879.4	210706221	224773562.6	119858450	70151204.33	72448219.55	81897191.16	79695145.62	60088626.2	34244190.93	38813006.07	31627031.2	23233451.41	16741323.91	24005947.32	8906165.853	7625781.179	5100247.289	10501485.92	8353101.092	4184261.857	3081442.055	4410670.717	5739899.38	2784590.712	5127771.437	2500420.948	2209313.28	2581639.931	3327589.824	3243607.053	1573133.555	1746653.401	1920173.248	2979113.644	2165411.128	1998808.145	5604678.475	4100506.558	3440040.753	7376300.941	7143210.081	5508855.771	4577788.925	1772577.85	754639.3349	0	0	14750520.51
PHGDH	0	0	0	0	0	0	412373.1479	0	0	151018.8559	573662.3779	4025577.184	22179788.37	55208020.47	88236252.57	46666134.44	32609757	46683501.95	48222158.66	92348519.44	282945325.2	473542131	835193438.6	910930850.7	875934613.6	693166608	355305604	139636847.5	52017852.35	44569670.16	56135123.61	54683054.22	35482072.41	30301834.48	13305059.19	13124776.03	15887006.21	2602032.822	9008016.573	9265174.001	4893042.777	4214663.529	3536284.28	5827498.96	3975032.841	1903829.363	2147236.091	3694013.569	8746537.171	4639183.697	1793425.686	2427191.93	3060958.175	0	2555275.892	2513113.902	2056963.712	853555.6618	905817.4214	2511032.531	2925077.6	3215468.731	2451616.768	0	0	0	0	10331620.98
