Uniprot ID	KO_2nd_1	KO_2nd_2	KO_2nd_3	KO_2nd_4	KO_2nd_5	KO_2nd_6	KO_2nd_7	KO_2nd_8	KO_2nd_9	KO_2nd_10	KO_2nd_11	KO_2nd_12	KO_2nd_13	KO_2nd_14	KO_2nd_15	KO_2nd_16	KO_2nd_17	KO_2nd_18	KO_2nd_19	KO_2nd_20	KO_2nd_21	KO_2nd_22	KO_2nd_23	KO_2nd_24	KO_2nd_25	KO_2nd_26	KO_2nd_27	KO_2nd_28	KO_2nd_29	KO_2nd_30	KO_2nd_31	KO_2nd_32	KO_2nd_33	KO_2nd_34	KO_2nd_35	KO_2nd_36	KO_2nd_37	KO_2nd_38	KO_2nd_39	KO_2nd_40	KO_2nd_41	KO_2nd_42	KO_2nd_43	KO_2nd_44	KO_2nd_45	KO_2nd_46	KO_2nd_47	KO_2nd_48	KO_2nd_49	KO_2nd_50	KO_2nd_51	KO_2nd_52	KO_2nd_53	KO_2nd_54	KO_2nd_55	KO_2nd_56	KO_2nd_57	KO_2nd_58	KO_2nd_59	KO_2nd_60	KO_2nd_61	KO_2nd_62	KO_2nd_63	KO_2nd_64	KO_2nd_65	KO_2nd_66	KO_2nd_67	KO_2nd_68
H3BMZ9	0	0	0	0	0	0	0	0	0	0	6015230.431	0	0	1897865.499	1666744.947	1435624.394	1223145.446	0	8349848.396	10316051.72	0	0	0	0	0	0	0	0	3479265.471	1739632.736	0	9296064.419	4648032.21	0	6416775.887	4277850.591	2138925.296	0	0	0	19148284.76	0	6150845.893	0	0	0	456321.7328	912643.4656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H3BN98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42647307.89	278042618.6	649668740.8	249315994.9	6280718.681	31358049.58	5281935.101	9396782.091	13098156.53	33746825.38	54395494.23	45008872.25	31873167.46	18737462.67	16719442.76	12165045.59	7610648.419	3056251.249	14493140.46	5816003.808	2819829.767	0	0	0	0	0	2168698.853	4337397.706	20069321.36	9805395.453	10937099.86	15971260.65	14689319.05	16810132.84	10680048.92	1544867.729	0	28256607.9	20657724.6	19091432.28	12609145.73	10677575.15	3373423.567	7669429.844	10830683.68	10405725.79	378685.194	378685.194
H3BNC0	0	0	0	0	0	0	0	0	0	0	0	4871113.018	2602314.935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H3BNU1	0	0	0	0	0	0	0	0	0	1628224.855	0	0	0	0	530313.8821	1060627.764	1481830.835	0	582704.7413	2342878.581	0	6562109.72	0	0	1580383.961	3097068.411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H3BP78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H3BPE1	29669614.99	0	0	0	0	1002803.452	2005606.903	2535876.611	0	0	0	0	0	4454106.517	3990473.918	3526841.319	33580155.3	4985966.504	58756392.72	42617843.55	2845230.057	8853878.5	2928366.311	13298354.99	0	7490832.674	14852764.4	14815702.06	9422579.951	4711289.976	0	17838955.02	8919477.51	0	16160327.16	11950902.74	7741478.319	3532053.9	28298131.85	9377212.824	27745107.9	41666724.17	33821895.38	818949.5261	24378094.04	16326599.66	18078689.58	19830779.51	32011300.86	0	56318468.46	46208415.3	72427822.76	16634636.71	12757889.83	28652998.2	24373552.91	23396556.16	3046753.75	2507940.71	2626323.731	2049604.623	435224.031	2088654.808	0	1270853.817	0	0
H3BPG2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1367860.838	683930.419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H3BPK3	0	0	0	3462655.89	5116590.256	5607743.517	6098896.778	12731879.93	10307084.31	17051325.16	20844891.61	17968297.71	28567419.1	32094923.04	20521004.78	8947086.521	26424518.11	39698930.57	10406609.28	18064686.29	26850977.94	17616315.96	8352498.862	7693063.157	5483193.747	4644144.861	0	0	0	216730.7359	433461.4718	328405.872	328662.0837	328918.2953	0	0	0	0	0	0	0	0	361165.6201	0	0	0	0	0	0	0	0	246259.1253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H3BPK8	0	0	0	0	1237016.213	618508.1067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2154297.993	2179462.686	2204627.379	2229792.072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H3BQ15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1376651.547	1479533.765	968391.5805	1961653.358	871561.2573	1177689.971	1483818.684	0	0	0	0	0	0	0	1113195.321	4583095.816	1354166.769	0	0	437446.0042	0	0	0	0	0	0	0	0	0	0	0	428960.0986	0	0	0	0	0	0	0	0	0	0	0	0
H3BQ52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H3BQA6	0	0	0	0	0	0	0	0	0	1687065.179	3090177.202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H3BQQ6	0	0	0	0	440794.4251	220397.2125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H3BSC1	0	4228728.639	7301147.725	3195091.444	4281958.812	2140979.406	0	2164678.981	1178131.715	1460847.987	8291979.91	0	5671111.719	17783737	13265356.7	8746976.41	30194097.85	43934550.42	23449106.04	12041062.72	8808820.594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H3BSM7	3435842.019	1561035.566	0	0	742881.1792	1098242.281	1453603.382	0	4336425.869	6020398.838	0	0	0	500275.2782	570137.1195	639998.9608	2736384.292	2499786.112	10482015.01	22466136.9	17365140.22	16216605.36	7782869.748	23319984.22	49648025.4	95549927.68	31255918.33	8023443.626	3217973.792	8352012.943	13486052.09	3689226.478	4350053.676	5010880.875	12697362.04	9447862.443	6198362.842	2948863.24	0	28227099.39	23586797.7	4071732.759	5277787.123	5977682.177	4057994.515	0	1342416.374	2684832.747	1199026.214	525101.3009	887296.1849	1093493.531	4011390.505	3641341.409	971572.1386	2241719.165	5742767.042	0	0	3788839.789	1520969.369	3004699.704	1779345.537	3901837.949	0	1551228.845	0	0
H3BTB7	0	6725555.065	0	0	0	0	0	1381554.907	1735877.91	2084281.541	32333420.72	73512415.14	65103152.16	69853315.62	56214420.04	42575524.46	19692129.26	36728598.56	15841078.64	7276719.272	5081290.479	4526420.038	11090296.74	4557386.305	12992491.33	8439787.511	8976595.032	1364945.326	378543.8359	1313201.622	2247859.409	1051218.613	1292631.805	1534044.997	1372145.756	3751306.259	6130466.762	8509627.265	7255780.598	17358991.14	7609706.031	6849040.232	1935930.595	3496007.576	2430180.482	2683551.689	3924587.774	5165623.86	3897243.81	3187891.014	1913459.069	1446575.233	920064.7678	1889653.475	1116155.007	1583122.774	1795685.654	1666126.505	1277965.898	464626.5233	323957.5082	379016.5022	0	0	0	0	0	0
H3BV55	0	0	0	3634582.723	3173445.979	2832662.435	2491878.891	0	0	0	0	0	0	0	0	0	0	0	0	5344221.03	0	0	0	0	0	0	0	0	0	0	0	3212805.385	1606402.693	0	1958561.149	1305707.433	652853.7163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H3BV90	0	0	0	0	364589.1374	752122.4673	1139655.797	4241892.615	839755.6767	7486459.406	5445066.807	5048959.223	25838500.29	14510942.75	13166847.75	11822752.75	36076628.33	32290615.71	0	5584220.64	0	0	0	4231423.278	0	0	1335171.769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1286270.689	0	0	0	0	0	520021.2428	1177469.099	1711493.632	1253714.143	644504.7514	1062880.66	0	607839.9848	269574.3828	0	0	406590.1736	0	0	0	0	0	0
H6U5S4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	612124.9033	1156353.727	578176.8635	0	1058374.869	529187.4345	0	0	0	0	0	0	0	0	1204636.365	2919575.602	0	0	2771105.384	1385552.692	0	474433.244	0	1425331.755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H6VRG2	462064407.1	12699703.29	0	0	10076184.63	9130189.482	8184194.331	4796899.997	2205275.271	0	3279950.5	1347275.559	2498549.228	1569340.356	1994143.642	2418946.928	1607948.797	2071515.134	1198761.168	0	3154450.979	1083465.938	1684193.842	0	0	1797059.478	919888.0701	1095348.856	1480019.684	1409009.308	1337998.932	0	389242.8798	778485.7597	793990.9802	529327.3201	264663.6601	0	755691.7602	897359.1172	2716770.851	0	945244.1857	1163642.506	0	426861.8138	213430.9069	0	0	4163129.629	2256605.944	0	0	0	1789903.223	3770374.883	1609759.948	0	0	0	569629.1137	0	0	8212907.702	31722532.7	64287029.79	67317394.83	67317394.83
H7BXH2	0	0	0	0	4003836.679	2505396.263	1006955.847	0	0	0	0	0	0	2298439.117	1149219.559	0	0	0	0	0	0	0	0	11988097.6	1313658.828	6646792.078	24476558.82	70036065.18	39604397.31	46630868.51	53657339.71	4109939.213	2655101.155	1200263.098	1051395.311	1065074.656	1078754	1092433.345	0	0	1066988.88	0	0	0	0	0	0	0	0	0	557260.2768	0	0	389697.8763	0	0	737271.0281	385461.5497	236293.3767	0	0	0	0	0	0	0	154495.6078	154495.6078
H7BXI1	1746877.34	0	0	0	0	0	0	0	0	0	0	0	0	0	1957456.788	3914913.577	0	252341.9425	0	0	0	0	0	0	0	0	0	0	1068402.462	1743475.91	2418549.358	0	0	0	0	885851.6814	1771703.363	2657555.044	2213270.84	47615648.8	13615483.14	971042.0456	39968394.52	3820601.195	1878958.849	427674.6231	1122549.254	1817423.885	12488947.14	21612819.68	18252162.52	6978259.238	5560631.501	6334567.296	2907471.811	10326998.14	5932050.003	9544678.041	7588034.062	4471374.297	6766372.227	3135455.98	3542545.324	500849.5457	4722952.022	2351417.496	0	0
H7C0G4	0	0	0	0	0	0	0	1324790.781	1947473.37	0	4720036.51	11466795.3	13504561.17	0	9793026.616	19586053.23	14813890.91	2864887.673	8852995.012	3512042.889	0	0	0	0	0	0	0	0	0	524703.7311	1049407.462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H7C1U8	1379743.756	5824220.25	5081383.245	10255046.85	8178274.959	5510758.584	2843242.208	4709125.429	2966886.403	3928165.902	2295611.954	1230964.318	3365472.172	5120954.689	4622097.409	4123240.13	4507955.132	14204283.95	3725493.675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3778856.371	7556674.643	11334492.92	14922869.2	32291764.24	16099631.51	10667061.64	36771845.32	4634868.233	7802527.364	7473869.697	2086578.611	5188607.809	543522.033	1453426.685	1751029.735	1620724.039	1871184.151	1916286.231	27437879.25	1962801.893	0	0
H7C285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2615920.656	611904.0313	0	0	0	837281.9094	418640.9547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H7C2K3	0	0	0	0	0	0	0	0	0	0	0	0	0	5509433.351	2754716.676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	329404.2139	0	0	577779.2937	1155558.587	1132587.89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H7C4M9	1540715.334	1848036.756	692831.5641	885785.4198	455349.8956	227674.9478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	867629.7342	0	0	0	0	0
H9E7F7	1782791.142	435868.9775	0	0	0	0	0	0	136445.9408	0	0	1787296.932	4565275.856	597635.6944	4117188.235	7636740.775	2339786.372	4341991.845	40953660.72	3590231.608	46157407.1	4192903.186	2235578.921	2244811.374	1938417.614	9693015.735	2802645.918	2547582.832	4731963.603	11884486.5	19037009.4	327389860.4	1954609305	3581828750	2274681674	1877790730	1480899786	1084008842	487545094.6	34743135.19	20336090.67	5507136.281	13420718.13	17297950.93	12890448.42	5025188.969	5398385.492	5771582.014	16615942.1	18218236.57	6385911.221	3618635.759	2640304.934	5820377.076	4462499.656	8746534.666	338953132.7	138935434.3	29657069.46	24118304.29	33022144.06	8065188.45	6989938.954	3565449.76	736034.1444	2521378.567	2843485.167	2843485.167
H9ZYJ2	435219613.6	28013869.48	1148225.634	3605206.736	5079704.618	2539852.309	0	1824801.013	1600306.623	1171903.122	0	0	2314430.256	3755134.709	4217486.249	4679837.79	6191486.357	8909980.01	7951836.895	5976798.688	7063047.615	11626706.69	7517160.627	8772597.572	7693416.552	4307447.451	2653778.132	2079510.704	2059367.17	2526511.635	2993656.1	3302965.371	2479112.485	1655259.598	1483421.114	1821355.408	2159289.702	2497223.996	0	0	0	0	0	0	1769582.991	948645.6159	474322.8079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
I1SRC5	537953405.9	71468641.54	97124701.49	57730927.79	61638994.34	50916537.97	40194081.61	8933966.719	7047321.522	27332302.39	59637893.22	4353388.845	58548331.21	59168451.69	55724680.36	52280909.03	0	10876580.9	8014873.789	10331866.16	20543312.86	7519811.092	0	6273650.774	0	0	0	0	1671029.865	835514.9327	0	2583143.238	1291571.619	0	0	0	0	0	0	0	0	0	143376.9069	0	0	0	229574.4478	459148.8955	421459.2825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
I3L0H8	0	0	0	0	0	0	0	0	6279879.367	1467827.545	0	3094594.644	1879312.244	12235606.86	14907408.15	17579209.45	46329510.64	133830550.2	104422182.7	83405629.34	54100629.99	15085037.9	3847061.672	1376872.419	2115733.726	1071229.624	514146.0453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	373574.2139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1461378.08	0	0	0	0	0	0	0	0	0	0
I3L0N3	0	0	0	0	420739.2395	210369.6198	0	0	979479.3593	2487638.147	1558694.322	0	0	0	0	0	0	46594844.27	374604935.6	600421200.6	450019854.6	281157180.1	173476692.4	163571551.1	133166167	58090684.25	46035441.54	22557047.86	19180001.99	25784077.4	32388152.82	31886949.88	25106839.41	18326728.94	14123223.89	13891617.42	13660010.95	13428404.48	10463726.8	3742059.081	5926263.155	1326654.941	471959.4766	10325284.17	376313.0278	0	269441.8596	538883.7191	0	0	4241141.65	3710916.117	1806954.548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
I3L0X5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
I3L1R7	0	0	0	0	0	0	0	0	0	462064.4071	1103521.124	930220.4663	829330.5142	0	0	0	0	0	0	467232.8139	932301.0814	1779743.107	2205451.968	3824665.242	10337873.88	5344971.995	2141089.842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
I4AY87	1297005.072	0	432189.2485	537293.4401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6832015.411	0	0	0	0	3395069.032	15091748	0	2440795.595	1220397.797	0	4246221.708	2123110.854	0	5116722.779	4706327.716	4295932.653	3885537.589	4263582.254	12483602.04	8173592.471	1835844.617	0	4164764.082	4276569.533	489320.0227	3850617.712	7211915.402	10188608.53	11698534.29	15210621.35	2211901.433	30918469.95	16945748.3	41460341.29	8315392.351	31935585.91	60619227.91	15497224.97	6154821.591	2082514.564	850313.3625	870147.676	865200.1412	1319843.246	720043.0053	384343.9369	384343.9369
I6L976	0	1132632.065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39644330.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
I7GPQ7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6011254.734	17881804.21	32278246.87	11613012.62	6981413.291	11216370.52	15451327.75	4356127.659	5132139.651	5908151.643	5953386.247	7285701.404	8618016.56	9950331.717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
J3K000	0	0	0	0	0	1071538.845	2143077.691	3280701.465	3269525.337	2876328.847	2077301.983	2066033.089	0	0	0	0	178964480.2	237758244.5	0	0	0	0	3212451.99	0	9820238.057	5392371.145	10534715.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	732809.412	0	0	0	0	399694.547	0	0	0	881102.9315	0	0	0	0	0	0	0	0	0	0	991406.452	0	0	0	0
